"","sector","gid","year","customer_expec_elec_rates","ownership_model","loan_term_yrs","loan_rate","down_payment","discount_rate","tax_rate","length_of_irr_analysis_yrs","market_share_last_year","number_of_adopters_last_year","installed_capacity_last_year","market_value_last_year","value_of_increment","value_of_pbi_fit","value_of_ptc","pbi_fit_length","ptc_length","value_of_rebate","value_of_tax_credit_or_deduction","cap","ic","aep","payback_period","lcoe","payback_key","max_market_share","diffusion_market_share","new_market_share","new_adopters","new_capacity","new_market_value","market_share","number_of_adopters","installed_capacity","market_value","county_id","state_abbr","census_division_abbr","utility_type","census_region","row_number","max_height","elec_rate_cents_per_kwh","carbon_price_cents_per_kwh","cap_cost_multiplier","fixed_om_dollars_per_kw_per_yr","variable_om_dollars_per_kwh","installed_costs_dollars_per_kw","ann_cons_kwh","prob","weight","customers_in_bin","initial_customers_in_bin","load_kwh_in_bin","initial_load_kwh_in_bin","load_kwh_per_customer_in_bin","nem_system_limit_kw","excess_generation_factor","i","j","cf_bin","aep_scale_factor","derate_factor","naep","nameplate_capacity_kw","power_curve_id","turbine_height_m","scoe"
"470","residential",4602499,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,0.992737447273461,0.00187086089629136,18.5581030245521,0,51.4183074951172,0,10,0,0,0,2.5,24302.9038130432,2056.73229980469,30,103.321335143431,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,0.992737447273461,0.00187086089629136,18.5581030245521,320,"CA","PAC","IOU","West",10,50,15.6487011815731,0,1.12978958732942,0,0.02,9721.16152521726,3436.48827589968,0.0971692217073381,2414471.218092,1593.22394410909,1561.98425893048,3977615.21398529,3899622.7588091,2496.5826233609,1000,0.44200000166893,22,112,18,1,0.85,822.692919921875,2.5,1,40,0.368627448211
"471","residential",4647223,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,1.0749623729925,0.00202581767630475,17.8293447116674,0,142.721272277832,0,10,0,0,0,5,43125.1983379513,5708.85089111328,30,66.7743270938322,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,1.0749623729925,0.00202581767630475,17.8293447116674,320,"CA","PAC","IOU","West",2,50,15.6487011815731,0,1.12978958732942,0,0.02,8625.03966759026,11440.8208555483,0.105217404093332,2614453.3151748,1725.18503897659,1691.35788134959,14339167.7473452,14058007.5954365,8311.66942871909,1000,0.418000012636185,21,113,24,1,0.85,1141.77017822266,5,1,40,0.242876142841
"472","residential",4647563,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000809829098595604,0.430017732370652,0.000810388851157622,7.98601688927578,0,94.8846481323242,0,10,0,0,0,2.5,24143.6457951963,3795.38592529297,30,56.5465657673952,300,0,0.000809829098595604,0,0,0,0,0.000809829098595604,0.430017732370652,0.000810388851157622,7.98601688927578,319,"CA","PAC","IOU","West",9,50,15.6487011815731,0,1.12238602553095,0,0.02,9657.45831807851,6616.01646097976,0.0987558829787572,2453896.747137,541.618086802155,530.998124315838,2603279.58268534,2552234.88498563,4806.48568820095,1000,0.507000029087067,24,112,27,1,0.85,1518.15437011719,2.5,1,40,0.20892237771
"473","residential",4648751,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000809829098595604,0.407087939883183,0.000767176567587916,6.70772173430297,0,165.007949066162,0,10,0,0,0,5,42842.5969805419,6600.31796264648,30,57.6584919712481,300,0,0.000809829098595604,0,0,0,0,0.000809829098595604,0.407087939883183,0.000767176567587916,6.70772173430297,319,"CA","PAC","IOU","West",5,50,15.6487011815731,0,1.12238602553095,0,0.02,8568.51939610838,7939.81093475385,0.0934899329186609,2323047.856587,512.737439789374,502.683764499386,2957578.41443448,2899586.68081812,5768.21231476566,1000,0.521000027656555,25,112,24,1,0.85,1320.0635925293,5,1,40,0.212773541194
"474","residential",4648829,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000809829098595604,0.437829220267297,0.000825109971301889,8.13108689354995,0,81.1537487030029,0,10,0,0,0,2.5,24143.6457951963,3246.14994812012,30,65.7756330715806,300,0,0.000809829098595604,0,0,0,0,0.000809829098595604,0.437829220267297,0.000825109971301889,8.13108689354995,319,"CA","PAC","IOU","West",3,50,15.6487011815731,0,1.12238602553095,0,0.02,9657.45831807851,2136.49164356157,0.10054983314997,2498473.012944,551.456851139464,540.643971705357,855940.964031194,839157.80787372,1552.14494527102,1000,0.522000014781952,25,112,27,1,0.85,1298.45997924805,2.5,1,30,18.4269407072
"475","residential",4648955,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,1.0089477043137,0.00190140989602811,16.7344242628481,0,102.836614990234,0,10,0,0,0,5,43125.1983379513,4113.46459960938,30,91.8967199051629,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,1.0089477043137,0.00190140989602811,16.7344242628481,320,"CA","PAC","IOU","West",9,50,15.6487011815731,0,1.12978958732942,0,0.02,8625.03966759026,6616.01646097976,0.0987558829787572,2453896.747137,1619.23945276912,1587.48965957757,7782851.26331256,7630246.33658094,4806.48569302261,1000,0.44200000166893,22,112,18,1,0.85,822.692919921875,5,1,40,0.32931751954
"476","residential",4648966,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,0.955147686897956,0.00180002120652178,15.8420962334225,0,102.836614990234,0,10,0,0,0,5,43125.1983379513,4113.46459960938,30,91.8967199051629,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,0.955147686897956,0.00180002120652178,15.8420962334225,320,"CA","PAC","IOU","West",4,50,15.6487011815731,0,1.12978958732942,0,0.02,8625.03966759026,7939.81093475385,0.0934899329186609,2323047.856587,1532.89690955624,1502.84010740808,8842074.83983852,8668700.8233711,5768.21232055209,1000,0.44200000166893,22,112,18,1,0.85,822.692919921875,5,1,40,0.32931751954
"477","residential",4650486,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00164763487611008,4.22450996964554,0.00796128981004158,62.1369834554296,0,499.71330871582,0,10,0,0,0,20,152807.819244726,19988.5323486328,30,67.551883522314,300,0,0.00164763487611008,0,0,0,0,0.00164763487611008,4.22450996964554,0.00796128981004158,62.1369834554296,317,"CA","PAC","IOU","West",9,30,15.6487011815731,0,1.11705868384417,0,0.02,7640.39096223632,24395.6832353969,0.114234815877057,2838518.92804,2615.26399538933,2563.98430920523,46351052.2851239,45442208.1226705,17723.278554991,1000,0.560000002384186,26,112,21,1,0.85,999.426617431641,20,1,30,0.248122134589
"478","residential",4653925,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00164763487611008,3.6277786236005,0.0068367212284223,59.4923765862288,0,116.287966156006,0,10,0,0,0,5,42639.2470210158,4651.51864624023,30,80.6023019441045,300,0,0.00164763487611008,0,0,0,0,0.00164763487611008,3.6277786236005,0.0068367212284223,59.4923765862288,317,"CA","PAC","IOU","West",10,30,15.6487011815731,0,1.11705868384417,0,0.02,8527.84940420316,9553.71005143396,0.0980986258968398,2437565.152839,2245.84600006081,2201.80980398119,15587738.3469985,15282096.418626,6940.69778006882,1000,0.537999987602234,27,113,21,1,0.85,930.303729248047,5,1,30,0.293537905238
"479","residential",4654196,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000772694512583276,1.22969485281534,0.0023174183886351,19.1471135534031,0,98.8730632781983,0,10,0,0,0,10,80970.1492590065,3954.92253112793,30,177.55267979041,300,0,0.000772694512583276,0,0,0,0,0.000772694512583276,1.22969485281534,0.0023174183886351,19.1471135534031,318,"CA","PAC","IOU","West",1,50,15.6487011815731,0,1.11652163898244,0,0.02,8097.01492590065,7939.81093475385,0.0934899329186609,2323047.856587,1623.2660248593,1591.43727927382,9363343.0877705,9179748.12526519,5768.21232279664,1000,0.490000009536743,28,112,9,1,0.85,395.492253112793,10,1,40,0.631221411875
"480","residential",4654252,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,1.16708951158533,0.00219943564705212,17.3619927508879,0,266.661145019531,0,10,0,0,0,20,154549.340640811,10666.4458007812,30,126.241855867293,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,1.16708951158533,0.00219943564705212,17.3619927508879,320,"CA","PAC","IOU","West",5,50,15.6487011815731,0,1.12978958732942,0,0.02,7727.46703204053,24395.6832353969,0.114234815877057,2838518.92804,1873.0379919517,1836.31175681539,33196374.0131849,32545464.7188087,17723.278521753,1000,0.428000003099442,22,113,12,1,0.85,533.322290039063,20,1,50,0.447492601737
"481","residential",4654347,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,0.972664166243503,0.00183303184426722,18.18285575407,0,48.1228551864624,0,10,0,0,0,2.5,24302.9038130432,1924.9142074585,30,110.259818459117,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,0.972664166243503,0.00183303184426722,18.18285575407,320,"CA","PAC","IOU","West",3,50,15.6487011815731,0,1.12978958732942,0,0.02,9721.16152521726,4530.07868701992,0.0952044473350701,2365650.294259,1561.00874757189,1530.40073291361,5137385.54406021,5036652.49417668,3291.06774837188,1000,0.426999986171722,22,113,18,1,0.85,769.965682983398,2.5,1,40,0.392501449963
"482","residential",4657096,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,1.04292975554068,0.00196545068646161,17.2980511585958,0,163.173541259766,0,10,0,0,0,5,43125.1983379513,6526.94165039062,30,58.655474303,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,1.04292975554068,0.00196545068646161,17.2980511585958,320,"CA","PAC","IOU","West",7,50,15.6487011815731,0,1.12978958732942,0,0.02,8625.03966759026,14451.5388051305,0.10208204890391,2536545.673945,1673.77654899075,1640.95740097132,17572868.0872633,17228302.0463366,10498.933144845,1000,0.42399999499321,22,113,27,1,0.85,1305.38833007812,5,1,40,0.214940714169
"483","residential",4657281,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000772694512583276,1.27808939481799,0.00240862020288175,20.9494645317743,0,50.7510576248169,0,10,0,0,0,5,42618.7474815987,2030.04230499268,30,182.01806868535,300,0,0.000772694512583276,0,0,0,0,0.000772694512583276,1.27808939481799,0.00240862020288175,20.9494645317743,318,"CA","PAC","IOU","West",5,50,15.6487011815731,0,1.11652163898244,0,0.02,8523.74949631974,3436.48827589968,0.0971692217073381,2414471.218092,1687.14952867464,1654.06816536729,4212108.19793967,4129517.84111732,2496.58262433238,1000,0.483000010251999,28,113,9,1,0.85,406.008460998535,5,1,40,0.646768547403
"484","residential",4657839,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000809829098595604,0.444501024762766,0.000837683303918722,6.95750985262837,0,233.876431274414,0,10,0,0,0,10,81395.4345715045,9355.05725097656,30,76.6060592821996,300,0,0.000809829098595604,0,0,0,0,0.000809829098595604,0.444501024762766,0.000837683303918722,6.95750985262837,319,"CA","PAC","IOU","West",8,50,15.6487011815731,0,1.12238602553095,0,0.02,8139.54345715045,14451.5388051305,0.10208204890391,2536545.673945,559.860155734447,548.882505622007,5877934.339622,5762680.72511961,10498.933134313,1000,0.518999993801117,24,113,18,1,0.85,935.505725097656,10,1,40,0.278398561172
"485","residential",4658005,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000809829098595604,0.497418432194037,0.000937408672865841,7.78579452030739,0,306.979829406738,0,10,0,0,0,10,81395.4345715045,12279.1931762695,30,58.8395615115461,300,0,0.000809829098595604,0,0,0,0,0.000809829098595604,0.497418432194037,0.000937408672865841,7.78579452030739,319,"CA","PAC","IOU","West",7,50,15.6487011815731,0,1.12238602553095,0,0.02,8139.54345715045,24395.6832353969,0.114234815877057,2838518.92804,626.510953629336,614.2264251268,11103828.1169629,10886105.9970225,17723.2785039738,1000,0.550999999046326,25,113,21,1,0.85,1227.91931762695,10,1,40,0.216864183064
"486","residential",4659007,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000772694512583276,1.29031406449456,0.0024316581738374,18.9696978012798,0,191.093180084228,0,10,0,0,0,20,152734.354300275,7643.72720336914,30,173.337355104186,300,0,0.000772694512583276,0,0,0,0,0.000772694512583276,1.29031406449456,0.0024316581738374,18.9696978012798,318,"CA","PAC","IOU","West",9,50,15.6487011815731,0,1.11652163898244,0,0.02,7636.71771501375,9553.71005143396,0.0980986258968398,2437565.152839,1703.2867767941,1669.88899685696,11821998.7329448,11590194.8362204,6940.69776975311,1000,0.488999992609024,29,113,9,1,0.85,382.186360168457,20,1,40,0.6165449244
"487","residential",4681684,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,1.0272757456648,0.00193594996094009,17.0384134771205,0,39.8716938018799,0,10,0,0,0,5,43125.1983379513,1594.8677520752,30,233.860588108156,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,1.0272757456648,0.00193594996094009,17.0384134771205,320,"CA","PAC","IOU","West",8,50,15.6487011815731,0,1.12978958732942,0,0.02,8625.03966759026,2136.49164356157,0.10054983314997,2498473.012944,1648.65374998274,1616.32720586543,2558949.58710486,2508774.10500476,1552.14494682807,1000,0.437999993562698,22,114,9,1,0.85,318.973550415039,5,1,40,0.817788195925
"488","residential",4681835,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,1.00223278259013,0.00188875530693329,14.9095319024807,0,150.46954574585,0,10,0,0,0,20,154549.340640811,6018.78182983398,30,222.180604525004,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,1.00223278259013,0.00188875530693329,14.9095319024807,320,"CA","PAC","IOU","West",1,50,15.6487011815731,0,1.12978958732942,0,0.02,7727.46703204053,9553.71005143396,0.0980986258968398,2437565.152839,1608.46281278018,1576.92432625508,11163854.2530501,10944955.1500491,6940.69776705233,1000,0.423000007867813,21,114,6,1,0.85,300.939091491699,20,1,50,0.777599593337
"489","residential",4682601,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000635561748844514,0.972596121796247,0.00183290361127276,18.1815837401393,0,60.9576950073242,0,10,0,0,0,2.5,24302.9038130432,2438.30780029297,30,87.4653635705026,300,0,0.000635561748844514,0,0,0,0,0.000635561748844514,0.972596121796247,0.00183290361127276,18.1815837401393,320,"CA","PAC","IOU","West",6,50,15.6487011815731,0,1.12978958732942,0,0.02,9721.16152521726,5537.4988312099,0.095197787139064,2365484.800996,1560.89954443572,1530.29367101541,6279422.11650076,6156296.1926478,4022.95082914566,1000,0.435000002384186,22,114,21,1,0.85,975.323120117188,2.5,1,40,0.314070065005
"490","residential",4683223,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000772694512583276,1.29895911990725,0.00244795019159958,19.0967940588241,0,130.469046783447,0,10,0,0,0,20,152734.354300275,5218.76187133789,30,252.951477467478,300,0,0.000772694512583276,0,0,0,0,0.000772694512583276,1.29895911990725,0.00244795019159958,19.0967940588241,318,"CA","PAC","IOU","West",6,50,15.6487011815731,0,1.11652163898244,0,0.02,7636.71771501375,6616.01646097976,0.0987558829787572,2453896.747137,1714.69873375424,1681.07718995514,8241674.93484079,8080073.46553018,4806.48569489293,1000,0.49099999666214,29,113,6,1,0.85,260.938093566895,20,1,50,0.893737253985
"491","residential",4683298,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000772694512583276,1.50255712792673,0.00283164031325341,22.0900131450509,0,483.803408813477,0,10,0,0,0,20,152734.354300275,19352.1363525391,30,69.675009017356,300,0,0.000772694512583276,0,0,0,0,0.000772694512583276,1.50255712792673,0.00283164031325341,22.0900131450509,318,"CA","PAC","IOU","West",10,50,15.6487011815731,0,1.11652163898244,0,0.02,7636.71771501375,24395.6832353969,0.114234815877057,2838518.92804,1983.45949858171,1944.56813586442,35153405.1436592,34464122.6898619,17723.2785286496,1000,0.53600001335144,27,113,18,1,0.85,967.606817626953,20,1,40,0.25562394268
"492","residential",4683375,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000772694512583276,1.25215865697718,0.00235975249512027,20.5244276956333,0,68.1542778015137,0,10,0,0,0,5,42618.7474815987,2726.17111206055,30,136.050387914983,300,0,0.000772694512583276,0,0,0,0,0.000772694512583276,1.25215865697718,0.00235975249512027,20.5244276956333,318,"CA","PAC","IOU","West",3,50,15.6487011815731,0,1.11652163898244,0,0.02,8523.74949631974,5537.4988312099,0.095197787139064,2365484.800996,1652.9195035264,1620.50931718275,6649613.88981009,6519229.30373538,4022.95083071108,1000,0.481000006198883,28,113,12,1,0.85,545.234222412109,5,1,40,0.486722965788
"493","residential",4684044,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000772694512583276,1.3427089546764,0.00253039883433534,20.906813398056,0,241.901704406738,0,10,0,0,0,10,80970.1492590065,9676.06817626953,30,73.7540674636559,300,0,0.000772694512583276,0,0,0,0,0.000772694512583276,1.3427089546764,0.00253039883433534,20.906813398056,318,"CA","PAC","IOU","West",8,50,15.6487011815731,0,1.11652163898244,0,0.02,8097.01492590065,14451.5388051305,0.10208204890391,2536545.673945,1772.45096408307,1737.69702361086,18608844.1816655,18243964.8839858,10498.9331489304,1000,0.53600001335144,27,113,18,1,0.85,967.606817626953,10,1,40,0.269825992262
"494","residential",4684279,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000809829098595604,0.423108853006748,0.000797368739685395,7.85770955882703,0,69.1458635602679,0,10,0,0,0,2.5,24143.6457951963,2765.83454241071,30,76.8509228633015,300,0,0.000809829098595604,0,0,0,0,0.000809829098595604,0.423108853006748,0.000797368739685395,7.85770955882703,319,"CA","PAC","IOU","West",6,50,15.6487011815731,0,1.12238602553095,0,0.02,9657.45831807851,3436.48827589968,0.0971692217073381,2414471.218092,532.916180482164,522.466843609965,1330469.27456496,1304381.64173036,2496.58262085644,1000,0.555999994277954,25,114,21,1.14285714285714,0.85,1106.33381696429,2.5,1,30,0.279246647744
"495","residential",4686338,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000809829098595604,0.414524535829931,0.000781191186037683,7.69828705878493,0,81.416945539202,0,10,0,0,0,2.5,24143.6457951963,3256.67782156808,30,65.5694653660757,300,0,0.000809829098595604,0,0,0,0,0.000809829098595604,0.414524535829931,0.000781191186037683,7.69828705878493,319,"CA","PAC","IOU","West",4,50,15.6487011815731,0,1.12238602553095,0,0.02,9657.45831807851,5537.4988312099,0.095197787139064,2365484.800996,522.104018341364,511.866684648396,2100398.79137964,2059214.50135259,4022.95082511,1000,0.551999986171722,25,114,21,1.14285714285714,0.85,1302.67112862723,2.5,1,40,0.240173247898
"496","residential",4687602,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000809829098595604,0.458153460324724,0.000863411967500952,7.54914509220817,0,162.833891078404,0,10,0,0,0,5,42842.5969805419,6513.35564313616,30,58.4016099318599,300,0,0.000809829098595604,0,0,0,0,0.000809829098595604,0.458153460324724,0.000863411967500952,7.54914509220817,319,"CA","PAC","IOU","West",1,50,15.6487011815731,0,1.12238602553095,0,0.02,8568.51939610838,11440.8208555483,0.105217404093332,2614453.3151748,577.055739713025,565.740921287279,4796296.54562819,4702251.51532175,8311.66942038117,1000,0.551999986171722,25,114,21,1.14285714285714,0.85,1302.67112862723,5,1,40,0.21534733498
"497","residential",3565805,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.000738722499918736,2.50815847150662,0.00472674383799598,41.3519901485135,0,77.1145658493042,0,10,0,0,0,5,42867.7243092623,3084.58263397217,30,121.166593356182,300,0,0.000738722499918736,0,0,0,0,0.000738722499918736,2.50815847150662,0.00472674383799598,41.3519901485135,330,"CA","PAC","IOU","West",7,30,15.6487011815731,0,1.12304430874911,0,0.02,8573.54486185246,4530.07868701992,0.0952044473350701,2365650.294259,3463.17005535663,3395.26476015356,11397527.2899233,11174046.3626699,3291.06775230232,1000,0.483000010251999,29,98,18,0.833333333333333,0.85,616.916526794434,5,1,30,0.432492326402
"498","residential",3943242,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00129133902556678,2.94662448030501,0.00624120540784009,55.2625823333501,0,120.677056121826,0,10,0,0,0,5,43386.9157860528,4827.08224487305,30,79.0716372319502,300,0,0.00129133902556678,0,0,0,0,0.00129133902556678,2.94662448030501,0.00624120540784009,55.2625823333501,332,"CA","PAC","IOU","West",2,30,15.6487011815731,0,1.13664603458261,0,0.02,8677.38315721056,7939.81093475385,0.0934899329186609,2323047.856587,2327.47319674006,2281.83646739222,15089071.4941229,14793207.3471793,6483.02696471743,1000,0.48199999332428,26,100,21,1,0.85,965.416448974609,5,1,30,0.283589183304
"499","residential",3946119,2016,1.025,"Existing Home",15,0.06,0.2,0.1,0.33,0,0.00151921374445164,31.3643343766567,0.0591082256414492,490.158209538949,0,215.835189056397,0,10,0,0,0,10,81267.0385780155,8633.40756225586,30,82.7147108166124,300,0,0.00151921374445164,0,0,0,0,0.00151921374445164,31.3643343766567,0.0591082256414492,490.158209538949,329,"CA","PAC","IOU","West",2,50,15.6487011815731,0,1.12061553472167,0,0.02,8126.70385780155,11440.8208555483,0.105217404093332,2614453.3151748,21058.0118703029,20645.1096767675,175029149.399506,171597205.293634,8311.76041107384,1000,0.532000005245209,30,95,18,1,0.85,863.340756225586,10,1,40,0.299997592596
