sector_abbr,control_reg_id,nem_system_size_limit_kw,year
ind,30,20000,2029
ind,30,20000,2030
ind,30,20000,2031
ind,30,20000,2032
ind,30,20000,2033
ind,30,20000,2034
ind,30,20000,2035
ind,30,20000,2036
ind,30,20000,2037
ind,30,20000,2038
ind,30,20000,2039
ind,30,20000,2040
ind,30,20000,2041
ind,30,20000,2042
ind,30,20000,2043
ind,30,20000,2044
ind,30,20000,2045
ind,30,20000,2046
ind,30,20000,2047
ind,30,20000,2048
ind,30,20000,2049
ind,30,20000,2050
ind,31,20000,2015
ind,31,20000,2016
ind,31,20000,2017
ind,31,20000,2018
ind,31,20000,2019
ind,31,20000,2020
ind,31,20000,2021
ind,31,20000,2022
ind,31,20000,2023
ind,31,20000,2024
ind,31,20000,2025
ind,31,20000,2026
ind,31,20000,2027
ind,31,20000,2028
ind,31,20000,2029
ind,31,20000,2030
ind,31,20000,2031
ind,31,20000,2032
ind,31,20000,2033
ind,31,20000,2034
ind,31,20000,2035
ind,31,20000,2036
ind,31,20000,2037
ind,31,20000,2038
ind,31,20000,2039
ind,31,20000,2040
ind,31,20000,2041
ind,31,20000,2042
ind,31,20000,2043
ind,31,20000,2044
ind,31,20000,2045
ind,31,20000,2046
ind,31,20000,2047
ind,31,20000,2048
ind,31,20000,2049
ind,31,20000,2050
ind,32,20000,2015
ind,32,20000,2016
ind,32,20000,2017
ind,32,20000,2018
ind,32,20000,2019
ind,32,20000,2020
ind,32,20000,2021
ind,32,20000,2022
ind,32,20000,2023
ind,32,20000,2024
ind,32,20000,2025
ind,32,20000,2026
ind,32,20000,2027
ind,32,20000,2028
ind,32,20000,2029
ind,32,20000,2030
ind,32,20000,2031
ind,32,20000,2032
ind,32,20000,2033
ind,32,20000,2034
ind,32,20000,2035
ind,32,20000,2036
ind,32,20000,2037
ind,32,20000,2038
ind,32,20000,2039
ind,32,20000,2040
ind,32,20000,2041
ind,32,20000,2042
ind,32,20000,2043
ind,32,20000,2044
ind,32,20000,2045
ind,32,20000,2046
ind,32,20000,2047
ind,32,20000,2048
ind,32,20000,2049
ind,32,20000,2050
ind,33,20000,2015
ind,33,20000,2016
ind,33,20000,2017
ind,33,20000,2018
ind,33,20000,2019
ind,33,20000,2020
ind,33,20000,2021
ind,33,20000,2022
ind,33,20000,2023
ind,33,20000,2024
ind,33,20000,2025
ind,33,20000,2026
ind,33,20000,2027
ind,33,20000,2028
ind,33,20000,2029
ind,33,20000,2030
ind,33,20000,2031
ind,33,20000,2032
ind,33,20000,2033
ind,33,20000,2034
ind,33,20000,2035
ind,33,20000,2036
ind,33,20000,2037
ind,33,20000,2038
ind,33,20000,2039
ind,33,20000,2040
ind,33,20000,2041
ind,33,20000,2042
ind,33,20000,2043
ind,33,20000,2044
ind,33,20000,2045
ind,33,20000,2046
ind,33,20000,2047
ind,33,20000,2048
ind,33,20000,2049
ind,33,20000,2050
ind,34,20000,2015
ind,34,20000,2016
ind,34,20000,2017
ind,34,20000,2018
ind,34,20000,2019
ind,34,20000,2020
ind,34,20000,2021
ind,34,20000,2022
ind,34,20000,2023
ind,34,20000,2024
ind,34,20000,2025
ind,34,20000,2026
ind,34,20000,2027
ind,34,20000,2028
ind,34,20000,2029
ind,34,20000,2030
ind,34,20000,2031
ind,34,20000,2032
ind,34,20000,2033
ind,34,20000,2034
ind,34,20000,2035
ind,34,20000,2036
ind,34,20000,2037
ind,34,20000,2038
ind,34,20000,2039
ind,34,20000,2040
ind,34,20000,2041
ind,34,20000,2042
ind,34,20000,2043
ind,34,20000,2044
ind,34,20000,2045
ind,34,20000,2046
ind,34,20000,2047
ind,34,20000,2048
ind,34,20000,2049
ind,34,20000,2050
ind,35,20000,2015
ind,35,20000,2016
ind,35,20000,2017
ind,35,20000,2018
ind,35,20000,2019
ind,35,20000,2020
ind,35,20000,2021
ind,35,20000,2022
ind,35,20000,2023
ind,35,20000,2024
ind,35,20000,2025
ind,35,20000,2026
ind,35,20000,2027
ind,35,20000,2028
ind,35,20000,2029
ind,35,20000,2030
ind,35,20000,2031
ind,35,20000,2032
ind,35,20000,2033
ind,35,20000,2034
ind,35,20000,2035
ind,35,20000,2036
ind,35,20000,2037
ind,35,20000,2038
ind,35,20000,2039
ind,35,20000,2040
ind,35,20000,2041
ind,35,20000,2042
ind,35,20000,2043
ind,35,20000,2044
ind,35,20000,2045
ind,35,20000,2046
ind,35,20000,2047
ind,35,20000,2048
ind,35,20000,2049
ind,35,20000,2050
ind,36,20000,2015
ind,36,20000,2016
ind,36,20000,2017
ind,36,20000,2018
ind,36,20000,2019
ind,36,20000,2020
ind,36,20000,2021
ind,36,20000,2022
ind,36,20000,2023
ind,36,20000,2024
ind,36,20000,2025
ind,36,20000,2026
ind,36,20000,2027
ind,36,20000,2028
ind,36,20000,2029
ind,36,20000,2030
ind,36,20000,2031
ind,36,20000,2032
ind,36,20000,2033
ind,36,20000,2034
ind,36,20000,2035
ind,36,20000,2036
ind,36,20000,2037
ind,36,20000,2038
ind,36,20000,2039
ind,36,20000,2040
ind,36,20000,2041
ind,36,20000,2042
ind,36,20000,2043
ind,36,20000,2044
ind,36,20000,2045
ind,36,20000,2046
ind,36,20000,2047
ind,36,20000,2048
ind,36,20000,2049
ind,36,20000,2050
ind,37,20000,2015
ind,37,20000,2016
ind,37,20000,2017
ind,37,20000,2018
ind,37,20000,2019
ind,37,20000,2020
ind,37,20000,2021
ind,37,20000,2022
ind,37,20000,2023
ind,37,20000,2024
ind,37,20000,2025
ind,37,20000,2026
ind,37,20000,2027
ind,37,20000,2028
ind,37,20000,2029
ind,37,20000,2030
ind,37,20000,2031
ind,37,20000,2032
ind,37,20000,2033
ind,37,20000,2034
ind,37,20000,2035
ind,37,20000,2036
ind,37,20000,2037
ind,37,20000,2038
ind,37,20000,2039
ind,37,20000,2040
ind,37,20000,2041
ind,37,20000,2042
ind,37,20000,2043
ind,37,20000,2044
ind,37,20000,2045
ind,37,20000,2046
ind,37,20000,2047
ind,37,20000,2048
ind,37,20000,2049
ind,37,20000,2050
ind,38,20000,2015
ind,38,20000,2016
ind,38,20000,2017
ind,38,20000,2018
ind,38,20000,2019
ind,38,20000,2020
ind,38,20000,2021
ind,38,20000,2022
ind,38,20000,2023
ind,38,20000,2024
ind,38,20000,2025
ind,38,20000,2026
ind,38,20000,2027
ind,38,20000,2028
ind,38,20000,2029
ind,38,20000,2030
ind,38,20000,2031
ind,38,20000,2032
ind,38,20000,2033
ind,38,20000,2034
ind,38,20000,2035
ind,38,20000,2036
ind,38,20000,2037
ind,38,20000,2038
ind,38,20000,2039
ind,38,20000,2040
ind,38,20000,2041
ind,38,20000,2042
ind,38,20000,2043
ind,38,20000,2044
ind,38,20000,2045
ind,38,20000,2046
ind,38,20000,2047
ind,38,20000,2048
ind,38,20000,2049
ind,38,20000,2050
ind,39,20000,2015
ind,39,20000,2016
ind,39,20000,2017
ind,39,20000,2018
ind,39,20000,2019
ind,39,20000,2020
ind,39,20000,2021
ind,39,20000,2022
ind,39,20000,2023
ind,39,20000,2024
ind,39,20000,2025
ind,39,20000,2026
ind,39,20000,2027
ind,39,20000,2028
ind,39,20000,2029
ind,39,20000,2030
ind,39,20000,2031
ind,39,20000,2032
ind,39,20000,2033
ind,39,20000,2034
ind,39,20000,2035
ind,39,20000,2036
ind,39,20000,2037
ind,39,20000,2038
ind,39,20000,2039
ind,39,20000,2040
ind,39,20000,2041
ind,39,20000,2042
ind,39,20000,2043
ind,39,20000,2044
ind,39,20000,2045
ind,39,20000,2046
ind,39,20000,2047
ind,39,20000,2048
ind,39,20000,2049
ind,39,20000,2050
ind,40,20000,2015
ind,40,20000,2016
ind,40,20000,2017
ind,40,20000,2018
ind,40,20000,2019
ind,40,20000,2020
ind,40,20000,2021
ind,40,20000,2022
ind,40,20000,2023
ind,40,20000,2024
ind,40,20000,2025
ind,40,20000,2026
ind,40,20000,2027
ind,40,20000,2028
ind,40,20000,2029
ind,40,20000,2030
ind,40,20000,2031
ind,40,20000,2032
ind,40,20000,2033
ind,40,20000,2034
ind,40,20000,2035
ind,40,20000,2036
ind,40,20000,2037
ind,40,20000,2038
ind,40,20000,2039
ind,40,20000,2040
ind,40,20000,2041
ind,40,20000,2042
ind,40,20000,2043
ind,40,20000,2044
ind,40,20000,2045
ind,40,20000,2046
ind,40,20000,2047
ind,40,20000,2048
ind,40,20000,2049
ind,40,20000,2050
ind,41,20000,2015
ind,41,20000,2016
ind,41,20000,2017
ind,41,20000,2018
ind,41,20000,2019
ind,41,20000,2020
ind,41,20000,2021
ind,41,20000,2022
ind,41,20000,2023
ind,41,20000,2024
ind,41,20000,2025
ind,41,20000,2026
ind,41,20000,2027
ind,41,20000,2028
ind,41,20000,2029
ind,41,20000,2030
ind,41,20000,2031
ind,41,20000,2032
ind,41,20000,2033
ind,41,20000,2034
ind,41,20000,2035
ind,41,20000,2036
ind,41,20000,2037
ind,41,20000,2038
ind,41,20000,2039
ind,41,20000,2040
ind,41,20000,2041
ind,41,20000,2042
ind,41,20000,2043
ind,41,20000,2044
ind,41,20000,2045
ind,41,20000,2046
ind,41,20000,2047
ind,41,20000,2048
ind,41,20000,2049
ind,41,20000,2050
ind,42,20000,2015
ind,42,20000,2016
ind,42,20000,2017
ind,42,20000,2018
ind,42,20000,2019
ind,42,20000,2020
ind,42,20000,2021
ind,42,20000,2022
ind,42,20000,2023
ind,42,20000,2024
ind,42,20000,2025
ind,42,20000,2026
ind,42,20000,2027
ind,42,20000,2028
ind,42,20000,2029
ind,42,20000,2030
ind,42,20000,2031
ind,42,20000,2032
ind,42,20000,2033
ind,42,20000,2034
ind,42,20000,2035
ind,42,20000,2036
ind,42,20000,2037
ind,42,20000,2038
ind,42,20000,2039
ind,42,20000,2040
ind,42,20000,2041
ind,42,20000,2042
ind,42,20000,2043
ind,42,20000,2044
ind,42,20000,2045
ind,42,20000,2046
ind,42,20000,2047
ind,42,20000,2048
ind,42,20000,2049
ind,42,20000,2050
