source,year,sector_abbr,control_reg_id,escalation_factor
High,2022,com,32,1.1400000000000001
High,2022,com,33,1.1400000000000001
High,2022,com,34,1.1400000000000001
High,2022,com,35,1.1400000000000001
High,2022,com,36,1.1400000000000001
High,2022,com,37,1.1400000000000001
High,2022,com,38,1.1400000000000001
High,2022,com,39,1.1400000000000001
High,2022,com,40,1.1400000000000001
High,2022,com,41,1.1400000000000001
High,2022,com,42,1.1400000000000001
High,2022,ind,1,1.1400000000000001
High,2022,ind,2,1.1400000000000001
High,2022,ind,3,1.1400000000000001
High,2022,ind,4,1.1400000000000001
High,2022,ind,5,1.1400000000000001
High,2022,ind,6,1.1400000000000001
High,2022,ind,7,1.1400000000000001
High,2022,ind,8,1.1400000000000001
High,2022,ind,9,1.1400000000000001
High,2022,ind,10,1.1400000000000001
High,2022,ind,11,1.1400000000000001
High,2022,ind,12,1.1400000000000001
High,2022,ind,13,1.1400000000000001
High,2022,ind,14,1.1400000000000001
High,2022,ind,15,1.1400000000000001
High,2022,ind,16,1.1400000000000001
High,2022,ind,17,1.1400000000000001
High,2022,ind,18,1.1400000000000001
High,2022,ind,19,1.1400000000000001
High,2022,ind,20,1.1400000000000001
High,2022,ind,21,1.1400000000000001
High,2022,ind,22,1.1400000000000001
High,2022,ind,23,1.1400000000000001
High,2022,ind,24,1.1400000000000001
High,2022,ind,25,1.1400000000000001
High,2022,ind,26,1.1400000000000001
High,2022,ind,27,1.1400000000000001
High,2022,ind,28,1.1400000000000001
High,2022,ind,29,1.1400000000000001
High,2022,ind,30,1.1400000000000001
High,2022,ind,31,1.1400000000000001
High,2022,ind,32,1.1400000000000001
High,2022,ind,33,1.1400000000000001
High,2022,ind,34,1.1400000000000001
High,2022,ind,35,1.1400000000000001
High,2022,ind,36,1.1400000000000001
High,2022,ind,37,1.1400000000000001
High,2022,ind,38,1.1400000000000001
High,2022,ind,39,1.1400000000000001
High,2022,ind,40,1.1400000000000001
High,2022,ind,41,1.1400000000000001
High,2022,ind,42,1.1400000000000001
High,2023,res,1,1.16
High,2023,res,2,1.16
High,2023,res,3,1.16
High,2023,res,4,1.16
High,2023,res,5,1.16
High,2023,res,6,1.16
High,2023,res,7,1.16
High,2023,res,8,1.16
High,2023,res,9,1.16
High,2023,res,10,1.16
High,2023,res,11,1.16
High,2023,res,12,1.16
High,2023,res,13,1.16
High,2023,res,14,1.16
High,2023,res,15,1.16
High,2023,res,16,1.16
High,2023,res,17,1.16
High,2023,res,18,1.16
High,2023,res,19,1.16
High,2023,res,20,1.16
High,2023,res,21,1.16
High,2023,res,22,1.16
High,2023,res,23,1.16
High,2023,res,24,1.16
High,2023,res,25,1.16
High,2023,res,26,1.16
High,2023,res,27,1.16
High,2023,res,28,1.16
High,2023,res,29,1.16
High,2023,res,30,1.16
High,2023,res,31,1.16
High,2023,res,32,1.16
High,2023,res,33,1.16
High,2023,res,34,1.16
High,2023,res,35,1.16
High,2023,res,36,1.16
High,2023,res,37,1.16
High,2023,res,38,1.16
High,2023,res,39,1.16
High,2023,res,40,1.16
High,2023,res,41,1.16
High,2023,res,42,1.16
High,2023,com,1,1.16
High,2023,com,2,1.16
High,2023,com,3,1.16
High,2023,com,4,1.16
High,2023,com,5,1.16
High,2023,com,6,1.16
High,2023,com,7,1.16
High,2023,com,8,1.16
High,2023,com,9,1.16
High,2023,com,10,1.16
High,2023,com,11,1.16
High,2023,com,12,1.16
High,2023,com,13,1.16
High,2023,com,14,1.16
High,2023,com,15,1.16
High,2023,com,16,1.16
High,2023,com,17,1.16
High,2023,com,18,1.16
High,2023,com,19,1.16
High,2023,com,20,1.16
High,2023,com,21,1.16
High,2023,com,22,1.16
High,2023,com,23,1.16
High,2023,com,24,1.16
High,2023,com,25,1.16
High,2023,com,26,1.16
High,2023,com,27,1.16
High,2023,com,28,1.16
High,2023,com,29,1.16
High,2023,com,30,1.16
High,2023,com,31,1.16
High,2023,com,32,1.16
High,2023,com,33,1.16
High,2023,com,34,1.16
High,2023,com,35,1.16
High,2023,com,36,1.16
High,2023,com,37,1.16
High,2023,com,38,1.16
High,2023,com,39,1.16
High,2023,com,40,1.16
High,2023,com,41,1.16
High,2023,com,42,1.16
High,2023,ind,1,1.16
High,2023,ind,2,1.16
High,2023,ind,3,1.16
High,2023,ind,4,1.16
High,2023,ind,5,1.16
High,2023,ind,6,1.16
High,2023,ind,7,1.16
High,2023,ind,8,1.16
High,2023,ind,9,1.16
High,2023,ind,10,1.16
High,2023,ind,11,1.16
High,2023,ind,12,1.16
High,2023,ind,13,1.16
High,2023,ind,14,1.16
High,2023,ind,15,1.16
High,2023,ind,16,1.16
High,2023,ind,17,1.16
High,2023,ind,18,1.16
High,2023,ind,19,1.16
High,2023,ind,20,1.16
High,2023,ind,21,1.16
High,2023,ind,22,1.16
High,2023,ind,23,1.16
High,2023,ind,24,1.16
High,2023,ind,25,1.16
High,2023,ind,26,1.16
High,2023,ind,27,1.16
High,2023,ind,28,1.16
High,2023,ind,29,1.16
High,2023,ind,30,1.16
High,2023,ind,31,1.16
High,2023,ind,32,1.16
High,2023,ind,33,1.16
High,2023,ind,34,1.16
High,2023,ind,35,1.16
High,2023,ind,36,1.16
High,2023,ind,37,1.16
High,2023,ind,38,1.16
High,2023,ind,39,1.16
High,2023,ind,40,1.16
High,2023,ind,41,1.16
High,2023,ind,42,1.16
High,2024,res,1,1.18
High,2024,res,2,1.18
High,2024,res,3,1.18
High,2024,res,4,1.18
High,2024,res,5,1.18
High,2024,res,6,1.18
High,2024,res,7,1.18
High,2024,res,8,1.18
High,2024,res,9,1.18
High,2024,res,10,1.18
High,2024,res,11,1.18
High,2024,res,12,1.18
High,2024,res,13,1.18
High,2024,res,14,1.18
High,2024,res,15,1.18
High,2024,res,16,1.18
High,2024,res,17,1.18
High,2024,res,18,1.18
High,2024,res,19,1.18
High,2024,res,20,1.18
High,2024,res,21,1.18
High,2024,res,22,1.18
High,2024,res,23,1.18
High,2024,res,24,1.18
High,2024,res,25,1.18
High,2024,res,26,1.18
High,2024,res,27,1.18
High,2024,res,28,1.18
High,2024,res,29,1.18
High,2024,res,30,1.18
High,2024,res,31,1.18
High,2024,res,32,1.18
High,2024,res,33,1.18
High,2024,res,34,1.18
High,2024,res,35,1.18
High,2024,res,36,1.18
High,2024,res,37,1.18
High,2024,res,38,1.18
High,2024,res,39,1.18
High,2024,res,40,1.18
High,2024,res,41,1.18
High,2024,res,42,1.18
High,2024,com,1,1.18
High,2024,com,2,1.18
High,2024,com,3,1.18
High,2024,com,4,1.18
High,2024,com,5,1.18
High,2024,com,6,1.18
High,2024,com,7,1.18
High,2024,com,8,1.18
High,2024,com,9,1.18
High,2024,com,10,1.18
High,2024,com,11,1.18
High,2024,com,12,1.18
High,2024,com,13,1.18
High,2024,com,14,1.18
High,2024,com,15,1.18
High,2024,com,16,1.18
High,2024,com,17,1.18
High,2024,com,18,1.18
High,2024,com,19,1.18
High,2024,com,20,1.18
High,2024,com,21,1.18
High,2024,com,22,1.18
High,2024,com,23,1.18
High,2024,com,24,1.18
High,2024,com,25,1.18
High,2024,com,26,1.18
High,2024,com,27,1.18
High,2024,com,28,1.18
High,2024,com,29,1.18
High,2024,com,30,1.18
High,2024,com,31,1.18
High,2024,com,32,1.18
High,2024,com,33,1.18
High,2024,com,34,1.18
High,2024,com,35,1.18
High,2024,com,36,1.18
High,2024,com,37,1.18
High,2024,com,38,1.18
High,2024,com,39,1.18
High,2024,com,40,1.18
High,2024,com,41,1.18
High,2024,com,42,1.18
High,2024,ind,1,1.18
High,2024,ind,2,1.18
High,2024,ind,3,1.18
High,2024,ind,4,1.18
High,2024,ind,5,1.18
High,2024,ind,6,1.18
High,2024,ind,7,1.18
High,2024,ind,8,1.18
High,2024,ind,9,1.18
High,2024,ind,10,1.18
High,2024,ind,11,1.18
High,2024,ind,12,1.18
High,2024,ind,13,1.18
High,2024,ind,14,1.18
High,2024,ind,15,1.18
High,2024,ind,16,1.18
High,2024,ind,17,1.18
High,2024,ind,18,1.18
High,2024,ind,19,1.18
High,2024,ind,20,1.18
High,2024,ind,21,1.18
High,2024,ind,22,1.18
High,2024,ind,23,1.18
High,2024,ind,24,1.18
High,2024,ind,25,1.18
High,2024,ind,26,1.18
High,2024,ind,27,1.18
High,2024,ind,28,1.18
High,2024,ind,29,1.18
High,2024,ind,30,1.18
High,2024,ind,31,1.18
High,2024,ind,32,1.18
High,2024,ind,33,1.18
High,2024,ind,34,1.18
High,2024,ind,35,1.18
High,2024,ind,36,1.18
High,2024,ind,37,1.18
High,2024,ind,38,1.18
High,2024,ind,39,1.18
High,2024,ind,40,1.18
High,2024,ind,41,1.18
High,2024,ind,42,1.18
High,2025,res,1,1.2
High,2025,res,2,1.2
High,2025,res,3,1.2
High,2025,res,4,1.2
High,2025,res,5,1.2
High,2025,res,6,1.2
High,2025,res,7,1.2
High,2025,res,8,1.2
High,2025,res,9,1.2
High,2025,res,10,1.2
High,2025,res,11,1.2
High,2025,res,12,1.2
High,2025,res,13,1.2
High,2025,res,14,1.2
High,2025,res,15,1.2
High,2025,res,16,1.2
High,2025,res,17,1.2
High,2025,res,18,1.2
High,2025,res,19,1.2
High,2025,res,20,1.2
High,2025,res,21,1.2
High,2025,res,22,1.2
High,2025,res,23,1.2
High,2025,res,24,1.2
High,2025,res,25,1.2
High,2025,res,26,1.2
High,2025,res,27,1.2
High,2025,res,28,1.2
High,2025,res,29,1.2
High,2025,res,30,1.2
High,2025,res,31,1.2
High,2025,res,32,1.2
High,2025,res,33,1.2
High,2025,res,34,1.2
High,2025,res,35,1.2
High,2025,res,36,1.2
High,2025,res,37,1.2
High,2025,res,38,1.2
High,2025,res,39,1.2
High,2025,res,40,1.2
High,2025,res,41,1.2
High,2025,res,42,1.2
High,2025,com,1,1.2
High,2025,com,2,1.2
High,2025,com,3,1.2
High,2025,com,4,1.2
High,2025,com,5,1.2
High,2025,com,6,1.2
High,2025,com,7,1.2
High,2025,com,8,1.2
High,2025,com,9,1.2
High,2025,com,10,1.2
High,2025,com,11,1.2
High,2025,com,12,1.2
High,2025,com,13,1.2
High,2025,com,14,1.2
High,2025,com,15,1.2
High,2025,com,16,1.2
High,2025,com,17,1.2
High,2025,com,18,1.2
High,2025,com,19,1.2
High,2025,com,20,1.2
High,2025,com,21,1.2
High,2025,com,22,1.2
High,2025,com,23,1.2
High,2025,com,24,1.2
High,2025,com,25,1.2
High,2025,com,26,1.2
High,2025,com,27,1.2
High,2025,com,28,1.2
High,2025,com,29,1.2
High,2025,com,30,1.2
High,2025,com,31,1.2
High,2025,com,32,1.2
High,2025,com,33,1.2
High,2025,com,34,1.2
High,2025,com,35,1.2
High,2025,com,36,1.2
High,2025,com,37,1.2
High,2025,com,38,1.2
High,2025,com,39,1.2
High,2025,com,40,1.2
High,2025,com,41,1.2
High,2025,com,42,1.2
High,2025,ind,1,1.2
High,2025,ind,2,1.2
High,2025,ind,3,1.2
High,2025,ind,4,1.2
High,2025,ind,5,1.2
High,2025,ind,6,1.2
High,2025,ind,7,1.2
High,2025,ind,8,1.2
High,2025,ind,9,1.2
High,2025,ind,10,1.2
High,2025,ind,11,1.2
High,2025,ind,12,1.2
High,2025,ind,13,1.2
High,2025,ind,14,1.2
High,2025,ind,15,1.2
High,2025,ind,16,1.2
High,2025,ind,17,1.2
High,2025,ind,18,1.2
High,2025,ind,19,1.2
High,2025,ind,20,1.2
High,2025,ind,21,1.2
High,2025,ind,22,1.2
High,2025,ind,23,1.2
High,2025,ind,24,1.2
High,2025,ind,25,1.2
High,2025,ind,26,1.2
High,2025,ind,27,1.2
High,2025,ind,28,1.2
High,2025,ind,29,1.2
High,2025,ind,30,1.2
High,2025,ind,31,1.2
High,2025,ind,32,1.2
High,2025,ind,33,1.2
High,2025,ind,34,1.2
High,2025,ind,35,1.2
High,2025,ind,36,1.2
High,2025,ind,37,1.2
High,2025,ind,38,1.2
High,2025,ind,39,1.2
High,2025,ind,40,1.2
High,2025,ind,41,1.2
High,2025,ind,42,1.2
High,2026,res,1,1.22
High,2026,res,2,1.22
High,2026,res,3,1.22
High,2026,res,4,1.22
High,2026,res,5,1.22
High,2026,res,6,1.22
High,2026,res,7,1.22
High,2026,res,8,1.22
High,2026,res,9,1.22
High,2026,res,10,1.22
High,2026,res,11,1.22
High,2026,res,12,1.22
High,2026,res,13,1.22
High,2026,res,14,1.22
High,2026,res,15,1.22
High,2026,res,16,1.22
High,2026,res,17,1.22
High,2026,res,18,1.22
High,2026,res,19,1.22
High,2026,res,20,1.22
High,2026,res,21,1.22
High,2026,res,22,1.22
High,2026,res,23,1.22
High,2026,res,24,1.22
High,2026,res,25,1.22
High,2026,res,26,1.22
High,2026,res,27,1.22
High,2026,res,28,1.22
High,2026,res,29,1.22
High,2026,res,30,1.22
High,2026,res,31,1.22
High,2026,res,32,1.22
High,2026,res,33,1.22
High,2026,res,34,1.22
High,2026,res,35,1.22
High,2026,res,36,1.22
High,2026,res,37,1.22
High,2026,res,38,1.22
High,2026,res,39,1.22
High,2026,res,40,1.22
High,2026,res,41,1.22
High,2026,res,42,1.22
High,2026,com,1,1.22
High,2026,com,2,1.22
High,2026,com,3,1.22
High,2026,com,4,1.22
High,2026,com,5,1.22
High,2026,com,6,1.22
High,2026,com,7,1.22
High,2026,com,8,1.22
High,2026,com,9,1.22
High,2026,com,10,1.22
High,2026,com,11,1.22
High,2026,com,12,1.22
High,2026,com,13,1.22
High,2026,com,14,1.22
High,2026,com,15,1.22
High,2026,com,16,1.22
High,2026,com,17,1.22
High,2026,com,18,1.22
High,2026,com,19,1.22
High,2026,com,20,1.22
High,2026,com,21,1.22
High,2026,com,22,1.22
High,2026,com,23,1.22
High,2026,com,24,1.22
High,2026,com,25,1.22
High,2026,com,26,1.22
High,2026,com,27,1.22
High,2026,com,28,1.22
High,2026,com,29,1.22
High,2026,com,30,1.22
High,2026,com,31,1.22
High,2026,com,32,1.22
High,2026,com,33,1.22
High,2026,com,34,1.22
High,2026,com,35,1.22
High,2026,com,36,1.22
High,2026,com,37,1.22
High,2026,com,38,1.22
High,2026,com,39,1.22
High,2026,com,40,1.22
High,2026,com,41,1.22
High,2026,com,42,1.22
High,2026,ind,1,1.22
High,2026,ind,2,1.22
High,2026,ind,3,1.22
High,2026,ind,4,1.22
High,2026,ind,5,1.22
High,2026,ind,6,1.22
High,2026,ind,7,1.22
High,2026,ind,8,1.22
High,2026,ind,9,1.22
High,2026,ind,10,1.22
High,2026,ind,11,1.22
High,2026,ind,12,1.22
High,2026,ind,13,1.22
High,2026,ind,14,1.22
High,2026,ind,15,1.22
High,2026,ind,16,1.22
High,2026,ind,17,1.22
High,2026,ind,18,1.22
High,2026,ind,19,1.22
High,2026,ind,20,1.22
High,2026,ind,21,1.22
High,2026,ind,22,1.22
High,2026,ind,23,1.22
High,2026,ind,24,1.22
High,2026,ind,25,1.22
High,2026,ind,26,1.22
High,2026,ind,27,1.22
High,2026,ind,28,1.22
High,2026,ind,29,1.22
High,2026,ind,30,1.22
High,2026,ind,31,1.22
High,2026,ind,32,1.22
High,2026,ind,33,1.22
High,2026,ind,34,1.22
High,2026,ind,35,1.22
High,2026,ind,36,1.22
High,2026,ind,37,1.22
High,2026,ind,38,1.22
High,2026,ind,39,1.22
High,2026,ind,40,1.22
High,2026,ind,41,1.22
High,2026,ind,42,1.22
High,2027,res,1,1.24
High,2027,res,2,1.24
High,2027,res,3,1.24
High,2027,res,4,1.24
High,2027,res,5,1.24
High,2027,res,6,1.24
High,2027,res,7,1.24
High,2027,res,8,1.24
High,2027,res,9,1.24
High,2027,res,10,1.24
High,2027,res,11,1.24
High,2027,res,12,1.24
High,2027,res,13,1.24
High,2027,res,14,1.24
High,2027,res,15,1.24
High,2027,res,16,1.24
High,2027,res,17,1.24
High,2027,res,18,1.24
High,2027,res,19,1.24
High,2027,res,20,1.24
High,2027,res,21,1.24
High,2027,res,22,1.24
High,2027,res,23,1.24
High,2027,res,24,1.24
High,2027,res,25,1.24
High,2027,res,26,1.24
High,2027,res,27,1.24
High,2027,res,28,1.24
High,2027,res,29,1.24
High,2027,res,30,1.24
High,2027,res,31,1.24
High,2027,res,32,1.24
High,2027,res,33,1.24
High,2027,res,34,1.24
High,2027,res,35,1.24
High,2027,res,36,1.24
High,2027,res,37,1.24
High,2027,res,38,1.24
High,2027,res,39,1.24
High,2027,res,40,1.24
High,2027,res,41,1.24
High,2027,res,42,1.24
High,2027,com,1,1.24
High,2027,com,2,1.24
High,2027,com,3,1.24
High,2027,com,4,1.24
High,2027,com,5,1.24
High,2027,com,6,1.24
High,2027,com,7,1.24
High,2027,com,8,1.24
High,2027,com,9,1.24
High,2027,com,10,1.24
High,2027,com,11,1.24
High,2027,com,12,1.24
High,2027,com,13,1.24
High,2027,com,14,1.24
High,2027,com,15,1.24
High,2027,com,16,1.24
High,2027,com,17,1.24
High,2027,com,18,1.24
High,2027,com,19,1.24
High,2027,com,20,1.24
High,2027,com,21,1.24
High,2027,com,22,1.24
High,2027,com,23,1.24
High,2027,com,24,1.24
High,2027,com,25,1.24
High,2027,com,26,1.24
High,2027,com,27,1.24
High,2027,com,28,1.24
High,2027,com,29,1.24
High,2027,com,30,1.24
High,2027,com,31,1.24
High,2027,com,32,1.24
High,2027,com,33,1.24
High,2027,com,34,1.24
High,2027,com,35,1.24
High,2027,com,36,1.24
High,2027,com,37,1.24
High,2027,com,38,1.24
High,2027,com,39,1.24
High,2027,com,40,1.24
High,2027,com,41,1.24
High,2027,com,42,1.24
High,2027,ind,1,1.24
High,2027,ind,2,1.24
High,2027,ind,3,1.24
High,2027,ind,4,1.24
High,2027,ind,5,1.24
High,2027,ind,6,1.24
High,2027,ind,7,1.24
High,2027,ind,8,1.24
High,2027,ind,9,1.24
High,2027,ind,10,1.24
High,2027,ind,11,1.24
High,2027,ind,12,1.24
High,2027,ind,13,1.24
High,2027,ind,14,1.24
High,2027,ind,15,1.24
High,2027,ind,16,1.24
High,2027,ind,17,1.24
High,2027,ind,18,1.24
High,2027,ind,19,1.24
High,2027,ind,20,1.24
High,2027,ind,21,1.24
High,2027,ind,22,1.24
High,2027,ind,23,1.24
High,2027,ind,24,1.24
High,2027,ind,25,1.24
High,2027,ind,26,1.24
High,2027,ind,27,1.24
High,2027,ind,28,1.24
High,2027,ind,29,1.24
High,2027,ind,30,1.24
High,2027,ind,31,1.24
High,2027,ind,32,1.24
High,2027,ind,33,1.24
High,2027,ind,34,1.24
High,2027,ind,35,1.24
High,2027,ind,36,1.24
High,2027,ind,37,1.24
High,2027,ind,38,1.24
High,2027,ind,39,1.24
High,2027,ind,40,1.24
High,2027,ind,41,1.24
High,2027,ind,42,1.24
High,2028,res,1,1.26
High,2028,res,2,1.26
High,2028,res,3,1.26
High,2028,res,4,1.26
High,2028,res,5,1.26
High,2028,res,6,1.26
High,2028,res,7,1.26
High,2028,res,8,1.26
High,2028,res,9,1.26
High,2028,res,10,1.26
High,2028,res,11,1.26
High,2028,res,12,1.26
High,2028,res,13,1.26
High,2028,res,14,1.26
High,2028,res,15,1.26
High,2028,res,16,1.26
High,2028,res,17,1.26
High,2028,res,18,1.26
High,2028,res,19,1.26
High,2028,res,20,1.26
High,2028,res,21,1.26
High,2028,res,22,1.26
High,2028,res,23,1.26
High,2028,res,24,1.26
High,2028,res,25,1.26
High,2028,res,26,1.26
High,2028,res,27,1.26
High,2028,res,28,1.26
High,2028,res,29,1.26
High,2028,res,30,1.26
High,2028,res,31,1.26
High,2028,res,32,1.26
High,2028,res,33,1.26
High,2028,res,34,1.26
High,2028,res,35,1.26
High,2028,res,36,1.26
High,2028,res,37,1.26
High,2028,res,38,1.26
High,2028,res,39,1.26
High,2028,res,40,1.26
High,2028,res,41,1.26
High,2028,res,42,1.26
High,2028,com,1,1.26
High,2028,com,2,1.26
High,2028,com,3,1.26
High,2028,com,4,1.26
High,2028,com,5,1.26
High,2028,com,6,1.26
High,2028,com,7,1.26
High,2028,com,8,1.26
High,2028,com,9,1.26
High,2028,com,10,1.26
High,2028,com,11,1.26
High,2028,com,12,1.26
High,2028,com,13,1.26
High,2028,com,14,1.26
High,2028,com,15,1.26
High,2028,com,16,1.26
High,2028,com,17,1.26
High,2028,com,18,1.26
High,2028,com,19,1.26
High,2028,com,20,1.26
High,2028,com,21,1.26
High,2028,com,22,1.26
High,2028,com,23,1.26
High,2028,com,24,1.26
High,2028,com,25,1.26
High,2028,com,26,1.26
High,2028,com,27,1.26
High,2028,com,28,1.26
High,2028,com,29,1.26
High,2028,com,30,1.26
High,2028,com,31,1.26
High,2028,com,32,1.26
High,2028,com,33,1.26
High,2028,com,34,1.26
High,2028,com,35,1.26
High,2028,com,36,1.26
High,2028,com,37,1.26
High,2028,com,38,1.26
High,2028,com,39,1.26
High,2028,com,40,1.26
High,2028,com,41,1.26
High,2028,com,42,1.26
High,2028,ind,1,1.26
High,2028,ind,2,1.26
High,2028,ind,3,1.26
High,2028,ind,4,1.26
High,2028,ind,5,1.26
High,2028,ind,6,1.26
High,2028,ind,7,1.26
High,2028,ind,8,1.26
High,2028,ind,9,1.26
High,2028,ind,10,1.26
High,2028,ind,11,1.26
High,2028,ind,12,1.26
High,2028,ind,13,1.26
High,2028,ind,14,1.26
High,2028,ind,15,1.26
High,2028,ind,16,1.26
High,2028,ind,17,1.26
High,2028,ind,18,1.26
High,2028,ind,19,1.26
High,2028,ind,20,1.26
High,2028,ind,21,1.26
High,2028,ind,22,1.26
High,2028,ind,23,1.26
High,2028,ind,24,1.26
High,2028,ind,25,1.26
High,2028,ind,26,1.26
High,2028,ind,27,1.26
High,2028,ind,28,1.26
High,2028,ind,29,1.26
High,2028,ind,30,1.26
High,2028,ind,31,1.26
High,2028,ind,32,1.26
High,2028,ind,33,1.26
High,2028,ind,34,1.26
High,2028,ind,35,1.26
High,2028,ind,36,1.26
High,2028,ind,37,1.26
High,2028,ind,38,1.26
High,2028,ind,39,1.26
High,2028,ind,40,1.26
High,2028,ind,41,1.26
High,2028,ind,42,1.26
High,2029,res,1,1.28
High,2029,res,2,1.28
High,2029,res,3,1.28
High,2029,res,4,1.28
High,2029,res,5,1.28
High,2029,res,6,1.28
High,2029,res,7,1.28
High,2029,res,8,1.28
High,2029,res,9,1.28
High,2029,res,10,1.28
High,2029,res,11,1.28
High,2029,res,12,1.28
High,2029,res,13,1.28
High,2029,res,14,1.28
High,2029,res,15,1.28
High,2029,res,16,1.28
High,2029,res,17,1.28
High,2029,res,18,1.28
High,2029,res,19,1.28
High,2029,res,20,1.28
High,2029,res,21,1.28
High,2029,res,22,1.28
High,2029,res,23,1.28
High,2029,res,24,1.28
High,2029,res,25,1.28
High,2029,res,26,1.28
High,2029,res,27,1.28
High,2029,res,28,1.28
High,2029,res,29,1.28
High,2029,res,30,1.28
High,2029,res,31,1.28
High,2029,res,32,1.28
High,2029,res,33,1.28
High,2029,res,34,1.28
High,2029,res,35,1.28
High,2029,res,36,1.28
High,2029,res,37,1.28
High,2029,res,38,1.28
High,2029,res,39,1.28
High,2029,res,40,1.28
High,2029,res,41,1.28
High,2029,res,42,1.28
High,2029,com,1,1.28
High,2029,com,2,1.28
High,2029,com,3,1.28
High,2029,com,4,1.28
High,2029,com,5,1.28
High,2029,com,6,1.28
High,2029,com,7,1.28
High,2029,com,8,1.28
High,2029,com,9,1.28
High,2029,com,10,1.28
High,2029,com,11,1.28
High,2029,com,12,1.28
High,2029,com,13,1.28
High,2029,com,14,1.28
High,2029,com,15,1.28
High,2029,com,16,1.28
High,2029,com,17,1.28
High,2029,com,18,1.28
High,2029,com,19,1.28
High,2029,com,20,1.28
High,2029,com,21,1.28
High,2029,com,22,1.28
High,2029,com,23,1.28
High,2029,com,24,1.28
High,2029,com,25,1.28
High,2029,com,26,1.28
High,2029,com,27,1.28
High,2029,com,28,1.28
High,2029,com,29,1.28
High,2029,com,30,1.28
High,2029,com,31,1.28
High,2029,com,32,1.28
High,2029,com,33,1.28
High,2029,com,34,1.28
High,2029,com,35,1.28
High,2029,com,36,1.28
High,2029,com,37,1.28
High,2029,com,38,1.28
High,2029,com,39,1.28
High,2029,com,40,1.28
High,2029,com,41,1.28
High,2029,com,42,1.28
High,2029,ind,1,1.28
High,2029,ind,2,1.28
High,2029,ind,3,1.28
High,2029,ind,4,1.28
High,2029,ind,5,1.28
High,2029,ind,6,1.28
High,2029,ind,7,1.28
High,2029,ind,8,1.28
High,2029,ind,9,1.28
High,2029,ind,10,1.28
High,2029,ind,11,1.28
High,2029,ind,12,1.28
High,2029,ind,13,1.28
High,2029,ind,14,1.28
High,2029,ind,15,1.28
High,2029,ind,16,1.28
High,2029,ind,17,1.28
High,2029,ind,18,1.28
High,2029,ind,19,1.28
High,2029,ind,20,1.28
High,2029,ind,21,1.28
High,2029,ind,22,1.28
High,2029,ind,23,1.28
High,2029,ind,24,1.28
High,2029,ind,25,1.28
High,2029,ind,26,1.28
High,2029,ind,27,1.28
High,2029,ind,28,1.28
High,2029,ind,29,1.28
High,2029,ind,30,1.28
High,2029,ind,31,1.28
High,2029,ind,32,1.28
High,2029,ind,33,1.28
High,2029,ind,34,1.28
High,2029,ind,35,1.28
High,2029,ind,36,1.28
High,2029,ind,37,1.28
High,2029,ind,38,1.28
High,2029,ind,39,1.28
High,2029,ind,40,1.28
High,2029,ind,41,1.28
High,2029,ind,42,1.28
High,2030,res,1,1.3
High,2030,res,2,1.3
High,2030,res,3,1.3
High,2030,res,4,1.3
High,2030,res,5,1.3
High,2030,res,6,1.3
High,2030,res,7,1.3
High,2030,res,8,1.3
High,2030,res,9,1.3
High,2030,res,10,1.3
High,2030,res,11,1.3
High,2030,res,12,1.3
High,2030,res,13,1.3
High,2030,res,14,1.3
High,2030,res,15,1.3
High,2030,res,16,1.3
High,2030,res,17,1.3
High,2030,res,18,1.3
High,2030,res,19,1.3
High,2030,res,20,1.3
High,2030,res,21,1.3
High,2030,res,22,1.3
High,2030,res,23,1.3
High,2030,res,24,1.3
High,2030,res,25,1.3
High,2030,res,26,1.3
High,2030,res,27,1.3
High,2030,res,28,1.3
High,2030,res,29,1.3
High,2030,res,30,1.3
High,2030,res,31,1.3
High,2030,res,32,1.3
High,2030,res,33,1.3
High,2030,res,34,1.3
High,2030,res,35,1.3
High,2030,res,36,1.3
High,2030,res,37,1.3
High,2030,res,38,1.3
High,2030,res,39,1.3
High,2030,res,40,1.3
High,2030,res,41,1.3
High,2030,res,42,1.3
High,2030,com,1,1.3
High,2030,com,2,1.3
High,2030,com,3,1.3
High,2030,com,4,1.3
High,2030,com,5,1.3
High,2030,com,6,1.3
High,2030,com,7,1.3
High,2030,com,8,1.3
High,2030,com,9,1.3
High,2030,com,10,1.3
High,2030,com,11,1.3
High,2030,com,12,1.3
High,2030,com,13,1.3
High,2030,com,14,1.3
High,2030,com,15,1.3
High,2030,com,16,1.3
High,2030,com,17,1.3
High,2030,com,18,1.3
High,2030,com,19,1.3
High,2030,com,20,1.3
High,2030,com,21,1.3
High,2030,com,22,1.3
High,2030,com,23,1.3
High,2030,com,24,1.3
High,2030,com,25,1.3
High,2030,com,26,1.3
High,2030,com,27,1.3
High,2030,com,28,1.3
High,2030,com,29,1.3
High,2030,com,30,1.3
High,2030,com,31,1.3
High,2030,com,32,1.3
High,2030,com,33,1.3
High,2030,com,34,1.3
High,2030,com,35,1.3
High,2030,com,36,1.3
High,2030,com,37,1.3
High,2030,com,38,1.3
High,2030,com,39,1.3
High,2030,com,40,1.3
High,2030,com,41,1.3
High,2030,com,42,1.3
High,2030,ind,1,1.3
High,2030,ind,2,1.3
High,2030,ind,3,1.3
High,2030,ind,4,1.3
High,2030,ind,5,1.3
High,2030,ind,6,1.3
High,2030,ind,7,1.3
High,2030,ind,8,1.3
High,2030,ind,9,1.3
