source,year,sector,sector_abbr,country_abbr,control_reg_id,escalation_factor
Planning,2029,Residential,res,MEX,5,1.072321132
Planning,2029,Residential,res,MEX,6,1.072321132
Planning,2029,Residential,res,MEX,7,1.072321132
Planning,2029,Residential,res,MEX,8,1.072321132
Planning,2029,Residential,res,MEX,9,1.072321132
Low,2029,Residential,res,MEX,1,1.035574477
Low,2029,Residential,res,MEX,2,1.035574477
Low,2029,Residential,res,MEX,3,1.035574477
Low,2029,Residential,res,MEX,4,1.035574477
Low,2029,Residential,res,MEX,5,1.035574477
Low,2029,Residential,res,MEX,6,1.035574477
Low,2029,Residential,res,MEX,7,1.035574477
Low,2029,Residential,res,MEX,8,1.035574477
Low,2029,Residential,res,MEX,9,1.035574477
High,2029,Residential,res,MEX,1,1.149474213
High,2029,Residential,res,MEX,2,1.149474213
High,2029,Residential,res,MEX,3,1.149474213
High,2029,Residential,res,MEX,4,1.149474213
High,2029,Residential,res,MEX,5,1.149474213
High,2029,Residential,res,MEX,6,1.149474213
High,2029,Residential,res,MEX,7,1.149474213
High,2029,Residential,res,MEX,8,1.149474213
High,2029,Residential,res,MEX,9,1.149474213
Planning,2029,Commercial,com,MEX,1,1.072321132
Planning,2029,Commercial,com,MEX,2,1.072321132
Planning,2029,Commercial,com,MEX,3,1.072321132
Planning,2029,Commercial,com,MEX,4,1.072321132
Planning,2029,Commercial,com,MEX,5,1.072321132
Planning,2029,Commercial,com,MEX,6,1.072321132
Planning,2029,Commercial,com,MEX,7,1.072321132
Planning,2029,Commercial,com,MEX,8,1.072321132
Planning,2029,Commercial,com,MEX,9,1.072321132
Low,2029,Commercial,com,MEX,1,1.035574477
Low,2029,Commercial,com,MEX,2,1.035574477
Low,2029,Commercial,com,MEX,3,1.035574477
Low,2029,Commercial,com,MEX,4,1.035574477
Low,2029,Commercial,com,MEX,5,1.035574477
Low,2029,Commercial,com,MEX,6,1.035574477
Low,2029,Commercial,com,MEX,7,1.035574477
Low,2029,Commercial,com,MEX,8,1.035574477
Low,2029,Commercial,com,MEX,9,1.035574477
High,2029,Commercial,com,MEX,1,1.149474213
High,2029,Commercial,com,MEX,2,1.149474213
High,2029,Commercial,com,MEX,3,1.149474213
High,2029,Commercial,com,MEX,4,1.149474213
High,2029,Commercial,com,MEX,5,1.149474213
High,2029,Commercial,com,MEX,6,1.149474213
High,2029,Commercial,com,MEX,7,1.149474213
High,2029,Commercial,com,MEX,8,1.149474213
High,2029,Commercial,com,MEX,9,1.149474213
Planning,2029,Industrial,ind,MEX,1,1.072321132
Planning,2029,Industrial,ind,MEX,2,1.072321132
Planning,2029,Industrial,ind,MEX,3,1.072321132
Planning,2029,Industrial,ind,MEX,4,1.072321132
Planning,2029,Industrial,ind,MEX,5,1.072321132
Planning,2029,Industrial,ind,MEX,6,1.072321132
Planning,2029,Industrial,ind,MEX,7,1.072321132
Planning,2029,Industrial,ind,MEX,8,1.072321132
Planning,2029,Industrial,ind,MEX,9,1.072321132
Low,2029,Industrial,ind,MEX,1,1.035574477
Low,2029,Industrial,ind,MEX,2,1.035574477
Low,2029,Industrial,ind,MEX,3,1.035574477
Low,2029,Industrial,ind,MEX,4,1.035574477
Low,2029,Industrial,ind,MEX,5,1.035574477
Low,2029,Industrial,ind,MEX,6,1.035574477
Low,2029,Industrial,ind,MEX,7,1.035574477
Low,2029,Industrial,ind,MEX,8,1.035574477
Low,2029,Industrial,ind,MEX,9,1.035574477
High,2029,Industrial,ind,MEX,1,1.149474213
High,2029,Industrial,ind,MEX,2,1.149474213
High,2029,Industrial,ind,MEX,3,1.149474213
High,2029,Industrial,ind,MEX,4,1.149474213
High,2029,Industrial,ind,MEX,5,1.149474213
High,2029,Industrial,ind,MEX,6,1.149474213
High,2029,Industrial,ind,MEX,7,1.149474213
High,2029,Industrial,ind,MEX,8,1.149474213
High,2029,Industrial,ind,MEX,9,1.149474213
Planning,2030,Residential,res,MEX,1,1.077682738
Planning,2030,Residential,res,MEX,2,1.077682738
Planning,2030,Residential,res,MEX,3,1.077682738
Planning,2030,Residential,res,MEX,4,1.077682738
Planning,2030,Residential,res,MEX,5,1.077682738
Planning,2030,Residential,res,MEX,6,1.077682738
Planning,2030,Residential,res,MEX,7,1.077682738
Planning,2030,Residential,res,MEX,8,1.077682738
Planning,2030,Residential,res,MEX,9,1.077682738
Low,2030,Residential,res,MEX,1,1.038163413
Low,2030,Residential,res,MEX,2,1.038163413
Low,2030,Residential,res,MEX,3,1.038163413
Low,2030,Residential,res,MEX,4,1.038163413
Low,2030,Residential,res,MEX,5,1.038163413
Low,2030,Residential,res,MEX,6,1.038163413
Low,2030,Residential,res,MEX,7,1.038163413
Low,2030,Residential,res,MEX,8,1.038163413
Low,2030,Residential,res,MEX,9,1.038163413
High,2030,Residential,res,MEX,1,1.160968955
High,2030,Residential,res,MEX,2,1.160968955
High,2030,Residential,res,MEX,3,1.160968955
High,2030,Residential,res,MEX,4,1.160968955
High,2030,Residential,res,MEX,5,1.160968955
High,2030,Residential,res,MEX,6,1.160968955
High,2030,Residential,res,MEX,7,1.160968955
High,2030,Residential,res,MEX,8,1.160968955
High,2030,Residential,res,MEX,9,1.160968955
Planning,2030,Commercial,com,MEX,1,1.077682738
Planning,2030,Commercial,com,MEX,2,1.077682738
Planning,2030,Commercial,com,MEX,3,1.077682738
Planning,2030,Commercial,com,MEX,4,1.077682738
Planning,2030,Commercial,com,MEX,5,1.077682738
Planning,2030,Commercial,com,MEX,6,1.077682738
Planning,2030,Commercial,com,MEX,7,1.077682738
Planning,2030,Commercial,com,MEX,8,1.077682738
Planning,2030,Commercial,com,MEX,9,1.077682738
Low,2030,Commercial,com,MEX,1,1.038163413
Low,2030,Commercial,com,MEX,2,1.038163413
Low,2030,Commercial,com,MEX,3,1.038163413
Low,2030,Commercial,com,MEX,4,1.038163413
Low,2030,Commercial,com,MEX,5,1.038163413
Low,2030,Commercial,com,MEX,6,1.038163413
Low,2030,Commercial,com,MEX,7,1.038163413
Low,2030,Commercial,com,MEX,8,1.038163413
Low,2030,Commercial,com,MEX,9,1.038163413
High,2030,Commercial,com,MEX,1,1.160968955
High,2030,Commercial,com,MEX,2,1.160968955
High,2030,Commercial,com,MEX,3,1.160968955
High,2030,Commercial,com,MEX,4,1.160968955
High,2030,Commercial,com,MEX,5,1.160968955
High,2030,Commercial,com,MEX,6,1.160968955
High,2030,Commercial,com,MEX,7,1.160968955
High,2030,Commercial,com,MEX,8,1.160968955
High,2030,Commercial,com,MEX,9,1.160968955
Planning,2030,Industrial,ind,MEX,1,1.077682738
Planning,2030,Industrial,ind,MEX,2,1.077682738
Planning,2030,Industrial,ind,MEX,3,1.077682738
Planning,2030,Industrial,ind,MEX,4,1.077682738
Planning,2030,Industrial,ind,MEX,5,1.077682738
Planning,2030,Industrial,ind,MEX,6,1.077682738
Planning,2030,Industrial,ind,MEX,7,1.077682738
Planning,2030,Industrial,ind,MEX,8,1.077682738
Planning,2030,Industrial,ind,MEX,9,1.077682738
Low,2030,Industrial,ind,MEX,1,1.038163413
Low,2030,Industrial,ind,MEX,2,1.038163413
Low,2030,Industrial,ind,MEX,3,1.038163413
Low,2030,Industrial,ind,MEX,4,1.038163413
Low,2030,Industrial,ind,MEX,5,1.038163413
Low,2030,Industrial,ind,MEX,6,1.038163413
Low,2030,Industrial,ind,MEX,7,1.038163413
Low,2030,Industrial,ind,MEX,8,1.038163413
Low,2030,Industrial,ind,MEX,9,1.038163413
High,2030,Industrial,ind,MEX,1,1.160968955
High,2030,Industrial,ind,MEX,2,1.160968955
High,2030,Industrial,ind,MEX,3,1.160968955
High,2030,Industrial,ind,MEX,4,1.160968955
High,2030,Industrial,ind,MEX,5,1.160968955
High,2030,Industrial,ind,MEX,6,1.160968955
High,2030,Industrial,ind,MEX,7,1.160968955
High,2030,Industrial,ind,MEX,8,1.160968955
High,2030,Industrial,ind,MEX,9,1.160968955
Planning,2031,Residential,res,MEX,1,1.083071151
Planning,2031,Residential,res,MEX,2,1.083071151
Planning,2031,Residential,res,MEX,3,1.083071151
Planning,2031,Residential,res,MEX,4,1.083071151
Planning,2031,Residential,res,MEX,5,1.083071151
Planning,2031,Residential,res,MEX,6,1.083071151
Planning,2031,Residential,res,MEX,7,1.083071151
Planning,2031,Residential,res,MEX,8,1.083071151
Planning,2031,Residential,res,MEX,9,1.083071151
Low,2031,Residential,res,MEX,1,1.040758822
Low,2031,Residential,res,MEX,2,1.040758822
Low,2031,Residential,res,MEX,3,1.040758822
Low,2031,Residential,res,MEX,4,1.040758822
Low,2031,Residential,res,MEX,5,1.040758822
Low,2031,Residential,res,MEX,6,1.040758822
Low,2031,Residential,res,MEX,7,1.040758822
Low,2031,Residential,res,MEX,8,1.040758822
Low,2031,Residential,res,MEX,9,1.040758822
High,2031,Residential,res,MEX,1,1.172578645
High,2031,Residential,res,MEX,2,1.172578645
High,2031,Residential,res,MEX,3,1.172578645
High,2031,Residential,res,MEX,4,1.172578645
High,2031,Residential,res,MEX,5,1.172578645
High,2031,Residential,res,MEX,6,1.172578645
High,2031,Residential,res,MEX,7,1.172578645
High,2031,Residential,res,MEX,8,1.172578645
High,2031,Residential,res,MEX,9,1.172578645
Planning,2031,Commercial,com,MEX,1,1.083071151
Planning,2031,Commercial,com,MEX,2,1.083071151
Planning,2031,Commercial,com,MEX,3,1.083071151
Planning,2031,Commercial,com,MEX,4,1.083071151
Planning,2031,Commercial,com,MEX,5,1.083071151
Planning,2031,Commercial,com,MEX,6,1.083071151
Planning,2031,Commercial,com,MEX,7,1.083071151
Planning,2031,Commercial,com,MEX,8,1.083071151
Planning,2031,Commercial,com,MEX,9,1.083071151
Low,2031,Commercial,com,MEX,1,1.040758822
Low,2031,Commercial,com,MEX,2,1.040758822
Low,2031,Commercial,com,MEX,3,1.040758822
Low,2031,Commercial,com,MEX,4,1.040758822
Low,2031,Commercial,com,MEX,5,1.040758822
Low,2031,Commercial,com,MEX,6,1.040758822
Low,2031,Commercial,com,MEX,7,1.040758822
Low,2031,Commercial,com,MEX,8,1.040758822
Low,2031,Commercial,com,MEX,9,1.040758822
High,2031,Commercial,com,MEX,1,1.172578645
High,2031,Commercial,com,MEX,2,1.172578645
High,2031,Commercial,com,MEX,3,1.172578645
High,2031,Commercial,com,MEX,4,1.172578645
High,2031,Commercial,com,MEX,5,1.172578645
High,2031,Commercial,com,MEX,6,1.172578645
High,2031,Commercial,com,MEX,7,1.172578645
High,2031,Commercial,com,MEX,8,1.172578645
High,2031,Commercial,com,MEX,9,1.172578645
Planning,2031,Industrial,ind,MEX,1,1.083071151
Planning,2031,Industrial,ind,MEX,2,1.083071151
Planning,2031,Industrial,ind,MEX,3,1.083071151
Planning,2031,Industrial,ind,MEX,4,1.083071151
Planning,2031,Industrial,ind,MEX,5,1.083071151
Planning,2031,Industrial,ind,MEX,6,1.083071151
Planning,2031,Industrial,ind,MEX,7,1.083071151
Planning,2031,Industrial,ind,MEX,8,1.083071151
Planning,2031,Industrial,ind,MEX,9,1.083071151
Low,2031,Industrial,ind,MEX,1,1.040758822
Low,2031,Industrial,ind,MEX,2,1.040758822
Low,2031,Industrial,ind,MEX,3,1.040758822
Low,2031,Industrial,ind,MEX,4,1.040758822
Low,2031,Industrial,ind,MEX,5,1.040758822
Low,2031,Industrial,ind,MEX,6,1.040758822
Low,2031,Industrial,ind,MEX,7,1.040758822
Low,2031,Industrial,ind,MEX,8,1.040758822
Low,2031,Industrial,ind,MEX,9,1.040758822
High,2031,Industrial,ind,MEX,1,1.172578645
High,2031,Industrial,ind,MEX,2,1.172578645
High,2031,Industrial,ind,MEX,3,1.172578645
High,2031,Industrial,ind,MEX,4,1.172578645
High,2031,Industrial,ind,MEX,5,1.172578645
High,2031,Industrial,ind,MEX,6,1.172578645
High,2031,Industrial,ind,MEX,7,1.172578645
High,2031,Industrial,ind,MEX,8,1.172578645
High,2031,Industrial,ind,MEX,9,1.172578645
Planning,2032,Residential,res,MEX,1,1.088486507
Planning,2032,Residential,res,MEX,2,1.088486507
Planning,2032,Residential,res,MEX,3,1.088486507
Planning,2032,Residential,res,MEX,4,1.088486507
Planning,2032,Residential,res,MEX,5,1.088486507
Planning,2032,Residential,res,MEX,6,1.088486507
Planning,2032,Residential,res,MEX,7,1.088486507
Planning,2032,Residential,res,MEX,8,1.088486507
Planning,2032,Residential,res,MEX,9,1.088486507
Low,2032,Residential,res,MEX,1,1.043360719
Low,2032,Residential,res,MEX,2,1.043360719
Low,2032,Residential,res,MEX,3,1.043360719
Low,2032,Residential,res,MEX,4,1.043360719
Low,2032,Residential,res,MEX,5,1.043360719
Low,2032,Residential,res,MEX,6,1.043360719
Low,2032,Residential,res,MEX,7,1.043360719
Low,2032,Residential,res,MEX,8,1.043360719
Low,2032,Residential,res,MEX,9,1.043360719
High,2032,Residential,res,MEX,1,1.184304431
High,2032,Residential,res,MEX,2,1.184304431
High,2032,Residential,res,MEX,3,1.184304431
High,2032,Residential,res,MEX,4,1.184304431
High,2032,Residential,res,MEX,5,1.184304431
High,2032,Residential,res,MEX,6,1.184304431
High,2032,Residential,res,MEX,7,1.184304431
High,2032,Residential,res,MEX,8,1.184304431
High,2032,Residential,res,MEX,9,1.184304431
Planning,2032,Commercial,com,MEX,1,1.088486507
Planning,2032,Commercial,com,MEX,2,1.088486507
Planning,2032,Commercial,com,MEX,3,1.088486507
Planning,2032,Commercial,com,MEX,4,1.088486507
Planning,2032,Commercial,com,MEX,5,1.088486507
Planning,2032,Commercial,com,MEX,6,1.088486507
Planning,2032,Commercial,com,MEX,7,1.088486507
Planning,2032,Commercial,com,MEX,8,1.088486507
Planning,2032,Commercial,com,MEX,9,1.088486507
Low,2032,Commercial,com,MEX,1,1.043360719
Low,2032,Commercial,com,MEX,2,1.043360719
Low,2032,Commercial,com,MEX,3,1.043360719
Low,2032,Commercial,com,MEX,4,1.043360719
Low,2032,Commercial,com,MEX,5,1.043360719
Low,2032,Commercial,com,MEX,6,1.043360719
Low,2032,Commercial,com,MEX,7,1.043360719
Low,2032,Commercial,com,MEX,8,1.043360719
Low,2032,Commercial,com,MEX,9,1.043360719
High,2032,Commercial,com,MEX,1,1.184304431
High,2032,Commercial,com,MEX,2,1.184304431
High,2032,Commercial,com,MEX,3,1.184304431
High,2032,Commercial,com,MEX,4,1.184304431
High,2032,Commercial,com,MEX,5,1.184304431
High,2032,Commercial,com,MEX,6,1.184304431
High,2032,Commercial,com,MEX,7,1.184304431
High,2032,Commercial,com,MEX,8,1.184304431
High,2032,Commercial,com,MEX,9,1.184304431
Planning,2032,Industrial,ind,MEX,1,1.088486507
Planning,2032,Industrial,ind,MEX,2,1.088486507
Planning,2032,Industrial,ind,MEX,3,1.088486507
Planning,2032,Industrial,ind,MEX,4,1.088486507
Planning,2032,Industrial,ind,MEX,5,1.088486507
Planning,2032,Industrial,ind,MEX,6,1.088486507
Planning,2032,Industrial,ind,MEX,7,1.088486507
Planning,2032,Industrial,ind,MEX,8,1.088486507
Planning,2032,Industrial,ind,MEX,9,1.088486507
Low,2032,Industrial,ind,MEX,1,1.043360719
Low,2032,Industrial,ind,MEX,2,1.043360719
Low,2032,Industrial,ind,MEX,3,1.043360719
Low,2032,Industrial,ind,MEX,4,1.043360719
Low,2032,Industrial,ind,MEX,5,1.043360719
Low,2032,Industrial,ind,MEX,6,1.043360719
Low,2032,Industrial,ind,MEX,7,1.043360719
Low,2032,Industrial,ind,MEX,8,1.043360719
Low,2032,Industrial,ind,MEX,9,1.043360719
High,2032,Industrial,ind,MEX,1,1.184304431
High,2032,Industrial,ind,MEX,2,1.184304431
High,2032,Industrial,ind,MEX,3,1.184304431
High,2032,Industrial,ind,MEX,4,1.184304431
High,2032,Industrial,ind,MEX,5,1.184304431
High,2032,Industrial,ind,MEX,6,1.184304431
High,2032,Industrial,ind,MEX,7,1.184304431
High,2032,Industrial,ind,MEX,8,1.184304431
High,2032,Industrial,ind,MEX,9,1.184304431
Planning,2033,Residential,res,MEX,1,1.09392894
Planning,2033,Residential,res,MEX,2,1.09392894
Planning,2033,Residential,res,MEX,3,1.09392894
Planning,2033,Residential,res,MEX,4,1.09392894
Planning,2033,Residential,res,MEX,5,1.09392894
Planning,2033,Residential,res,MEX,6,1.09392894
Planning,2033,Residential,res,MEX,7,1.09392894
Planning,2033,Residential,res,MEX,8,1.09392894
Planning,2033,Residential,res,MEX,9,1.09392894
Low,2033,Residential,res,MEX,1,1.04596912
Low,2033,Residential,res,MEX,2,1.04596912
Low,2033,Residential,res,MEX,3,1.04596912
Low,2033,Residential,res,MEX,4,1.04596912
Low,2033,Residential,res,MEX,5,1.04596912
Low,2033,Residential,res,MEX,6,1.04596912
Low,2033,Residential,res,MEX,7,1.04596912
Low,2033,Residential,res,MEX,8,1.04596912
Low,2033,Residential,res,MEX,9,1.04596912
High,2033,Residential,res,MEX,1,1.196147476
High,2033,Residential,res,MEX,2,1.196147476
High,2033,Residential,res,MEX,3,1.196147476
High,2033,Residential,res,MEX,4,1.196147476
High,2033,Residential,res,MEX,5,1.196147476
High,2033,Residential,res,MEX,6,1.196147476
High,2033,Residential,res,MEX,7,1.196147476
High,2033,Residential,res,MEX,8,1.196147476
High,2033,Residential,res,MEX,9,1.196147476
Planning,2033,Commercial,com,MEX,1,1.09392894
Planning,2033,Commercial,com,MEX,2,1.09392894
Planning,2033,Commercial,com,MEX,3,1.09392894
Planning,2033,Commercial,com,MEX,4,1.09392894
Planning,2033,Commercial,com,MEX,5,1.09392894
Planning,2033,Commercial,com,MEX,6,1.09392894
Planning,2033,Commercial,com,MEX,7,1.09392894
Planning,2033,Commercial,com,MEX,8,1.09392894
Planning,2033,Commercial,com,MEX,9,1.09392894
Low,2033,Commercial,com,MEX,1,1.04596912
Low,2033,Commercial,com,MEX,2,1.04596912
Low,2033,Commercial,com,MEX,3,1.04596912
Low,2033,Commercial,com,MEX,4,1.04596912
Low,2033,Commercial,com,MEX,5,1.04596912
Low,2033,Commercial,com,MEX,6,1.04596912
Low,2033,Commercial,com,MEX,7,1.04596912
Low,2033,Commercial,com,MEX,8,1.04596912
Low,2033,Commercial,com,MEX,9,1.04596912
High,2033,Commercial,com,MEX,1,1.196147476
High,2033,Commercial,com,MEX,2,1.196147476
High,2033,Commercial,com,MEX,3,1.196147476
High,2033,Commercial,com,MEX,4,1.196147476
High,2033,Commercial,com,MEX,5,1.196147476
High,2033,Commercial,com,MEX,6,1.196147476
High,2033,Commercial,com,MEX,7,1.196147476
High,2033,Commercial,com,MEX,8,1.196147476
High,2033,Commercial,com,MEX,9,1.196147476
Planning,2033,Industrial,ind,MEX,1,1.09392894
Planning,2033,Industrial,ind,MEX,2,1.09392894
Planning,2033,Industrial,ind,MEX,3,1.09392894
Planning,2033,Industrial,ind,MEX,4,1.09392894
Planning,2033,Industrial,ind,MEX,5,1.09392894
Planning,2033,Industrial,ind,MEX,6,1.09392894
Planning,2033,Industrial,ind,MEX,7,1.09392894
Planning,2033,Industrial,ind,MEX,8,1.09392894
Planning,2033,Industrial,ind,MEX,9,1.09392894
Low,2033,Industrial,ind,MEX,1,1.04596912
Low,2033,Industrial,ind,MEX,2,1.04596912
Low,2033,Industrial,ind,MEX,3,1.04596912
Low,2033,Industrial,ind,MEX,4,1.04596912
Low,2033,Industrial,ind,MEX,5,1.04596912
Low,2033,Industrial,ind,MEX,6,1.04596912
Low,2033,Industrial,ind,MEX,7,1.04596912
Low,2033,Industrial,ind,MEX,8,1.04596912
Low,2033,Industrial,ind,MEX,9,1.04596912
High,2033,Industrial,ind,MEX,1,1.196147476
High,2033,Industrial,ind,MEX,2,1.196147476
High,2033,Industrial,ind,MEX,3,1.196147476
High,2033,Industrial,ind,MEX,4,1.196147476
High,2033,Industrial,ind,MEX,5,1.196147476
High,2033,Industrial,ind,MEX,6,1.196147476
High,2033,Industrial,ind,MEX,7,1.196147476
High,2033,Industrial,ind,MEX,8,1.196147476
High,2033,Industrial,ind,MEX,9,1.196147476
Planning,2034,Residential,res,MEX,1,1.099398584
Planning,2034,Residential,res,MEX,2,1.099398584
Planning,2034,Residential,res,MEX,3,1.099398584
Planning,2034,Residential,res,MEX,4,1.099398584
Planning,2034,Residential,res,MEX,5,1.099398584
Planning,2034,Residential,res,MEX,6,1.099398584
Planning,2034,Residential,res,MEX,7,1.099398584
Planning,2034,Residential,res,MEX,8,1.099398584
Planning,2034,Residential,res,MEX,9,1.099398584
Low,2034,Residential,res,MEX,1,1.048584043
Low,2034,Residential,res,MEX,2,1.048584043
Low,2034,Residential,res,MEX,3,1.048584043
Low,2034,Residential,res,MEX,4,1.048584043
Low,2034,Residential,res,MEX,5,1.048584043
Low,2034,Residential,res,MEX,6,1.048584043
Low,2034,Residential,res,MEX,7,1.048584043
Low,2034,Residential,res,MEX,8,1.048584043
Low,2034,Residential,res,MEX,9,1.048584043
High,2034,Residential,res,MEX,1,1.20810895
High,2034,Residential,res,MEX,2,1.20810895
High,2034,Residential,res,MEX,3,1.20810895
High,2034,Residential,res,MEX,4,1.20810895
High,2034,Residential,res,MEX,5,1.20810895
High,2034,Residential,res,MEX,6,1.20810895
High,2034,Residential,res,MEX,7,1.20810895
High,2034,Residential,res,MEX,8,1.20810895
High,2034,Residential,res,MEX,9,1.20810895
Planning,2034,Commercial,com,MEX,1,1.099398584
Planning,2034,Commercial,com,MEX,2,1.099398584
Planning,2034,Commercial,com,MEX,3,1.099398584
Planning,2034,Commercial,com,MEX,4,1.099398584
Planning,2034,Commercial,com,MEX,5,1.099398584
Planning,2034,Commercial,com,MEX,6,1.099398584
Planning,2034,Commercial,com,MEX,7,1.099398584
Planning,2034,Commercial,com,MEX,8,1.099398584
Planning,2034,Commercial,com,MEX,9,1.099398584
Low,2034,Commercial,com,MEX,1,1.048584043
Low,2034,Commercial,com,MEX,2,1.048584043
Low,2034,Commercial,com,MEX,3,1.048584043
Low,2034,Commercial,com,MEX,4,1.048584043
Low,2034,Commercial,com,MEX,5,1.048584043
Low,2034,Commercial,com,MEX,6,1.048584043
Low,2034,Commercial,com,MEX,7,1.048584043
Low,2034,Commercial,com,MEX,8,1.048584043
Low,2034,Commercial,com,MEX,9,1.048584043
High,2034,Commercial,com,MEX,1,1.20810895
High,2034,Commercial,com,MEX,2,1.20810895
High,2034,Commercial,com,MEX,3,1.20810895
High,2034,Commercial,com,MEX,4,1.20810895
High,2034,Commercial,com,MEX,5,1.20810895
High,2034,Commercial,com,MEX,6,1.20810895
High,2034,Commercial,com,MEX,7,1.20810895
High,2034,Commercial,com,MEX,8,1.20810895
High,2034,Commercial,com,MEX,9,1.20810895
Planning,2034,Industrial,ind,MEX,1,1.099398584
Planning,2034,Industrial,ind,MEX,2,1.099398584
Planning,2034,Industrial,ind,MEX,3,1.099398584
Planning,2034,Industrial,ind,MEX,4,1.099398584
Planning,2034,Industrial,ind,MEX,5,1.099398584
Planning,2034,Industrial,ind,MEX,6,1.099398584
Planning,2034,Industrial,ind,MEX,7,1.099398584
Planning,2034,Industrial,ind,MEX,8,1.099398584
Planning,2034,Industrial,ind,MEX,9,1.099398584
Low,2034,Industrial,ind,MEX,1,1.048584043
Low,2034,Industrial,ind,MEX,2,1.048584043
Low,2034,Industrial,ind,MEX,3,1.048584043
Low,2034,Industrial,ind,MEX,4,1.048584043
Low,2034,Industrial,ind,MEX,5,1.048584043
Low,2034,Industrial,ind,MEX,6,1.048584043
Low,2034,Industrial,ind,MEX,7,1.048584043
Low,2034,Industrial,ind,MEX,8,1.048584043
Low,2034,Industrial,ind,MEX,9,1.048584043
High,2034,Industrial,ind,MEX,1,1.20810895
High,2034,Industrial,ind,MEX,2,1.20810895
High,2034,Industrial,ind,MEX,3,1.20810895
High,2034,Industrial,ind,MEX,4,1.20810895
High,2034,Industrial,ind,MEX,5,1.20810895
High,2034,Industrial,ind,MEX,6,1.20810895
High,2034,Industrial,ind,MEX,7,1.20810895
High,2034,Industrial,ind,MEX,8,1.20810895
High,2034,Industrial,ind,MEX,9,1.20810895
Planning,2035,Residential,res,MEX,1,1.104895577
Planning,2035,Residential,res,MEX,2,1.104895577
Planning,2035,Residential,res,MEX,3,1.104895577
Planning,2035,Residential,res,MEX,4,1.104895577
Planning,2035,Residential,res,MEX,5,1.104895577
Planning,2035,Residential,res,MEX,6,1.104895577
Planning,2035,Residential,res,MEX,7,1.104895577
Planning,2035,Residential,res,MEX,8,1.104895577
Planning,2035,Residential,res,MEX,9,1.104895577
Low,2035,Residential,res,MEX,1,1.051205503
Low,2035,Residential,res,MEX,2,1.051205503
Low,2035,Residential,res,MEX,3,1.051205503
Low,2035,Residential,res,MEX,4,1.051205503
Low,2035,Residential,res,MEX,5,1.051205503
Low,2035,Residential,res,MEX,6,1.051205503
Low,2035,Residential,res,MEX,7,1.051205503
Low,2035,Residential,res,MEX,8,1.051205503
Low,2035,Residential,res,MEX,9,1.051205503
High,2035,Residential,res,MEX,1,1.22019004
High,2035,Residential,res,MEX,2,1.22019004
High,2035,Residential,res,MEX,3,1.22019004
High,2035,Residential,res,MEX,4,1.22019004
High,2035,Residential,res,MEX,5,1.22019004
High,2035,Residential,res,MEX,6,1.22019004
High,2035,Residential,res,MEX,7,1.22019004
High,2035,Residential,res,MEX,8,1.22019004
High,2035,Residential,res,MEX,9,1.22019004
Planning,2035,Commercial,com,MEX,1,1.104895577
Planning,2035,Commercial,com,MEX,2,1.104895577
Planning,2035,Commercial,com,MEX,3,1.104895577
Planning,2035,Commercial,com,MEX,4,1.104895577
Planning,2035,Commercial,com,MEX,5,1.104895577
Planning,2035,Commercial,com,MEX,6,1.104895577
Planning,2035,Commercial,com,MEX,7,1.104895577
Planning,2035,Commercial,com,MEX,8,1.104895577
Planning,2035,Commercial,com,MEX,9,1.104895577
Low,2035,Commercial,com,MEX,1,1.051205503
Low,2035,Commercial,com,MEX,2,1.051205503
Low,2035,Commercial,com,MEX,3,1.051205503
Low,2035,Commercial,com,MEX,4,1.051205503
Low,2035,Commercial,com,MEX,5,1.051205503
Low,2035,Commercial,com,MEX,6,1.051205503
Low,2035,Commercial,com,MEX,7,1.051205503
Low,2035,Commercial,com,MEX,8,1.051205503
Low,2035,Commercial,com,MEX,9,1.051205503
High,2035,Commercial,com,MEX,1,1.22019004
High,2035,Commercial,com,MEX,2,1.22019004
High,2035,Commercial,com,MEX,3,1.22019004
High,2035,Commercial,com,MEX,4,1.22019004
High,2035,Commercial,com,MEX,5,1.22019004
High,2035,Commercial,com,MEX,6,1.22019004
High,2035,Commercial,com,MEX,7,1.22019004
High,2035,Commercial,com,MEX,8,1.22019004
High,2035,Commercial,com,MEX,9,1.22019004
Planning,2035,Industrial,ind,MEX,1,1.104895577
Planning,2035,Industrial,ind,MEX,2,1.104895577
Planning,2035,Industrial,ind,MEX,3,1.104895577
Planning,2035,Industrial,ind,MEX,4,1.104895577
Planning,2035,Industrial,ind,MEX,5,1.104895577
Planning,2035,Industrial,ind,MEX,6,1.104895577
Planning,2035,Industrial,ind,MEX,7,1.104895577
Planning,2035,Industrial,ind,MEX,8,1.104895577
Planning,2035,Industrial,ind,MEX,9,1.104895577
Low,2035,Industrial,ind,MEX,1,1.051205503
Low,2035,Industrial,ind,MEX,2,1.051205503
Low,2035,Industrial,ind,MEX,3,1.051205503
Low,2035,Industrial,ind,MEX,4,1.051205503
Low,2035,Industrial,ind,MEX,5,1.051205503
Low,2035,Industrial,ind,MEX,6,1.051205503
Low,2035,Industrial,ind,MEX,7,1.051205503
Low,2035,Industrial,ind,MEX,8,1.051205503
Low,2035,Industrial,ind,MEX,9,1.051205503
High,2035,Industrial,ind,MEX,1,1.22019004
High,2035,Industrial,ind,MEX,2,1.22019004
High,2035,Industrial,ind,MEX,3,1.22019004
High,2035,Industrial,ind,MEX,4,1.22019004
