source,year,sector_abbr,country_abbr,control_reg_id,escalation_factor
Planning,2021,res,COL,5,1.06
Planning,2021,res,COL,6,1.06
Planning,2021,res,COL,7,1.06
Planning,2021,res,COL,8,1.06
Planning,2021,res,COL,9,1.06
Planning,2021,res,COL,10,1.06
Planning,2021,res,COL,11,1.06
Planning,2021,res,COL,12,1.06
Planning,2021,res,COL,13,1.06
Planning,2021,res,COL,14,1.06
Planning,2021,res,COL,15,1.06
Planning,2021,res,COL,16,1.06
Planning,2021,res,COL,17,1.06
Planning,2021,res,COL,18,1.06
Planning,2021,res,COL,19,1.06
Planning,2021,res,COL,20,1.06
Planning,2021,res,COL,21,1.06
Planning,2021,res,COL,22,1.06
Planning,2021,res,COL,23,1.06
Planning,2021,res,COL,24,1.06
Planning,2021,res,COL,25,1.06
Planning,2021,res,COL,26,1.06
Planning,2021,res,COL,27,1.06
Planning,2021,res,COL,28,1.06
Planning,2021,res,COL,29,1.06
Planning,2021,res,COL,30,1.06
Planning,2021,res,COL,31,1.06
Planning,2021,res,COL,32,1.06
Planning,2021,res,COL,33,1.06
Planning,2021,res,COL,34,1.06
Planning,2021,res,COL,35,1.06
Planning,2021,res,COL,36,1.06
Planning,2021,res,COL,37,1.06
Planning,2021,res,COL,38,1.06
Planning,2021,res,COL,39,1.06
Planning,2021,res,COL,40,1.06
Planning,2021,res,COL,41,1.06
Planning,2021,res,COL,42,1.06
Planning,2021,com,COL,1,1.06
Planning,2021,com,COL,2,1.06
Planning,2021,com,COL,3,1.06
Planning,2021,com,COL,4,1.06
Planning,2021,com,COL,5,1.06
Planning,2021,com,COL,6,1.06
Planning,2021,com,COL,7,1.06
Planning,2021,com,COL,8,1.06
Planning,2021,com,COL,9,1.06
Planning,2021,com,COL,10,1.06
Planning,2021,com,COL,11,1.06
Planning,2021,com,COL,12,1.06
Planning,2021,com,COL,13,1.06
Planning,2021,com,COL,14,1.06
Planning,2021,com,COL,15,1.06
Planning,2021,com,COL,16,1.06
Planning,2021,com,COL,17,1.06
Planning,2021,com,COL,18,1.06
Planning,2021,com,COL,19,1.06
Planning,2021,com,COL,20,1.06
Planning,2021,com,COL,21,1.06
Planning,2021,com,COL,22,1.06
Planning,2021,com,COL,23,1.06
Planning,2021,com,COL,24,1.06
Planning,2021,com,COL,25,1.06
Planning,2021,com,COL,26,1.06
Planning,2021,com,COL,27,1.06
Planning,2021,com,COL,28,1.06
Planning,2021,com,COL,29,1.06
Planning,2021,com,COL,30,1.06
Planning,2021,com,COL,31,1.06
Planning,2021,com,COL,32,1.06
Planning,2021,com,COL,33,1.06
Planning,2021,com,COL,34,1.06
Planning,2021,com,COL,35,1.06
Planning,2021,com,COL,36,1.06
Planning,2021,com,COL,37,1.06
Planning,2021,com,COL,38,1.06
Planning,2021,com,COL,39,1.06
Planning,2021,com,COL,40,1.06
Planning,2021,com,COL,41,1.06
Planning,2021,com,COL,42,1.06
Planning,2021,ind,COL,1,1.06
Planning,2021,ind,COL,2,1.06
Planning,2021,ind,COL,3,1.06
Planning,2021,ind,COL,4,1.06
Planning,2021,ind,COL,5,1.06
Planning,2021,ind,COL,6,1.06
Planning,2021,ind,COL,7,1.06
Planning,2021,ind,COL,8,1.06
Planning,2021,ind,COL,9,1.06
Planning,2021,ind,COL,10,1.06
Planning,2021,ind,COL,11,1.06
Planning,2021,ind,COL,12,1.06
Planning,2021,ind,COL,13,1.06
Planning,2021,ind,COL,14,1.06
Planning,2021,ind,COL,15,1.06
Planning,2021,ind,COL,16,1.06
Planning,2021,ind,COL,17,1.06
Planning,2021,ind,COL,18,1.06
Planning,2021,ind,COL,19,1.06
Planning,2021,ind,COL,20,1.06
Planning,2021,ind,COL,21,1.06
Planning,2021,ind,COL,22,1.06
Planning,2021,ind,COL,23,1.06
Planning,2021,ind,COL,24,1.06
Planning,2021,ind,COL,25,1.06
Planning,2021,ind,COL,26,1.06
Planning,2021,ind,COL,27,1.06
Planning,2021,ind,COL,28,1.06
Planning,2021,ind,COL,29,1.06
Planning,2021,ind,COL,30,1.06
Planning,2021,ind,COL,31,1.06
Planning,2021,ind,COL,32,1.06
Planning,2021,ind,COL,33,1.06
Planning,2021,ind,COL,34,1.06
Planning,2021,ind,COL,35,1.06
Planning,2021,ind,COL,36,1.06
Planning,2021,ind,COL,37,1.06
Planning,2021,ind,COL,38,1.06
Planning,2021,ind,COL,39,1.06
Planning,2021,ind,COL,40,1.06
Planning,2021,ind,COL,41,1.06
Planning,2021,ind,COL,42,1.06
Planning,2022,res,COL,1,1.07
Planning,2022,res,COL,2,1.07
Planning,2022,res,COL,3,1.07
Planning,2022,res,COL,4,1.07
Planning,2022,res,COL,5,1.07
Planning,2022,res,COL,6,1.07
Planning,2022,res,COL,7,1.07
Planning,2022,res,COL,8,1.07
Planning,2022,res,COL,9,1.07
Planning,2022,res,COL,10,1.07
Planning,2022,res,COL,11,1.07
Planning,2022,res,COL,12,1.07
Planning,2022,res,COL,13,1.07
Planning,2022,res,COL,14,1.07
Planning,2022,res,COL,15,1.07
Planning,2022,res,COL,16,1.07
Planning,2022,res,COL,17,1.07
Planning,2022,res,COL,18,1.07
Planning,2022,res,COL,19,1.07
Planning,2022,res,COL,20,1.07
Planning,2022,res,COL,21,1.07
Planning,2022,res,COL,22,1.07
Planning,2022,res,COL,23,1.07
Planning,2022,res,COL,24,1.07
Planning,2022,res,COL,25,1.07
Planning,2022,res,COL,26,1.07
Planning,2022,res,COL,27,1.07
Planning,2022,res,COL,28,1.07
Planning,2022,res,COL,29,1.07
Planning,2022,res,COL,30,1.07
Planning,2022,res,COL,31,1.07
Planning,2022,res,COL,32,1.07
Planning,2022,res,COL,33,1.07
Planning,2022,res,COL,34,1.07
Planning,2022,res,COL,35,1.07
Planning,2022,res,COL,36,1.07
Planning,2022,res,COL,37,1.07
Planning,2022,res,COL,38,1.07
Planning,2022,res,COL,39,1.07
Planning,2022,res,COL,40,1.07
Planning,2022,res,COL,41,1.07
Planning,2022,res,COL,42,1.07
Planning,2022,com,COL,1,1.07
Planning,2022,com,COL,2,1.07
Planning,2022,com,COL,3,1.07
Planning,2022,com,COL,4,1.07
Planning,2022,com,COL,5,1.07
Planning,2022,com,COL,6,1.07
Planning,2022,com,COL,7,1.07
Planning,2022,com,COL,8,1.07
Planning,2022,com,COL,9,1.07
Planning,2022,com,COL,10,1.07
Planning,2022,com,COL,11,1.07
Planning,2022,com,COL,12,1.07
Planning,2022,com,COL,13,1.07
Planning,2022,com,COL,14,1.07
Planning,2022,com,COL,15,1.07
Planning,2022,com,COL,16,1.07
Planning,2022,com,COL,17,1.07
Planning,2022,com,COL,18,1.07
Planning,2022,com,COL,19,1.07
Planning,2022,com,COL,20,1.07
Planning,2022,com,COL,21,1.07
Planning,2022,com,COL,22,1.07
Planning,2022,com,COL,23,1.07
Planning,2022,com,COL,24,1.07
Planning,2022,com,COL,25,1.07
Planning,2022,com,COL,26,1.07
Planning,2022,com,COL,27,1.07
Planning,2022,com,COL,28,1.07
Planning,2022,com,COL,29,1.07
Planning,2022,com,COL,30,1.07
Planning,2022,com,COL,31,1.07
Planning,2022,com,COL,32,1.07
Planning,2022,com,COL,33,1.07
Planning,2022,com,COL,34,1.07
Planning,2022,com,COL,35,1.07
Planning,2022,com,COL,36,1.07
Planning,2022,com,COL,37,1.07
Planning,2022,com,COL,38,1.07
Planning,2022,com,COL,39,1.07
Planning,2022,com,COL,40,1.07
Planning,2022,com,COL,41,1.07
Planning,2022,com,COL,42,1.07
Planning,2022,ind,COL,1,1.07
Planning,2022,ind,COL,2,1.07
Planning,2022,ind,COL,3,1.07
Planning,2022,ind,COL,4,1.07
Planning,2022,ind,COL,5,1.07
Planning,2022,ind,COL,6,1.07
Planning,2022,ind,COL,7,1.07
Planning,2022,ind,COL,8,1.07
Planning,2022,ind,COL,9,1.07
Planning,2022,ind,COL,10,1.07
Planning,2022,ind,COL,11,1.07
Planning,2022,ind,COL,12,1.07
Planning,2022,ind,COL,13,1.07
Planning,2022,ind,COL,14,1.07
Planning,2022,ind,COL,15,1.07
Planning,2022,ind,COL,16,1.07
Planning,2022,ind,COL,17,1.07
Planning,2022,ind,COL,18,1.07
Planning,2022,ind,COL,19,1.07
Planning,2022,ind,COL,20,1.07
Planning,2022,ind,COL,21,1.07
Planning,2022,ind,COL,22,1.07
Planning,2022,ind,COL,23,1.07
Planning,2022,ind,COL,24,1.07
Planning,2022,ind,COL,25,1.07
Planning,2022,ind,COL,26,1.07
Planning,2022,ind,COL,27,1.07
Planning,2022,ind,COL,28,1.07
Planning,2022,ind,COL,29,1.07
Planning,2022,ind,COL,30,1.07
Planning,2022,ind,COL,31,1.07
Planning,2022,ind,COL,32,1.07
Planning,2022,ind,COL,33,1.07
Planning,2022,ind,COL,34,1.07
Planning,2022,ind,COL,35,1.07
Planning,2022,ind,COL,36,1.07
Planning,2022,ind,COL,37,1.07
Planning,2022,ind,COL,38,1.07
Planning,2022,ind,COL,39,1.07
Planning,2022,ind,COL,40,1.07
Planning,2022,ind,COL,41,1.07
Planning,2022,ind,COL,42,1.07
Planning,2023,res,COL,1,1.08
Planning,2023,res,COL,2,1.08
Planning,2023,res,COL,3,1.08
Planning,2023,res,COL,4,1.08
Planning,2023,res,COL,5,1.08
Planning,2023,res,COL,6,1.08
Planning,2023,res,COL,7,1.08
Planning,2023,res,COL,8,1.08
Planning,2023,res,COL,9,1.08
Planning,2023,res,COL,10,1.08
Planning,2023,res,COL,11,1.08
Planning,2023,res,COL,12,1.08
Planning,2023,res,COL,13,1.08
Planning,2023,res,COL,14,1.08
Planning,2023,res,COL,15,1.08
Planning,2023,res,COL,16,1.08
Planning,2023,res,COL,17,1.08
Planning,2023,res,COL,18,1.08
Planning,2023,res,COL,19,1.08
Planning,2023,res,COL,20,1.08
Planning,2023,res,COL,21,1.08
Planning,2023,res,COL,22,1.08
Planning,2023,res,COL,23,1.08
Planning,2023,res,COL,24,1.08
Planning,2023,res,COL,25,1.08
Planning,2023,res,COL,26,1.08
Planning,2023,res,COL,27,1.08
Planning,2023,res,COL,28,1.08
Planning,2023,res,COL,29,1.08
Planning,2023,res,COL,30,1.08
Planning,2023,res,COL,31,1.08
Planning,2023,res,COL,32,1.08
Planning,2023,res,COL,33,1.08
Planning,2023,res,COL,34,1.08
Planning,2023,res,COL,35,1.08
Planning,2023,res,COL,36,1.08
Planning,2023,res,COL,37,1.08
Planning,2023,res,COL,38,1.08
Planning,2023,res,COL,39,1.08
Planning,2023,res,COL,40,1.08
Planning,2023,res,COL,41,1.08
Planning,2023,res,COL,42,1.08
Planning,2023,com,COL,1,1.08
Planning,2023,com,COL,2,1.08
Planning,2023,com,COL,3,1.08
Planning,2023,com,COL,4,1.08
Planning,2023,com,COL,5,1.08
Planning,2023,com,COL,6,1.08
Planning,2023,com,COL,7,1.08
Planning,2023,com,COL,8,1.08
Planning,2023,com,COL,9,1.08
Planning,2023,com,COL,10,1.08
Planning,2023,com,COL,11,1.08
Planning,2023,com,COL,12,1.08
Planning,2023,com,COL,13,1.08
Planning,2023,com,COL,14,1.08
Planning,2023,com,COL,15,1.08
Planning,2023,com,COL,16,1.08
Planning,2023,com,COL,17,1.08
Planning,2023,com,COL,18,1.08
Planning,2023,com,COL,19,1.08
Planning,2023,com,COL,20,1.08
Planning,2023,com,COL,21,1.08
Planning,2023,com,COL,22,1.08
Planning,2023,com,COL,23,1.08
Planning,2023,com,COL,24,1.08
Planning,2023,com,COL,25,1.08
Planning,2023,com,COL,26,1.08
Planning,2023,com,COL,27,1.08
Planning,2023,com,COL,28,1.08
Planning,2023,com,COL,29,1.08
Planning,2023,com,COL,30,1.08
Planning,2023,com,COL,31,1.08
Planning,2023,com,COL,32,1.08
Planning,2023,com,COL,33,1.08
Planning,2023,com,COL,34,1.08
Planning,2023,com,COL,35,1.08
Planning,2023,com,COL,36,1.08
Planning,2023,com,COL,37,1.08
Planning,2023,com,COL,38,1.08
Planning,2023,com,COL,39,1.08
Planning,2023,com,COL,40,1.08
Planning,2023,com,COL,41,1.08
Planning,2023,com,COL,42,1.08
Planning,2023,ind,COL,1,1.08
Planning,2023,ind,COL,2,1.08
Planning,2023,ind,COL,3,1.08
Planning,2023,ind,COL,4,1.08
Planning,2023,ind,COL,5,1.08
Planning,2023,ind,COL,6,1.08
Planning,2023,ind,COL,7,1.08
Planning,2023,ind,COL,8,1.08
Planning,2023,ind,COL,9,1.08
Planning,2023,ind,COL,10,1.08
Planning,2023,ind,COL,11,1.08
Planning,2023,ind,COL,12,1.08
Planning,2023,ind,COL,13,1.08
Planning,2023,ind,COL,14,1.08
Planning,2023,ind,COL,15,1.08
Planning,2023,ind,COL,16,1.08
Planning,2023,ind,COL,17,1.08
Planning,2023,ind,COL,18,1.08
Planning,2023,ind,COL,19,1.08
Planning,2023,ind,COL,20,1.08
Planning,2023,ind,COL,21,1.08
Planning,2023,ind,COL,22,1.08
Planning,2023,ind,COL,23,1.08
Planning,2023,ind,COL,24,1.08
Planning,2023,ind,COL,25,1.08
Planning,2023,ind,COL,26,1.08
Planning,2023,ind,COL,27,1.08
Planning,2023,ind,COL,28,1.08
Planning,2023,ind,COL,29,1.08
Planning,2023,ind,COL,30,1.08
Planning,2023,ind,COL,31,1.08
Planning,2023,ind,COL,32,1.08
Planning,2023,ind,COL,33,1.08
Planning,2023,ind,COL,34,1.08
Planning,2023,ind,COL,35,1.08
Planning,2023,ind,COL,36,1.08
Planning,2023,ind,COL,37,1.08
Planning,2023,ind,COL,38,1.08
Planning,2023,ind,COL,39,1.08
Planning,2023,ind,COL,40,1.08
Planning,2023,ind,COL,41,1.08
Planning,2023,ind,COL,42,1.08
Planning,2024,res,COL,1,1.09
Planning,2024,res,COL,2,1.09
Planning,2024,res,COL,3,1.09
Planning,2024,res,COL,4,1.09
Planning,2024,res,COL,5,1.09
Planning,2024,res,COL,6,1.09
Planning,2024,res,COL,7,1.09
Planning,2024,res,COL,8,1.09
Planning,2024,res,COL,9,1.09
Planning,2024,res,COL,10,1.09
Planning,2024,res,COL,11,1.09
Planning,2024,res,COL,12,1.09
Planning,2024,res,COL,13,1.09
Planning,2024,res,COL,14,1.09
Planning,2024,res,COL,15,1.09
Planning,2024,res,COL,16,1.09
Planning,2024,res,COL,17,1.09
Planning,2024,res,COL,18,1.09
Planning,2024,res,COL,19,1.09
Planning,2024,res,COL,20,1.09
Planning,2024,res,COL,21,1.09
Planning,2024,res,COL,22,1.09
Planning,2024,res,COL,23,1.09
Planning,2024,res,COL,24,1.09
Planning,2024,res,COL,25,1.09
Planning,2024,res,COL,26,1.09
Planning,2024,res,COL,27,1.09
Planning,2024,res,COL,28,1.09
Planning,2024,res,COL,29,1.09
Planning,2024,res,COL,30,1.09
Planning,2024,res,COL,31,1.09
Planning,2024,res,COL,32,1.09
Planning,2024,res,COL,33,1.09
Planning,2024,res,COL,34,1.09
Planning,2024,res,COL,35,1.09
Planning,2024,res,COL,36,1.09
Planning,2024,res,COL,37,1.09
Planning,2024,res,COL,38,1.09
Planning,2024,res,COL,39,1.09
Planning,2024,res,COL,40,1.09
Planning,2024,res,COL,41,1.09
Planning,2024,res,COL,42,1.09
Planning,2024,com,COL,1,1.09
Planning,2024,com,COL,2,1.09
Planning,2024,com,COL,3,1.09
Planning,2024,com,COL,4,1.09
Planning,2024,com,COL,5,1.09
Planning,2024,com,COL,6,1.09
Planning,2024,com,COL,7,1.09
Planning,2024,com,COL,8,1.09
Planning,2024,com,COL,9,1.09
Planning,2024,com,COL,10,1.09
Planning,2024,com,COL,11,1.09
Planning,2024,com,COL,12,1.09
Planning,2024,com,COL,13,1.09
Planning,2024,com,COL,14,1.09
Planning,2024,com,COL,15,1.09
Planning,2024,com,COL,16,1.09
Planning,2024,com,COL,17,1.09
Planning,2024,com,COL,18,1.09
Planning,2024,com,COL,19,1.09
Planning,2024,com,COL,20,1.09
Planning,2024,com,COL,21,1.09
Planning,2024,com,COL,22,1.09
Planning,2024,com,COL,23,1.09
Planning,2024,com,COL,24,1.09
Planning,2024,com,COL,25,1.09
Planning,2024,com,COL,26,1.09
Planning,2024,com,COL,27,1.09
Planning,2024,com,COL,28,1.09
Planning,2024,com,COL,29,1.09
Planning,2024,com,COL,30,1.09
Planning,2024,com,COL,31,1.09
Planning,2024,com,COL,32,1.09
Planning,2024,com,COL,33,1.09
Planning,2024,com,COL,34,1.09
Planning,2024,com,COL,35,1.09
Planning,2024,com,COL,36,1.09
Planning,2024,com,COL,37,1.09
Planning,2024,com,COL,38,1.09
Planning,2024,com,COL,39,1.09
Planning,2024,com,COL,40,1.09
Planning,2024,com,COL,41,1.09
Planning,2024,com,COL,42,1.09
Planning,2024,ind,COL,1,1.09
Planning,2024,ind,COL,2,1.09
Planning,2024,ind,COL,3,1.09
Planning,2024,ind,COL,4,1.09
Planning,2024,ind,COL,5,1.09
Planning,2024,ind,COL,6,1.09
Planning,2024,ind,COL,7,1.09
Planning,2024,ind,COL,8,1.09
Planning,2024,ind,COL,9,1.09
Planning,2024,ind,COL,10,1.09
Planning,2024,ind,COL,11,1.09
Planning,2024,ind,COL,12,1.09
Planning,2024,ind,COL,13,1.09
Planning,2024,ind,COL,14,1.09
Planning,2024,ind,COL,15,1.09
Planning,2024,ind,COL,16,1.09
Planning,2024,ind,COL,17,1.09
Planning,2024,ind,COL,18,1.09
Planning,2024,ind,COL,19,1.09
Planning,2024,ind,COL,20,1.09
Planning,2024,ind,COL,21,1.09
Planning,2024,ind,COL,22,1.09
Planning,2024,ind,COL,23,1.09
Planning,2024,ind,COL,24,1.09
Planning,2024,ind,COL,25,1.09
Planning,2024,ind,COL,26,1.09
Planning,2024,ind,COL,27,1.09
Planning,2024,ind,COL,28,1.09
Planning,2024,ind,COL,29,1.09
Planning,2024,ind,COL,30,1.09
Planning,2024,ind,COL,31,1.09
Planning,2024,ind,COL,32,1.09
Planning,2024,ind,COL,33,1.09
Planning,2024,ind,COL,34,1.09
Planning,2024,ind,COL,35,1.09
Planning,2024,ind,COL,36,1.09
Planning,2024,ind,COL,37,1.09
Planning,2024,ind,COL,38,1.09
Planning,2024,ind,COL,39,1.09
Planning,2024,ind,COL,40,1.09
Planning,2024,ind,COL,41,1.09
Planning,2024,ind,COL,42,1.09
Planning,2025,res,COL,1,1.1
Planning,2025,res,COL,2,1.1
Planning,2025,res,COL,3,1.1
Planning,2025,res,COL,4,1.1
Planning,2025,res,COL,5,1.1
Planning,2025,res,COL,6,1.1
Planning,2025,res,COL,7,1.1
Planning,2025,res,COL,8,1.1
Planning,2025,res,COL,9,1.1
Planning,2025,res,COL,10,1.1
Planning,2025,res,COL,11,1.1
Planning,2025,res,COL,12,1.1
Planning,2025,res,COL,13,1.1
Planning,2025,res,COL,14,1.1
Planning,2025,res,COL,15,1.1
Planning,2025,res,COL,16,1.1
Planning,2025,res,COL,17,1.1
Planning,2025,res,COL,18,1.1
Planning,2025,res,COL,19,1.1
Planning,2025,res,COL,20,1.1
Planning,2025,res,COL,21,1.1
Planning,2025,res,COL,22,1.1
Planning,2025,res,COL,23,1.1
Planning,2025,res,COL,24,1.1
Planning,2025,res,COL,25,1.1
Planning,2025,res,COL,26,1.1
Planning,2025,res,COL,27,1.1
Planning,2025,res,COL,28,1.1
Planning,2025,res,COL,29,1.1
Planning,2025,res,COL,30,1.1
Planning,2025,res,COL,31,1.1
Planning,2025,res,COL,32,1.1
Planning,2025,res,COL,33,1.1
Planning,2025,res,COL,34,1.1
Planning,2025,res,COL,35,1.1
Planning,2025,res,COL,36,1.1
Planning,2025,res,COL,37,1.1
Planning,2025,res,COL,38,1.1
Planning,2025,res,COL,39,1.1
Planning,2025,res,COL,40,1.1
Planning,2025,res,COL,41,1.1
Planning,2025,res,COL,42,1.1
Planning,2025,com,COL,1,1.1
Planning,2025,com,COL,2,1.1
Planning,2025,com,COL,3,1.1
Planning,2025,com,COL,4,1.1
Planning,2025,com,COL,5,1.1
Planning,2025,com,COL,6,1.1
Planning,2025,com,COL,7,1.1
Planning,2025,com,COL,8,1.1
Planning,2025,com,COL,9,1.1
Planning,2025,com,COL,10,1.1
Planning,2025,com,COL,11,1.1
Planning,2025,com,COL,12,1.1
Planning,2025,com,COL,13,1.1
Planning,2025,com,COL,14,1.1
Planning,2025,com,COL,15,1.1
Planning,2025,com,COL,16,1.1
Planning,2025,com,COL,17,1.1
Planning,2025,com,COL,18,1.1
Planning,2025,com,COL,19,1.1
Planning,2025,com,COL,20,1.1
Planning,2025,com,COL,21,1.1
Planning,2025,com,COL,22,1.1
Planning,2025,com,COL,23,1.1
Planning,2025,com,COL,24,1.1
Planning,2025,com,COL,25,1.1
Planning,2025,com,COL,26,1.1
Planning,2025,com,COL,27,1.1
Planning,2025,com,COL,28,1.1
Planning,2025,com,COL,29,1.1
Planning,2025,com,COL,30,1.1
Planning,2025,com,COL,31,1.1
Planning,2025,com,COL,32,1.1
Planning,2025,com,COL,33,1.1
Planning,2025,com,COL,34,1.1
Planning,2025,com,COL,35,1.1
Planning,2025,com,COL,36,1.1
Planning,2025,com,COL,37,1.1
Planning,2025,com,COL,38,1.1
Planning,2025,com,COL,39,1.1
Planning,2025,com,COL,40,1.1
Planning,2025,com,COL,41,1.1
Planning,2025,com,COL,42,1.1
Planning,2025,ind,COL,1,1.1
Planning,2025,ind,COL,2,1.1
Planning,2025,ind,COL,3,1.1
Planning,2025,ind,COL,4,1.1
Planning,2025,ind,COL,5,1.1
Planning,2025,ind,COL,6,1.1
Planning,2025,ind,COL,7,1.1
Planning,2025,ind,COL,8,1.1
Planning,2025,ind,COL,9,1.1
Planning,2025,ind,COL,10,1.1
Planning,2025,ind,COL,11,1.1
Planning,2025,ind,COL,12,1.1
Planning,2025,ind,COL,13,1.1
Planning,2025,ind,COL,14,1.1
Planning,2025,ind,COL,15,1.1
Planning,2025,ind,COL,16,1.1
Planning,2025,ind,COL,17,1.1
Planning,2025,ind,COL,18,1.1
Planning,2025,ind,COL,19,1.1
Planning,2025,ind,COL,20,1.1
Planning,2025,ind,COL,21,1.1
Planning,2025,ind,COL,22,1.1
Planning,2025,ind,COL,23,1.1
Planning,2025,ind,COL,24,1.1
Planning,2025,ind,COL,25,1.1
Planning,2025,ind,COL,26,1.1
Planning,2025,ind,COL,27,1.1
Planning,2025,ind,COL,28,1.1
Planning,2025,ind,COL,29,1.1
Planning,2025,ind,COL,30,1.1
Planning,2025,ind,COL,31,1.1
Planning,2025,ind,COL,32,1.1
Planning,2025,ind,COL,33,1.1
Planning,2025,ind,COL,34,1.1
Planning,2025,ind,COL,35,1.1
Planning,2025,ind,COL,36,1.1
Planning,2025,ind,COL,37,1.1
Planning,2025,ind,COL,38,1.1
Planning,2025,ind,COL,39,1.1
Planning,2025,ind,COL,40,1.1
Planning,2025,ind,COL,41,1.1
Planning,2025,ind,COL,42,1.1
Planning,2026,res,COL,1,1.11
Planning,2026,res,COL,2,1.11
Planning,2026,res,COL,3,1.11
Planning,2026,res,COL,4,1.11
Planning,2026,res,COL,5,1.11
Planning,2026,res,COL,6,1.11
Planning,2026,res,COL,7,1.11
Planning,2026,res,COL,8,1.11
Planning,2026,res,COL,9,1.11
Planning,2026,res,COL,10,1.11
Planning,2026,res,COL,11,1.11
Planning,2026,res,COL,12,1.11
Planning,2026,res,COL,13,1.11
Planning,2026,res,COL,14,1.11
Planning,2026,res,COL,15,1.11
Planning,2026,res,COL,16,1.11
Planning,2026,res,COL,17,1.11
Planning,2026,res,COL,18,1.11
Planning,2026,res,COL,19,1.11
Planning,2026,res,COL,20,1.11
Planning,2026,res,COL,21,1.11
Planning,2026,res,COL,22,1.11
Planning,2026,res,COL,23,1.11
Planning,2026,res,COL,24,1.11
Planning,2026,res,COL,25,1.11
Planning,2026,res,COL,26,1.11
Planning,2026,res,COL,27,1.11
Planning,2026,res,COL,28,1.11
Planning,2026,res,COL,29,1.11
Planning,2026,res,COL,30,1.11
Planning,2026,res,COL,31,1.11
Planning,2026,res,COL,32,1.11
Planning,2026,res,COL,33,1.11
Planning,2026,res,COL,34,1.11
Planning,2026,res,COL,35,1.11
Planning,2026,res,COL,36,1.11
Planning,2026,res,COL,37,1.11
Planning,2026,res,COL,38,1.11
Planning,2026,res,COL,39,1.11
Planning,2026,res,COL,40,1.11
Planning,2026,res,COL,41,1.11
Planning,2026,res,COL,42,1.11
Planning,2026,com,COL,1,1.11
Planning,2026,com,COL,2,1.11
Planning,2026,com,COL,3,1.11
Planning,2026,com,COL,4,1.11
Planning,2026,com,COL,5,1.11
Planning,2026,com,COL,6,1.11
Planning,2026,com,COL,7,1.11
Planning,2026,com,COL,8,1.11
Planning,2026,com,COL,9,1.11
Planning,2026,com,COL,10,1.11
Planning,2026,com,COL,11,1.11
Planning,2026,com,COL,12,1.11
Planning,2026,com,COL,13,1.11
Planning,2026,com,COL,14,1.11
Planning,2026,com,COL,15,1.11
Planning,2026,com,COL,16,1.11
Planning,2026,com,COL,17,1.11
Planning,2026,com,COL,18,1.11
Planning,2026,com,COL,19,1.11
Planning,2026,com,COL,20,1.11
Planning,2026,com,COL,21,1.11
Planning,2026,com,COL,22,1.11
Planning,2026,com,COL,23,1.11
Planning,2026,com,COL,24,1.11
Planning,2026,com,COL,25,1.11
Planning,2026,com,COL,26,1.11
Planning,2026,com,COL,27,1.11
Planning,2026,com,COL,28,1.11
Planning,2026,com,COL,29,1.11
Planning,2026,com,COL,30,1.11
Planning,2026,com,COL,31,1.11
Planning,2026,com,COL,32,1.11
Planning,2026,com,COL,33,1.11
Planning,2026,com,COL,34,1.11
Planning,2026,com,COL,35,1.11
Planning,2026,com,COL,36,1.11
Planning,2026,com,COL,37,1.11
Planning,2026,com,COL,38,1.11
Planning,2026,com,COL,39,1.11
Planning,2026,com,COL,40,1.11
Planning,2026,com,COL,41,1.11
Planning,2026,com,COL,42,1.11
Planning,2026,ind,COL,1,1.11
Planning,2026,ind,COL,2,1.11
Planning,2026,ind,COL,3,1.11
Planning,2026,ind,COL,4,1.11
Planning,2026,ind,COL,5,1.11
Planning,2026,ind,COL,6,1.11
Planning,2026,ind,COL,7,1.11
Planning,2026,ind,COL,8,1.11
Planning,2026,ind,COL,9,1.11
Planning,2026,ind,COL,10,1.11
Planning,2026,ind,COL,11,1.11
Planning,2026,ind,COL,12,1.11
Planning,2026,ind,COL,13,1.11
Planning,2026,ind,COL,14,1.11
Planning,2026,ind,COL,15,1.11
Planning,2026,ind,COL,16,1.11
Planning,2026,ind,COL,17,1.11
Planning,2026,ind,COL,18,1.11
Planning,2026,ind,COL,19,1.11
Planning,2026,ind,COL,20,1.11
Planning,2026,ind,COL,21,1.11
Planning,2026,ind,COL,22,1.11
Planning,2026,ind,COL,23,1.11
Planning,2026,ind,COL,24,1.11
Planning,2026,ind,COL,25,1.11
Planning,2026,ind,COL,26,1.11
Planning,2026,ind,COL,27,1.11
Planning,2026,ind,COL,28,1.11
Planning,2026,ind,COL,29,1.11
Planning,2026,ind,COL,30,1.11
Planning,2026,ind,COL,31,1.11
Planning,2026,ind,COL,32,1.11
Planning,2026,ind,COL,33,1.11
Planning,2026,ind,COL,34,1.11
Planning,2026,ind,COL,35,1.11
Planning,2026,ind,COL,36,1.11
Planning,2026,ind,COL,37,1.11
Planning,2026,ind,COL,38,1.11
Planning,2026,ind,COL,39,1.11
Planning,2026,ind,COL,40,1.11
Planning,2026,ind,COL,41,1.11
Planning,2026,ind,COL,42,1.11
Planning,2027,res,COL,1,1.12
Planning,2027,res,COL,2,1.12
Planning,2027,res,COL,3,1.12
Planning,2027,res,COL,4,1.12
Planning,2027,res,COL,5,1.12
Planning,2027,res,COL,6,1.12
