country_abbr,sector_abbr,control_reg_id,nem_system_size_limit_kw,year_end_excess_sell_rate_usd_per_kwh,year
COL,com,10,5000,0,2033
COL,com,10,5000,0,2034
COL,com,10,5000,0,2035
COL,com,10,5000,0,2036
COL,com,10,5000,0,2037
COL,com,10,5000,0,2038
COL,com,10,5000,0,2039
COL,com,10,5000,0,2040
COL,com,10,5000,0,2041
COL,com,10,5000,0,2042
COL,com,10,5000,0,2043
COL,com,10,5000,0,2044
COL,com,10,5000,0,2045
COL,com,10,5000,0,2046
COL,com,10,5000,0,2047
COL,com,10,5000,0,2048
COL,com,10,5000,0,2049
COL,com,10,5000,0,2050
COL,com,11,5000,0,2015
COL,com,11,5000,0,2016
COL,com,11,5000,0,2017
COL,com,11,5000,0,2018
COL,com,11,5000,0,2019
COL,com,11,5000,0,2020
COL,com,11,5000,0,2021
COL,com,11,5000,0,2022
COL,com,11,5000,0,2023
COL,com,11,5000,0,2024
COL,com,11,5000,0,2025
COL,com,11,5000,0,2026
COL,com,11,5000,0,2027
COL,com,11,5000,0,2028
COL,com,11,5000,0,2029
COL,com,11,5000,0,2030
COL,com,11,5000,0,2031
COL,com,11,5000,0,2032
COL,com,11,5000,0,2033
COL,com,11,5000,0,2034
COL,com,11,5000,0,2035
COL,com,11,5000,0,2036
COL,com,11,5000,0,2037
COL,com,11,5000,0,2038
COL,com,11,5000,0,2039
COL,com,11,5000,0,2040
COL,com,11,5000,0,2041
COL,com,11,5000,0,2042
COL,com,11,5000,0,2043
COL,com,11,5000,0,2044
COL,com,11,5000,0,2045
COL,com,11,5000,0,2046
COL,com,11,5000,0,2047
COL,com,11,5000,0,2048
COL,com,11,5000,0,2049
COL,com,11,5000,0,2050
COL,com,12,5000,0,2015
COL,com,12,5000,0,2016
COL,com,12,5000,0,2017
COL,com,12,5000,0,2018
COL,com,12,5000,0,2019
COL,com,12,5000,0,2020
COL,com,12,5000,0,2021
COL,com,12,5000,0,2022
COL,com,12,5000,0,2023
COL,com,12,5000,0,2024
COL,com,12,5000,0,2025
COL,com,12,5000,0,2026
COL,com,12,5000,0,2027
COL,com,12,5000,0,2028
COL,com,12,5000,0,2029
COL,com,12,5000,0,2030
COL,com,12,5000,0,2031
COL,com,12,5000,0,2032
COL,com,12,5000,0,2033
COL,com,12,5000,0,2034
COL,com,12,5000,0,2035
COL,com,12,5000,0,2036
COL,com,12,5000,0,2037
COL,com,12,5000,0,2038
COL,com,12,5000,0,2039
COL,com,12,5000,0,2040
COL,com,12,5000,0,2041
COL,com,12,5000,0,2042
COL,com,12,5000,0,2043
COL,com,12,5000,0,2044
COL,com,12,5000,0,2045
COL,com,12,5000,0,2046
COL,com,12,5000,0,2047
COL,com,12,5000,0,2048
COL,com,12,5000,0,2049
COL,com,12,5000,0,2050
COL,com,13,5000,0,2015
COL,com,13,5000,0,2016
COL,com,13,5000,0,2017
COL,com,13,5000,0,2018
COL,com,13,5000,0,2019
COL,com,13,5000,0,2020
COL,com,13,5000,0,2021
COL,com,13,5000,0,2022
COL,com,13,5000,0,2023
COL,com,13,5000,0,2024
COL,com,13,5000,0,2025
COL,com,13,5000,0,2026
COL,com,13,5000,0,2027
COL,com,13,5000,0,2028
COL,com,13,5000,0,2029
COL,com,13,5000,0,2030
COL,com,13,5000,0,2031
COL,com,13,5000,0,2032
COL,com,13,5000,0,2033
COL,com,13,5000,0,2034
COL,com,13,5000,0,2035
COL,com,13,5000,0,2036
COL,com,13,5000,0,2037
COL,com,13,5000,0,2038
COL,com,13,5000,0,2039
COL,com,13,5000,0,2040
COL,com,13,5000,0,2041
COL,com,13,5000,0,2042
COL,com,13,5000,0,2043
COL,com,13,5000,0,2044
COL,com,13,5000,0,2045
COL,com,13,5000,0,2046
COL,com,13,5000,0,2047
COL,com,13,5000,0,2048
COL,com,13,5000,0,2049
COL,com,13,5000,0,2050
COL,com,14,5000,0,2015
COL,com,14,5000,0,2016
COL,com,14,5000,0,2017
COL,com,14,5000,0,2018
COL,com,14,5000,0,2019
COL,com,14,5000,0,2020
COL,com,14,5000,0,2021
COL,com,14,5000,0,2022
COL,com,14,5000,0,2023
COL,com,14,5000,0,2024
COL,com,14,5000,0,2025
COL,com,14,5000,0,2026
COL,com,14,5000,0,2027
COL,com,14,5000,0,2028
COL,com,14,5000,0,2029
COL,com,14,5000,0,2030
COL,com,14,5000,0,2031
COL,com,14,5000,0,2032
COL,com,14,5000,0,2033
COL,com,14,5000,0,2034
COL,com,14,5000,0,2035
COL,com,14,5000,0,2036
COL,com,14,5000,0,2037
COL,com,14,5000,0,2038
COL,com,14,5000,0,2039
COL,com,14,5000,0,2040
COL,com,14,5000,0,2041
COL,com,14,5000,0,2042
COL,com,14,5000,0,2043
COL,com,14,5000,0,2044
COL,com,14,5000,0,2045
COL,com,14,5000,0,2046
COL,com,14,5000,0,2047
COL,com,14,5000,0,2048
COL,com,14,5000,0,2049
COL,com,14,5000,0,2050
COL,com,15,5000,0,2015
COL,com,15,5000,0,2016
COL,com,15,5000,0,2017
COL,com,15,5000,0,2018
COL,com,15,5000,0,2019
COL,com,15,5000,0,2020
COL,com,15,5000,0,2021
COL,com,15,5000,0,2022
COL,com,15,5000,0,2023
COL,com,15,5000,0,2024
COL,com,15,5000,0,2025
COL,com,15,5000,0,2026
COL,com,15,5000,0,2027
COL,com,15,5000,0,2028
COL,com,15,5000,0,2029
COL,com,15,5000,0,2030
COL,com,15,5000,0,2031
COL,com,15,5000,0,2032
COL,com,15,5000,0,2033
COL,com,15,5000,0,2034
COL,com,15,5000,0,2035
COL,com,15,5000,0,2036
COL,com,15,5000,0,2037
COL,com,15,5000,0,2038
COL,com,15,5000,0,2039
COL,com,15,5000,0,2040
COL,com,15,5000,0,2041
COL,com,15,5000,0,2042
COL,com,15,5000,0,2043
COL,com,15,5000,0,2044
COL,com,15,5000,0,2045
COL,com,15,5000,0,2046
COL,com,15,5000,0,2047
COL,com,15,5000,0,2048
COL,com,15,5000,0,2049
COL,com,15,5000,0,2050
COL,com,16,5000,0,2015
COL,com,16,5000,0,2016
COL,com,16,5000,0,2017
COL,com,16,5000,0,2018
COL,com,16,5000,0,2019
COL,com,16,5000,0,2020
COL,com,16,5000,0,2021
COL,com,16,5000,0,2022
COL,com,16,5000,0,2023
COL,com,16,5000,0,2024
COL,com,16,5000,0,2025
COL,com,16,5000,0,2026
COL,com,16,5000,0,2027
COL,com,16,5000,0,2028
COL,com,16,5000,0,2029
COL,com,16,5000,0,2030
COL,com,16,5000,0,2031
COL,com,16,5000,0,2032
COL,com,16,5000,0,2033
COL,com,16,5000,0,2034
COL,com,16,5000,0,2035
COL,com,16,5000,0,2036
COL,com,16,5000,0,2037
COL,com,16,5000,0,2038
COL,com,16,5000,0,2039
COL,com,16,5000,0,2040
COL,com,16,5000,0,2041
COL,com,16,5000,0,2042
COL,com,16,5000,0,2043
COL,com,16,5000,0,2044
COL,com,16,5000,0,2045
COL,com,16,5000,0,2046
COL,com,16,5000,0,2047
COL,com,16,5000,0,2048
COL,com,16,5000,0,2049
COL,com,16,5000,0,2050
COL,com,17,5000,0,2015
COL,com,17,5000,0,2016
COL,com,17,5000,0,2017
COL,com,17,5000,0,2018
COL,com,17,5000,0,2019
COL,com,17,5000,0,2020
COL,com,17,5000,0,2021
COL,com,17,5000,0,2022
COL,com,17,5000,0,2023
COL,com,17,5000,0,2024
COL,com,17,5000,0,2025
COL,com,17,5000,0,2026
COL,com,17,5000,0,2027
COL,com,17,5000,0,2028
COL,com,17,5000,0,2029
COL,com,17,5000,0,2030
COL,com,17,5000,0,2031
COL,com,17,5000,0,2032
COL,com,17,5000,0,2033
COL,com,17,5000,0,2034
COL,com,17,5000,0,2035
COL,com,17,5000,0,2036
COL,com,17,5000,0,2037
COL,com,17,5000,0,2038
COL,com,17,5000,0,2039
COL,com,17,5000,0,2040
COL,com,17,5000,0,2041
COL,com,17,5000,0,2042
COL,com,17,5000,0,2043
COL,com,17,5000,0,2044
COL,com,17,5000,0,2045
COL,com,17,5000,0,2046
COL,com,17,5000,0,2047
COL,com,17,5000,0,2048
COL,com,17,5000,0,2049
COL,com,17,5000,0,2050
COL,com,18,5000,0,2015
COL,com,18,5000,0,2016
COL,com,18,5000,0,2017
COL,com,18,5000,0,2018
COL,com,18,5000,0,2019
COL,com,18,5000,0,2020
COL,com,18,5000,0,2021
COL,com,18,5000,0,2022
COL,com,18,5000,0,2023
COL,com,18,5000,0,2024
COL,com,18,5000,0,2025
COL,com,18,5000,0,2026
COL,com,18,5000,0,2027
COL,com,18,5000,0,2028
COL,com,18,5000,0,2029
COL,com,18,5000,0,2030
COL,com,18,5000,0,2031
COL,com,18,5000,0,2032
COL,com,18,5000,0,2033
COL,com,18,5000,0,2034
COL,com,18,5000,0,2035
COL,com,18,5000,0,2036
COL,com,18,5000,0,2037
COL,com,18,5000,0,2038
COL,com,18,5000,0,2039
COL,com,18,5000,0,2040
COL,com,18,5000,0,2041
COL,com,18,5000,0,2042
COL,com,18,5000,0,2043
COL,com,18,5000,0,2044
COL,com,18,5000,0,2045
COL,com,18,5000,0,2046
COL,com,18,5000,0,2047
COL,com,18,5000,0,2048
COL,com,18,5000,0,2049
COL,com,18,5000,0,2050
COL,com,19,5000,0,2015
COL,com,19,5000,0,2016
COL,com,19,5000,0,2017
COL,com,19,5000,0,2018
COL,com,19,5000,0,2019
COL,com,19,5000,0,2020
COL,com,19,5000,0,2021
COL,com,19,5000,0,2022
COL,com,19,5000,0,2023
COL,com,19,5000,0,2024
COL,com,19,5000,0,2025
COL,com,19,5000,0,2026
COL,com,19,5000,0,2027
COL,com,19,5000,0,2028
COL,com,19,5000,0,2029
COL,com,19,5000,0,2030
COL,com,19,5000,0,2031
COL,com,19,5000,0,2032
COL,com,19,5000,0,2033
COL,com,19,5000,0,2034
COL,com,19,5000,0,2035
COL,com,19,5000,0,2036
COL,com,19,5000,0,2037
COL,com,19,5000,0,2038
COL,com,19,5000,0,2039
COL,com,19,5000,0,2040
COL,com,19,5000,0,2041
COL,com,19,5000,0,2042
COL,com,19,5000,0,2043
COL,com,19,5000,0,2044
COL,com,19,5000,0,2045
COL,com,19,5000,0,2046
COL,com,19,5000,0,2047
COL,com,19,5000,0,2048
COL,com,19,5000,0,2049
COL,com,19,5000,0,2050
COL,com,20,5000,0,2015
COL,com,20,5000,0,2016
COL,com,20,5000,0,2017
COL,com,20,5000,0,2018
COL,com,20,5000,0,2019
COL,com,20,5000,0,2020
COL,com,20,5000,0,2021
COL,com,20,5000,0,2022
COL,com,20,5000,0,2023
COL,com,20,5000,0,2024
COL,com,20,5000,0,2025
COL,com,20,5000,0,2026
COL,com,20,5000,0,2027
COL,com,20,5000,0,2028
COL,com,20,5000,0,2029
COL,com,20,5000,0,2030
COL,com,20,5000,0,2031
COL,com,20,5000,0,2032
COL,com,20,5000,0,2033
COL,com,20,5000,0,2034
COL,com,20,5000,0,2035
COL,com,20,5000,0,2036
COL,com,20,5000,0,2037
COL,com,20,5000,0,2038
COL,com,20,5000,0,2039
COL,com,20,5000,0,2040
COL,com,20,5000,0,2041
COL,com,20,5000,0,2042
COL,com,20,5000,0,2043
COL,com,20,5000,0,2044
COL,com,20,5000,0,2045
COL,com,20,5000,0,2046
COL,com,20,5000,0,2047
COL,com,20,5000,0,2048
COL,com,20,5000,0,2049
COL,com,20,5000,0,2050
COL,com,21,5000,0,2015
COL,com,21,5000,0,2016
COL,com,21,5000,0,2017
COL,com,21,5000,0,2018
COL,com,21,5000,0,2019
COL,com,21,5000,0,2020
COL,com,21,5000,0,2021
COL,com,21,5000,0,2022
COL,com,21,5000,0,2023
COL,com,21,5000,0,2024
COL,com,21,5000,0,2025
COL,com,21,5000,0,2026
COL,com,21,5000,0,2027
COL,com,21,5000,0,2028
COL,com,21,5000,0,2029
COL,com,21,5000,0,2030
COL,com,21,5000,0,2031
COL,com,21,5000,0,2032
COL,com,21,5000,0,2033
COL,com,21,5000,0,2034
COL,com,21,5000,0,2035
COL,com,21,5000,0,2036
COL,com,21,5000,0,2037
COL,com,21,5000,0,2038
COL,com,21,5000,0,2039
COL,com,21,5000,0,2040
COL,com,21,5000,0,2041
COL,com,21,5000,0,2042
COL,com,21,5000,0,2043
COL,com,21,5000,0,2044
COL,com,21,5000,0,2045
COL,com,21,5000,0,2046
COL,com,21,5000,0,2047
COL,com,21,5000,0,2048
COL,com,21,5000,0,2049
COL,com,21,5000,0,2050
COL,com,22,5000,0,2015
COL,com,22,5000,0,2016
COL,com,22,5000,0,2017
COL,com,22,5000,0,2018
COL,com,22,5000,0,2019
COL,com,22,5000,0,2020
COL,com,22,5000,0,2021
COL,com,22,5000,0,2022
COL,com,22,5000,0,2023
COL,com,22,5000,0,2024
COL,com,22,5000,0,2025
COL,com,22,5000,0,2026
COL,com,22,5000,0,2027
COL,com,22,5000,0,2028
COL,com,22,5000,0,2029
COL,com,22,5000,0,2030
COL,com,22,5000,0,2031
COL,com,22,5000,0,2032
COL,com,22,5000,0,2033
COL,com,22,5000,0,2034
COL,com,22,5000,0,2035
COL,com,22,5000,0,2036
COL,com,22,5000,0,2037
COL,com,22,5000,0,2038
COL,com,22,5000,0,2039
COL,com,22,5000,0,2040
COL,com,22,5000,0,2041
COL,com,22,5000,0,2042
COL,com,22,5000,0,2043
COL,com,22,5000,0,2044
COL,com,22,5000,0,2045
COL,com,22,5000,0,2046
COL,com,22,5000,0,2047
COL,com,22,5000,0,2048
COL,com,22,5000,0,2049
COL,com,22,5000,0,2050
COL,com,23,5000,0,2015
COL,com,23,5000,0,2016
COL,com,23,5000,0,2017
COL,com,23,5000,0,2018
COL,com,23,5000,0,2019
COL,com,23,5000,0,2020
COL,com,23,5000,0,2021
COL,com,23,5000,0,2022
COL,com,23,5000,0,2023
COL,com,23,5000,0,2024
COL,com,23,5000,0,2025
COL,com,23,5000,0,2026
COL,com,23,5000,0,2027
COL,com,23,5000,0,2028
COL,com,23,5000,0,2029
COL,com,23,5000,0,2030
COL,com,23,5000,0,2031
COL,com,23,5000,0,2032
COL,com,23,5000,0,2033
COL,com,23,5000,0,2034
COL,com,23,5000,0,2035
COL,com,23,5000,0,2036
COL,com,23,5000,0,2037
COL,com,23,5000,0,2038
COL,com,23,5000,0,2039
COL,com,23,5000,0,2040
COL,com,23,5000,0,2041
COL,com,23,5000,0,2042
COL,com,23,5000,0,2043
COL,com,23,5000,0,2044
COL,com,23,5000,0,2045
COL,com,23,5000,0,2046
COL,com,23,5000,0,2047
COL,com,23,5000,0,2048
COL,com,23,5000,0,2049
COL,com,23,5000,0,2050
COL,com,24,5000,0,2015
COL,com,24,5000,0,2016
COL,com,24,5000,0,2017
COL,com,24,5000,0,2018
COL,com,24,5000,0,2019
COL,com,24,5000,0,2020
COL,com,24,5000,0,2021
COL,com,24,5000,0,2022
COL,com,24,5000,0,2023
COL,com,24,5000,0,2024
COL,com,24,5000,0,2025
COL,com,24,5000,0,2026
COL,com,24,5000,0,2027
COL,com,24,5000,0,2028
COL,com,24,5000,0,2029
COL,com,24,5000,0,2030
COL,com,24,5000,0,2031
COL,com,24,5000,0,2032
COL,com,24,5000,0,2033
COL,com,24,5000,0,2034
COL,com,24,5000,0,2035
COL,com,24,5000,0,2036
COL,com,24,5000,0,2037
COL,com,24,5000,0,2038
COL,com,24,5000,0,2039
COL,com,24,5000,0,2040
COL,com,24,5000,0,2041
COL,com,24,5000,0,2042
COL,com,24,5000,0,2043
COL,com,24,5000,0,2044
COL,com,24,5000,0,2045
COL,com,24,5000,0,2046
COL,com,24,5000,0,2047
COL,com,24,5000,0,2048
COL,com,24,5000,0,2049
COL,com,24,5000,0,2050
COL,com,25,5000,0,2015
COL,com,25,5000,0,2016
COL,com,25,5000,0,2017
COL,com,25,5000,0,2018
COL,com,25,5000,0,2019
COL,com,25,5000,0,2020
COL,com,25,5000,0,2021
COL,com,25,5000,0,2022
COL,com,25,5000,0,2023
COL,com,25,5000,0,2024
COL,com,25,5000,0,2025
COL,com,25,5000,0,2026
COL,com,25,5000,0,2027
COL,com,25,5000,0,2028
COL,com,25,5000,0,2029
COL,com,25,5000,0,2030
COL,com,25,5000,0,2031
COL,com,25,5000,0,2032
COL,com,25,5000,0,2033
COL,com,25,5000,0,2034
COL,com,25,5000,0,2035
COL,com,25,5000,0,2036
COL,com,25,5000,0,2037
COL,com,25,5000,0,2038
COL,com,25,5000,0,2039
COL,com,25,5000,0,2040
COL,com,25,5000,0,2041
COL,com,25,5000,0,2042
COL,com,25,5000,0,2043
COL,com,25,5000,0,2044
COL,com,25,5000,0,2045
COL,com,25,5000,0,2046
COL,com,25,5000,0,2047
COL,com,25,5000,0,2048
COL,com,25,5000,0,2049
COL,com,25,5000,0,2050
COL,com,26,5000,0,2015
COL,com,26,5000,0,2016
COL,com,26,5000,0,2017
COL,com,26,5000,0,2018
COL,com,26,5000,0,2019
COL,com,26,5000,0,2020
COL,com,26,5000,0,2021
COL,com,26,5000,0,2022
COL,com,26,5000,0,2023
COL,com,26,5000,0,2024
COL,com,26,5000,0,2025
COL,com,26,5000,0,2026
COL,com,26,5000,0,2027
COL,com,26,5000,0,2028
COL,com,26,5000,0,2029
COL,com,26,5000,0,2030
COL,com,26,5000,0,2031
COL,com,26,5000,0,2032
COL,com,26,5000,0,2033
COL,com,26,5000,0,2034
COL,com,26,5000,0,2035
COL,com,26,5000,0,2036
COL,com,26,5000,0,2037
COL,com,26,5000,0,2038
COL,com,26,5000,0,2039
COL,com,26,5000,0,2040
COL,com,26,5000,0,2041
COL,com,26,5000,0,2042
COL,com,26,5000,0,2043
COL,com,26,5000,0,2044
COL,com,26,5000,0,2045
COL,com,26,5000,0,2046
COL,com,26,5000,0,2047
COL,com,26,5000,0,2048
COL,com,26,5000,0,2049
COL,com,26,5000,0,2050
COL,com,27,5000,0,2015
COL,com,27,5000,0,2016
COL,com,27,5000,0,2017
COL,com,27,5000,0,2018
COL,com,27,5000,0,2019
COL,com,27,5000,0,2020
COL,com,27,5000,0,2021
COL,com,27,5000,0,2022
COL,com,27,5000,0,2023
COL,com,27,5000,0,2024
COL,com,27,5000,0,2025
COL,com,27,5000,0,2026
COL,com,27,5000,0,2027
COL,com,27,5000,0,2028
COL,com,27,5000,0,2029
COL,com,27,5000,0,2030
COL,com,27,5000,0,2031
COL,com,27,5000,0,2032
COL,com,27,5000,0,2033
COL,com,27,5000,0,2034
COL,com,27,5000,0,2035
COL,com,27,5000,0,2036
COL,com,27,5000,0,2037
COL,com,27,5000,0,2038
COL,com,27,5000,0,2039
COL,com,27,5000,0,2040
COL,com,27,5000,0,2041
COL,com,27,5000,0,2042
COL,com,27,5000,0,2043
COL,com,27,5000,0,2044
COL,com,27,5000,0,2045
COL,com,27,5000,0,2046
COL,com,27,5000,0,2047
COL,com,27,5000,0,2048
COL,com,27,5000,0,2049
COL,com,27,5000,0,2050
COL,com,28,5000,0,2015
COL,com,28,5000,0,2016
COL,com,28,5000,0,2017
COL,com,28,5000,0,2018
COL,com,28,5000,0,2019
COL,com,28,5000,0,2020
COL,com,28,5000,0,2021
COL,com,28,5000,0,2022
COL,com,28,5000,0,2023
COL,com,28,5000,0,2024
COL,com,28,5000,0,2025
COL,com,28,5000,0,2026
COL,com,28,5000,0,2027
COL,com,28,5000,0,2028
COL,com,28,5000,0,2029
COL,com,28,5000,0,2030
COL,com,28,5000,0,2031
COL,com,28,5000,0,2032
COL,com,28,5000,0,2033
COL,com,28,5000,0,2034
COL,com,28,5000,0,2035
COL,com,28,5000,0,2036
COL,com,28,5000,0,2037
COL,com,28,5000,0,2038
COL,com,28,5000,0,2039
COL,com,28,5000,0,2040
COL,com,28,5000,0,2041
COL,com,28,5000,0,2042
COL,com,28,5000,0,2043
COL,com,28,5000,0,2044
COL,com,28,5000,0,2045
COL,com,28,5000,0,2046
COL,com,28,5000,0,2047
COL,com,28,5000,0,2048
COL,com,28,5000,0,2049
COL,com,28,5000,0,2050
COL,com,29,5000,0,2015
COL,com,29,5000,0,2016
COL,com,29,5000,0,2017
COL,com,29,5000,0,2018
COL,com,29,5000,0,2019
COL,com,29,5000,0,2020
COL,com,29,5000,0,2021
COL,com,29,5000,0,2022
COL,com,29,5000,0,2023
COL,com,29,5000,0,2024
COL,com,29,5000,0,2025
COL,com,29,5000,0,2026
COL,com,29,5000,0,2027
COL,com,29,5000,0,2028
COL,com,29,5000,0,2029
COL,com,29,5000,0,2030
COL,com,29,5000,0,2031
COL,com,29,5000,0,2032
COL,com,29,5000,0,2033
COL,com,29,5000,0,2034
COL,com,29,5000,0,2035
COL,com,29,5000,0,2036
COL,com,29,5000,0,2037
COL,com,29,5000,0,2038
COL,com,29,5000,0,2039
COL,com,29,5000,0,2040
COL,com,29,5000,0,2041
COL,com,29,5000,0,2042
COL,com,29,5000,0,2043
COL,com,29,5000,0,2044
COL,com,29,5000,0,2045
COL,com,29,5000,0,2046
COL,com,29,5000,0,2047
COL,com,29,5000,0,2048
COL,com,29,5000,0,2049
COL,com,29,5000,0,2050
COL,com,30,5000,0,2015
COL,com,30,5000,0,2016
COL,com,30,5000,0,2017
COL,com,30,5000,0,2018
COL,com,30,5000,0,2019
COL,com,30,5000,0,2020
COL,com,30,5000,0,2021
COL,com,30,5000,0,2022
COL,com,30,5000,0,2023
COL,com,30,5000,0,2024
COL,com,30,5000,0,2025
COL,com,30,5000,0,2026
COL,com,30,5000,0,2027
COL,com,30,5000,0,2028
COL,com,30,5000,0,2029
COL,com,30,5000,0,2030
COL,com,30,5000,0,2031
COL,com,30,5000,0,2032
COL,com,30,5000,0,2033
COL,com,30,5000,0,2034
COL,com,30,5000,0,2035
COL,com,30,5000,0,2036
COL,com,30,5000,0,2037
COL,com,30,5000,0,2038
COL,com,30,5000,0,2039
COL,com,30,5000,0,2040
COL,com,30,5000,0,2041
COL,com,30,5000,0,2042
COL,com,30,5000,0,2043
COL,com,30,5000,0,2044
COL,com,30,5000,0,2045
COL,com,30,5000,0,2046
COL,com,30,5000,0,2047
COL,com,30,5000,0,2048
COL,com,30,5000,0,2049
COL,com,30,5000,0,2050
COL,com,31,5000,0,2015
COL,com,31,5000,0,2016
COL,com,31,5000,0,2017
COL,com,31,5000,0,2018
COL,com,31,5000,0,2019
COL,com,31,5000,0,2020
COL,com,31,5000,0,2021
COL,com,31,5000,0,2022
COL,com,31,5000,0,2023
COL,com,31,5000,0,2024
COL,com,31,5000,0,2025
COL,com,31,5000,0,2026
COL,com,31,5000,0,2027
COL,com,31,5000,0,2028
COL,com,31,5000,0,2029
COL,com,31,5000,0,2030
COL,com,31,5000,0,2031
COL,com,31,5000,0,2032
COL,com,31,5000,0,2033
COL,com,31,5000,0,2034
COL,com,31,5000,0,2035
COL,com,31,5000,0,2036
COL,com,31,5000,0,2037
COL,com,31,5000,0,2038
COL,com,31,5000,0,2039
COL,com,31,5000,0,2040
COL,com,31,5000,0,2041
COL,com,31,5000,0,2042
COL,com,31,5000,0,2043
COL,com,31,5000,0,2044
COL,com,31,5000,0,2045
COL,com,31,5000,0,2046
COL,com,31,5000,0,2047
COL,com,31,5000,0,2048
COL,com,31,5000,0,2049
COL,com,31,5000,0,2050
COL,com,32,5000,0,2015
COL,com,32,5000,0,2016
COL,com,32,5000,0,2017
COL,com,32,5000,0,2018
COL,com,32,5000,0,2019
COL,com,32,5000,0,2020
COL,com,32,5000,0,2021
COL,com,32,5000,0,2022
COL,com,32,5000,0,2023
COL,com,32,5000,0,2024
COL,com,32,5000,0,2025
COL,com,32,5000,0,2026
COL,com,32,5000,0,2027
COL,com,32,5000,0,2028
COL,com,32,5000,0,2029
COL,com,32,5000,0,2030
COL,com,32,5000,0,2031
COL,com,32,5000,0,2032
COL,com,32,5000,0,2033
COL,com,32,5000,0,2034
COL,com,32,5000,0,2035
COL,com,32,5000,0,2036
COL,com,32,5000,0,2037
COL,com,32,5000,0,2038
COL,com,32,5000,0,2039
COL,com,32,5000,0,2040
COL,com,32,5000,0,2041
COL,com,32,5000,0,2042
COL,com,32,5000,0,2043
COL,com,32,5000,0,2044
COL,com,32,5000,0,2045
COL,com,32,5000,0,2046
COL,com,32,5000,0,2047
COL,com,32,5000,0,2048
COL,com,32,5000,0,2049
COL,com,32,5000,0,2050
COL,com,33,5000,0,2015
COL,com,33,5000,0,2016
COL,com,33,5000,0,2017
COL,com,33,5000,0,2018
COL,com,33,5000,0,2019
COL,com,33,5000,0,2020
COL,com,33,5000,0,2021
COL,com,33,5000,0,2022
COL,com,33,5000,0,2023
COL,com,33,5000,0,2024
COL,com,33,5000,0,2025
COL,com,33,5000,0,2026
COL,com,33,5000,0,2027
COL,com,33,5000,0,2028
COL,com,33,5000,0,2029
COL,com,33,5000,0,2030
COL,com,33,5000,0,2031
COL,com,33,5000,0,2032
COL,com,33,5000,0,2033
COL,com,33,5000,0,2034
COL,com,33,5000,0,2035
COL,com,33,5000,0,2036
COL,com,33,5000,0,2037
COL,com,33,5000,0,2038
COL,com,33,5000,0,2039
COL,com,33,5000,0,2040
COL,com,33,5000,0,2041
COL,com,33,5000,0,2042
COL,com,33,5000,0,2043
COL,com,33,5000,0,2044
COL,com,33,5000,0,2045
COL,com,33,5000,0,2046
COL,com,33,5000,0,2047
COL,com,33,5000,0,2048
COL,com,33,5000,0,2049
COL,com,33,5000,0,2050
COL,com,34,5000,0,2015
COL,com,34,5000,0,2016
COL,com,34,5000,0,2017
COL,com,34,5000,0,2018
COL,com,34,5000,0,2019
COL,com,34,5000,0,2020
COL,com,34,5000,0,2021
COL,com,34,5000,0,2022
COL,com,34,5000,0,2023
COL,com,34,5000,0,2024
COL,com,34,5000,0,2025
COL,com,34,5000,0,2026
COL,com,34,5000,0,2027
COL,com,34,5000,0,2028
COL,com,34,5000,0,2029
COL,com,34,5000,0,2030
COL,com,34,5000,0,2031
COL,com,34,5000,0,2032
COL,com,34,5000,0,2033
COL,com,34,5000,0,2034
COL,com,34,5000,0,2035
COL,com,34,5000,0,2036
COL,com,34,5000,0,2037
COL,com,34,5000,0,2038
COL,com,34,5000,0,2039
COL,com,34,5000,0,2040
COL,com,34,5000,0,2041
COL,com,34,5000,0,2042
COL,com,34,5000,0,2043
COL,com,34,5000,0,2044
COL,com,34,5000,0,2045
COL,com,34,5000,0,2046
COL,com,34,5000,0,2047
COL,com,34,5000,0,2048
COL,com,34,5000,0,2049
COL,com,34,5000,0,2050
COL,com,35,5000,0,2015
COL,com,35,5000,0,2016
COL,com,35,5000,0,2017
COL,com,35,5000,0,2018
COL,com,35,5000,0,2019
COL,com,35,5000,0,2020
COL,com,35,5000,0,2021
COL,com,35,5000,0,2022
COL,com,35,5000,0,2023
COL,com,35,5000,0,2024
COL,com,35,5000,0,2025
COL,com,35,5000,0,2026
COL,com,35,5000,0,2027
COL,com,35,5000,0,2028
COL,com,35,5000,0,2029
COL,com,35,5000,0,2030
COL,com,35,5000,0,2031
COL,com,35,5000,0,2032
COL,com,35,5000,0,2033
COL,com,35,5000,0,2034
COL,com,35,5000,0,2035
COL,com,35,5000,0,2036
COL,com,35,5000,0,2037
COL,com,35,5000,0,2038
COL,com,35,5000,0,2039
COL,com,35,5000,0,2040
COL,com,35,5000,0,2041
COL,com,35,5000,0,2042
COL,com,35,5000,0,2043
COL,com,35,5000,0,2044
COL,com,35,5000,0,2045
COL,com,35,5000,0,2046
COL,com,35,5000,0,2047
COL,com,35,5000,0,2048
COL,com,35,5000,0,2049
COL,com,35,5000,0,2050
COL,com,36,5000,0,2015
COL,com,36,5000,0,2016
COL,com,36,5000,0,2017
COL,com,36,5000,0,2018
COL,com,36,5000,0,2019
COL,com,36,5000,0,2020
COL,com,36,5000,0,2021
COL,com,36,5000,0,2022
COL,com,36,5000,0,2023
COL,com,36,5000,0,2024
COL,com,36,5000,0,2025
