source,year,sector_abbr,state_id,escalation_factor
High,2027,ind,8,1.42
High,2027,ind,9,1.42
High,2027,ind,10,1.42
High,2027,ind,11,1.42
High,2027,ind,12,1.42
High,2027,ind,13,1.42
High,2027,ind,14,1.42
High,2027,ind,15,1.42
High,2027,ind,16,1.42
High,2027,ind,17,1.42
High,2027,ind,18,1.42
High,2027,ind,19,1.42
High,2027,ind,20,1.42
High,2027,ind,21,1.42
High,2027,ind,22,1.42
High,2027,ind,23,1.42
High,2027,ind,24,1.42
High,2027,ind,25,1.42
High,2027,ind,26,1.42
High,2027,ind,27,1.42
High,2027,ind,28,1.42
High,2027,ind,29,1.42
High,2027,ind,30,1.42
High,2027,ind,31,1.42
High,2027,ind,32,1.42
High,2027,ind,33,1.42
High,2027,ind,34,1.42
High,2027,ind,35,1.42
High,2028,res,1,1.455
High,2028,res,2,1.455
High,2028,res,3,1.455
High,2028,res,4,1.455
High,2028,res,5,1.455
High,2028,res,6,1.455
High,2028,res,7,1.455
High,2028,res,8,1.455
High,2028,res,9,1.455
High,2028,res,10,1.455
High,2028,res,11,1.455
High,2028,res,12,1.455
High,2028,res,13,1.455
High,2028,res,14,1.455
High,2028,res,15,1.455
High,2028,res,16,1.455
High,2028,res,17,1.455
High,2028,res,18,1.455
High,2028,res,19,1.455
High,2028,res,20,1.455
High,2028,res,21,1.455
High,2028,res,22,1.455
High,2028,res,23,1.455
High,2028,res,24,1.455
High,2028,res,25,1.455
High,2028,res,26,1.455
High,2028,res,27,1.455
High,2028,res,28,1.455
High,2028,res,29,1.455
High,2028,res,30,1.455
High,2028,res,31,1.455
High,2028,res,32,1.455
High,2028,res,33,1.455
High,2028,res,34,1.455
High,2028,res,35,1.455
High,2028,com,1,1.455
High,2028,com,2,1.455
High,2028,com,3,1.455
High,2028,com,4,1.455
High,2028,com,5,1.455
High,2028,com,6,1.455
High,2028,com,7,1.455
High,2028,com,8,1.455
High,2028,com,9,1.455
High,2028,com,10,1.455
High,2028,com,11,1.455
High,2028,com,12,1.455
High,2028,com,13,1.455
High,2028,com,14,1.455
High,2028,com,15,1.455
High,2028,com,16,1.455
High,2028,com,17,1.455
High,2028,com,18,1.455
High,2028,com,19,1.455
High,2028,com,20,1.455
High,2028,com,21,1.455
High,2028,com,22,1.455
High,2028,com,23,1.455
High,2028,com,24,1.455
High,2028,com,25,1.455
High,2028,com,26,1.455
High,2028,com,27,1.455
High,2028,com,28,1.455
High,2028,com,29,1.455
High,2028,com,30,1.455
High,2028,com,31,1.455
High,2028,com,32,1.455
High,2028,com,33,1.455
High,2028,com,34,1.455
High,2028,com,35,1.455
High,2028,ind,1,1.455
High,2028,ind,2,1.455
High,2028,ind,3,1.455
High,2028,ind,4,1.455
High,2028,ind,5,1.455
High,2028,ind,6,1.455
High,2028,ind,7,1.455
High,2028,ind,8,1.455
High,2028,ind,9,1.455
High,2028,ind,10,1.455
High,2028,ind,11,1.455
High,2028,ind,12,1.455
High,2028,ind,13,1.455
High,2028,ind,14,1.455
High,2028,ind,15,1.455
High,2028,ind,16,1.455
High,2028,ind,17,1.455
High,2028,ind,18,1.455
High,2028,ind,19,1.455
High,2028,ind,20,1.455
High,2028,ind,21,1.455
High,2028,ind,22,1.455
High,2028,ind,23,1.455
High,2028,ind,24,1.455
High,2028,ind,25,1.455
High,2028,ind,26,1.455
High,2028,ind,27,1.455
High,2028,ind,28,1.455
High,2028,ind,29,1.455
High,2028,ind,30,1.455
High,2028,ind,31,1.455
High,2028,ind,32,1.455
High,2028,ind,33,1.455
High,2028,ind,34,1.455
High,2028,ind,35,1.455
High,2029,res,1,1.49
High,2029,res,2,1.49
High,2029,res,3,1.49
High,2029,res,4,1.49
High,2029,res,5,1.49
High,2029,res,6,1.49
High,2029,res,7,1.49
High,2029,res,8,1.49
High,2029,res,9,1.49
High,2029,res,10,1.49
High,2029,res,11,1.49
High,2029,res,12,1.49
High,2029,res,13,1.49
High,2029,res,14,1.49
High,2029,res,15,1.49
High,2029,res,16,1.49
High,2029,res,17,1.49
High,2029,res,18,1.49
High,2029,res,19,1.49
High,2029,res,20,1.49
High,2029,res,21,1.49
High,2029,res,22,1.49
High,2029,res,23,1.49
High,2029,res,24,1.49
High,2029,res,25,1.49
High,2029,res,26,1.49
High,2029,res,27,1.49
High,2029,res,28,1.49
High,2029,res,29,1.49
High,2029,res,30,1.49
High,2029,res,31,1.49
High,2029,res,32,1.49
High,2029,res,33,1.49
High,2029,res,34,1.49
High,2029,res,35,1.49
High,2029,com,1,1.49
High,2029,com,2,1.49
High,2029,com,3,1.49
High,2029,com,4,1.49
High,2029,com,5,1.49
High,2029,com,6,1.49
High,2029,com,7,1.49
High,2029,com,8,1.49
High,2029,com,9,1.49
High,2029,com,10,1.49
High,2029,com,11,1.49
High,2029,com,12,1.49
High,2029,com,13,1.49
High,2029,com,14,1.49
High,2029,com,15,1.49
High,2029,com,16,1.49
High,2029,com,17,1.49
High,2029,com,18,1.49
High,2029,com,19,1.49
High,2029,com,20,1.49
High,2029,com,21,1.49
High,2029,com,22,1.49
High,2029,com,23,1.49
High,2029,com,24,1.49
High,2029,com,25,1.49
High,2029,com,26,1.49
High,2029,com,27,1.49
High,2029,com,28,1.49
High,2029,com,29,1.49
High,2029,com,30,1.49
High,2029,com,31,1.49
High,2029,com,32,1.49
High,2029,com,33,1.49
High,2029,com,34,1.49
High,2029,com,35,1.49
High,2029,ind,1,1.49
High,2029,ind,2,1.49
High,2029,ind,3,1.49
High,2029,ind,4,1.49
High,2029,ind,5,1.49
High,2029,ind,6,1.49
High,2029,ind,7,1.49
High,2029,ind,8,1.49
High,2029,ind,9,1.49
High,2029,ind,10,1.49
High,2029,ind,11,1.49
High,2029,ind,12,1.49
High,2029,ind,13,1.49
High,2029,ind,14,1.49
High,2029,ind,15,1.49
High,2029,ind,16,1.49
High,2029,ind,17,1.49
High,2029,ind,18,1.49
High,2029,ind,19,1.49
High,2029,ind,20,1.49
High,2029,ind,21,1.49
High,2029,ind,22,1.49
High,2029,ind,23,1.49
High,2029,ind,24,1.49
High,2029,ind,25,1.49
High,2029,ind,26,1.49
High,2029,ind,27,1.49
High,2029,ind,28,1.49
High,2029,ind,29,1.49
High,2029,ind,30,1.49
High,2029,ind,31,1.49
High,2029,ind,32,1.49
High,2029,ind,33,1.49
High,2029,ind,34,1.49
High,2029,ind,35,1.49
High,2030,res,1,1.525
High,2030,res,2,1.525
High,2030,res,3,1.525
High,2030,res,4,1.525
High,2030,res,5,1.525
High,2030,res,6,1.525
High,2030,res,7,1.525
High,2030,res,8,1.525
High,2030,res,9,1.525
High,2030,res,10,1.525
High,2030,res,11,1.525
High,2030,res,12,1.525
High,2030,res,13,1.525
High,2030,res,14,1.525
High,2030,res,15,1.525
High,2030,res,16,1.525
High,2030,res,17,1.525
High,2030,res,18,1.525
High,2030,res,19,1.525
High,2030,res,20,1.525
High,2030,res,21,1.525
High,2030,res,22,1.525
High,2030,res,23,1.525
High,2030,res,24,1.525
High,2030,res,25,1.525
High,2030,res,26,1.525
High,2030,res,27,1.525
High,2030,res,28,1.525
High,2030,res,29,1.525
High,2030,res,30,1.525
High,2030,res,31,1.525
High,2030,res,32,1.525
High,2030,res,33,1.525
High,2030,res,34,1.525
High,2030,res,35,1.525
High,2030,com,1,1.525
High,2030,com,2,1.525
High,2030,com,3,1.525
High,2030,com,4,1.525
High,2030,com,5,1.525
High,2030,com,6,1.525
High,2030,com,7,1.525
High,2030,com,8,1.525
High,2030,com,9,1.525
High,2030,com,10,1.525
High,2030,com,11,1.525
High,2030,com,12,1.525
High,2030,com,13,1.525
High,2030,com,14,1.525
High,2030,com,15,1.525
High,2030,com,16,1.525
High,2030,com,17,1.525
High,2030,com,18,1.525
High,2030,com,19,1.525
High,2030,com,20,1.525
High,2030,com,21,1.525
High,2030,com,22,1.525
High,2030,com,23,1.525
High,2030,com,24,1.525
High,2030,com,25,1.525
High,2030,com,26,1.525
High,2030,com,27,1.525
High,2030,com,28,1.525
High,2030,com,29,1.525
High,2030,com,30,1.525
High,2030,com,31,1.525
High,2030,com,32,1.525
High,2030,com,33,1.525
High,2030,com,34,1.525
High,2030,com,35,1.525
High,2030,ind,1,1.525
High,2030,ind,2,1.525
High,2030,ind,3,1.525
High,2030,ind,4,1.525
High,2030,ind,5,1.525
High,2030,ind,6,1.525
High,2030,ind,7,1.525
High,2030,ind,8,1.525
High,2030,ind,9,1.525
High,2030,ind,10,1.525
High,2030,ind,11,1.525
High,2030,ind,12,1.525
High,2030,ind,13,1.525
High,2030,ind,14,1.525
High,2030,ind,15,1.525
High,2030,ind,16,1.525
High,2030,ind,17,1.525
High,2030,ind,18,1.525
High,2030,ind,19,1.525
High,2030,ind,20,1.525
High,2030,ind,21,1.525
High,2030,ind,22,1.525
High,2030,ind,23,1.525
High,2030,ind,24,1.525
High,2030,ind,25,1.525
High,2030,ind,26,1.525
High,2030,ind,27,1.525
High,2030,ind,28,1.525
High,2030,ind,29,1.525
High,2030,ind,30,1.525
High,2030,ind,31,1.525
High,2030,ind,32,1.525
High,2030,ind,33,1.525
High,2030,ind,34,1.525
High,2030,ind,35,1.525
High,2031,res,1,1.56
High,2031,res,2,1.56
High,2031,res,3,1.56
High,2031,res,4,1.56
High,2031,res,5,1.56
High,2031,res,6,1.56
High,2031,res,7,1.56
High,2031,res,8,1.56
High,2031,res,9,1.56
High,2031,res,10,1.56
High,2031,res,11,1.56
High,2031,res,12,1.56
High,2031,res,13,1.56
High,2031,res,14,1.56
High,2031,res,15,1.56
High,2031,res,16,1.56
High,2031,res,17,1.56
High,2031,res,18,1.56
High,2031,res,19,1.56
High,2031,res,20,1.56
High,2031,res,21,1.56
High,2031,res,22,1.56
High,2031,res,23,1.56
High,2031,res,24,1.56
High,2031,res,25,1.56
High,2031,res,26,1.56
High,2031,res,27,1.56
High,2031,res,28,1.56
High,2031,res,29,1.56
High,2031,res,30,1.56
High,2031,res,31,1.56
High,2031,res,32,1.56
High,2031,res,33,1.56
High,2031,res,34,1.56
High,2031,res,35,1.56
High,2031,com,1,1.56
High,2031,com,2,1.56
High,2031,com,3,1.56
High,2031,com,4,1.56
High,2031,com,5,1.56
High,2031,com,6,1.56
High,2031,com,7,1.56
High,2031,com,8,1.56
High,2031,com,9,1.56
High,2031,com,10,1.56
High,2031,com,11,1.56
High,2031,com,12,1.56
High,2031,com,13,1.56
High,2031,com,14,1.56
High,2031,com,15,1.56
High,2031,com,16,1.56
High,2031,com,17,1.56
High,2031,com,18,1.56
High,2031,com,19,1.56
High,2031,com,20,1.56
High,2031,com,21,1.56
High,2031,com,22,1.56
High,2031,com,23,1.56
High,2031,com,24,1.56
High,2031,com,25,1.56
High,2031,com,26,1.56
High,2031,com,27,1.56
High,2031,com,28,1.56
High,2031,com,29,1.56
High,2031,com,30,1.56
High,2031,com,31,1.56
High,2031,com,32,1.56
High,2031,com,33,1.56
High,2031,com,34,1.56
High,2031,com,35,1.56
High,2031,ind,1,1.56
High,2031,ind,2,1.56
High,2031,ind,3,1.56
High,2031,ind,4,1.56
High,2031,ind,5,1.56
High,2031,ind,6,1.56
High,2031,ind,7,1.56
High,2031,ind,8,1.56
High,2031,ind,9,1.56
High,2031,ind,10,1.56
High,2031,ind,11,1.56
High,2031,ind,12,1.56
High,2031,ind,13,1.56
High,2031,ind,14,1.56
High,2031,ind,15,1.56
High,2031,ind,16,1.56
High,2031,ind,17,1.56
High,2031,ind,18,1.56
High,2031,ind,19,1.56
High,2031,ind,20,1.56
High,2031,ind,21,1.56
High,2031,ind,22,1.56
High,2031,ind,23,1.56
High,2031,ind,24,1.56
High,2031,ind,25,1.56
High,2031,ind,26,1.56
High,2031,ind,27,1.56
High,2031,ind,28,1.56
High,2031,ind,29,1.56
High,2031,ind,30,1.56
High,2031,ind,31,1.56
High,2031,ind,32,1.56
High,2031,ind,33,1.56
High,2031,ind,34,1.56
High,2031,ind,35,1.56
High,2032,res,1,1.5950000000000002
High,2032,res,2,1.5950000000000002
High,2032,res,3,1.5950000000000002
High,2032,res,4,1.5950000000000002
High,2032,res,5,1.5950000000000002
High,2032,res,6,1.5950000000000002
High,2032,res,7,1.5950000000000002
High,2032,res,8,1.5950000000000002
High,2032,res,9,1.5950000000000002
High,2032,res,10,1.5950000000000002
High,2032,res,11,1.5950000000000002
High,2032,res,12,1.5950000000000002
High,2032,res,13,1.5950000000000002
High,2032,res,14,1.5950000000000002
High,2032,res,15,1.5950000000000002
High,2032,res,16,1.5950000000000002
High,2032,res,17,1.5950000000000002
High,2032,res,18,1.5950000000000002
High,2032,res,19,1.5950000000000002
High,2032,res,20,1.5950000000000002
High,2032,res,21,1.5950000000000002
High,2032,res,22,1.5950000000000002
High,2032,res,23,1.5950000000000002
High,2032,res,24,1.5950000000000002
High,2032,res,25,1.5950000000000002
High,2032,res,26,1.5950000000000002
High,2032,res,27,1.5950000000000002
High,2032,res,28,1.5950000000000002
High,2032,res,29,1.5950000000000002
High,2032,res,30,1.5950000000000002
High,2032,res,31,1.5950000000000002
High,2032,res,32,1.5950000000000002
High,2032,res,33,1.5950000000000002
High,2032,res,34,1.5950000000000002
High,2032,res,35,1.5950000000000002
High,2032,com,1,1.5950000000000002
High,2032,com,2,1.5950000000000002
High,2032,com,3,1.5950000000000002
High,2032,com,4,1.5950000000000002
High,2032,com,5,1.5950000000000002
High,2032,com,6,1.5950000000000002
High,2032,com,7,1.5950000000000002
High,2032,com,8,1.5950000000000002
High,2032,com,9,1.5950000000000002
High,2032,com,10,1.5950000000000002
High,2032,com,11,1.5950000000000002
High,2032,com,12,1.5950000000000002
High,2032,com,13,1.5950000000000002
High,2032,com,14,1.5950000000000002
High,2032,com,15,1.5950000000000002
High,2032,com,16,1.5950000000000002
High,2032,com,17,1.5950000000000002
High,2032,com,18,1.5950000000000002
High,2032,com,19,1.5950000000000002
High,2032,com,20,1.5950000000000002
High,2032,com,21,1.5950000000000002
High,2032,com,22,1.5950000000000002
High,2032,com,23,1.5950000000000002
High,2032,com,24,1.5950000000000002
High,2032,com,25,1.5950000000000002
High,2032,com,26,1.5950000000000002
High,2032,com,27,1.5950000000000002
High,2032,com,28,1.5950000000000002
High,2032,com,29,1.5950000000000002
High,2032,com,30,1.5950000000000002
High,2032,com,31,1.5950000000000002
High,2032,com,32,1.5950000000000002
High,2032,com,33,1.5950000000000002
High,2032,com,34,1.5950000000000002
High,2032,com,35,1.5950000000000002
High,2032,ind,1,1.5950000000000002
High,2032,ind,2,1.5950000000000002
High,2032,ind,3,1.5950000000000002
High,2032,ind,4,1.5950000000000002
High,2032,ind,5,1.5950000000000002
High,2032,ind,6,1.5950000000000002
High,2032,ind,7,1.5950000000000002
High,2032,ind,8,1.5950000000000002
High,2032,ind,9,1.5950000000000002
High,2032,ind,10,1.5950000000000002
High,2032,ind,11,1.5950000000000002
High,2032,ind,12,1.5950000000000002
High,2032,ind,13,1.5950000000000002
High,2032,ind,14,1.5950000000000002
High,2032,ind,15,1.5950000000000002
High,2032,ind,16,1.5950000000000002
High,2032,ind,17,1.5950000000000002
High,2032,ind,18,1.5950000000000002
High,2032,ind,19,1.5950000000000002
High,2032,ind,20,1.5950000000000002
High,2032,ind,21,1.5950000000000002
High,2032,ind,22,1.5950000000000002
High,2032,ind,23,1.5950000000000002
High,2032,ind,24,1.5950000000000002
High,2032,ind,25,1.5950000000000002
High,2032,ind,26,1.5950000000000002
High,2032,ind,27,1.5950000000000002
High,2032,ind,28,1.5950000000000002
High,2032,ind,29,1.5950000000000002
High,2032,ind,30,1.5950000000000002
High,2032,ind,31,1.5950000000000002
High,2032,ind,32,1.5950000000000002
High,2032,ind,33,1.5950000000000002
High,2032,ind,34,1.5950000000000002
High,2032,ind,35,1.5950000000000002
High,2033,res,1,1.6300000000000001
High,2033,res,2,1.6300000000000001
High,2033,res,3,1.6300000000000001
High,2033,res,4,1.6300000000000001
High,2033,res,5,1.6300000000000001
High,2033,res,6,1.6300000000000001
High,2033,res,7,1.6300000000000001
High,2033,res,8,1.6300000000000001
High,2033,res,9,1.6300000000000001
High,2033,res,10,1.6300000000000001
High,2033,res,11,1.6300000000000001
High,2033,res,12,1.6300000000000001
High,2033,res,13,1.6300000000000001
High,2033,res,14,1.6300000000000001
High,2033,res,15,1.6300000000000001
High,2033,res,16,1.6300000000000001
High,2033,res,17,1.6300000000000001
High,2033,res,18,1.6300000000000001
High,2033,res,19,1.6300000000000001
High,2033,res,20,1.6300000000000001
High,2033,res,21,1.6300000000000001
High,2033,res,22,1.6300000000000001
High,2033,res,23,1.6300000000000001
High,2033,res,24,1.6300000000000001
High,2033,res,25,1.6300000000000001
High,2033,res,26,1.6300000000000001
High,2033,res,27,1.6300000000000001
High,2033,res,28,1.6300000000000001
High,2033,res,29,1.6300000000000001
High,2033,res,30,1.6300000000000001
High,2033,res,31,1.6300000000000001
High,2033,res,32,1.6300000000000001
High,2033,res,33,1.6300000000000001
High,2033,res,34,1.6300000000000001
High,2033,res,35,1.6300000000000001
High,2033,com,1,1.6300000000000001
High,2033,com,2,1.6300000000000001
High,2033,com,3,1.6300000000000001
High,2033,com,4,1.6300000000000001
High,2033,com,5,1.6300000000000001
High,2033,com,6,1.6300000000000001
High,2033,com,7,1.6300000000000001
High,2033,com,8,1.6300000000000001
High,2033,com,9,1.6300000000000001
High,2033,com,10,1.6300000000000001
High,2033,com,11,1.6300000000000001
High,2033,com,12,1.6300000000000001
High,2033,com,13,1.6300000000000001
High,2033,com,14,1.6300000000000001
High,2033,com,15,1.6300000000000001
High,2033,com,16,1.6300000000000001
High,2033,com,17,1.6300000000000001
High,2033,com,18,1.6300000000000001
High,2033,com,19,1.6300000000000001
High,2033,com,20,1.6300000000000001
High,2033,com,21,1.6300000000000001
High,2033,com,22,1.6300000000000001
High,2033,com,23,1.6300000000000001
High,2033,com,24,1.6300000000000001
High,2033,com,25,1.6300000000000001
High,2033,com,26,1.6300000000000001
High,2033,com,27,1.6300000000000001
High,2033,com,28,1.6300000000000001
High,2033,com,29,1.6300000000000001
High,2033,com,30,1.6300000000000001
High,2033,com,31,1.6300000000000001
High,2033,com,32,1.6300000000000001
High,2033,com,33,1.6300000000000001
High,2033,com,34,1.6300000000000001
High,2033,com,35,1.6300000000000001
High,2033,ind,1,1.6300000000000001
High,2033,ind,2,1.6300000000000001
High,2033,ind,3,1.6300000000000001
High,2033,ind,4,1.6300000000000001
High,2033,ind,5,1.6300000000000001
High,2033,ind,6,1.6300000000000001
High,2033,ind,7,1.6300000000000001
High,2033,ind,8,1.6300000000000001
High,2033,ind,9,1.6300000000000001
High,2033,ind,10,1.6300000000000001
High,2033,ind,11,1.6300000000000001
High,2033,ind,12,1.6300000000000001
High,2033,ind,13,1.6300000000000001
High,2033,ind,14,1.6300000000000001
High,2033,ind,15,1.6300000000000001
High,2033,ind,16,1.6300000000000001
High,2033,ind,17,1.6300000000000001
High,2033,ind,18,1.6300000000000001
High,2033,ind,19,1.6300000000000001
High,2033,ind,20,1.6300000000000001
High,2033,ind,21,1.6300000000000001
High,2033,ind,22,1.6300000000000001
High,2033,ind,23,1.6300000000000001
High,2033,ind,24,1.6300000000000001
High,2033,ind,25,1.6300000000000001
High,2033,ind,26,1.6300000000000001
High,2033,ind,27,1.6300000000000001
High,2033,ind,28,1.6300000000000001
High,2033,ind,29,1.6300000000000001
High,2033,ind,30,1.6300000000000001
High,2033,ind,31,1.6300000000000001
High,2033,ind,32,1.6300000000000001
High,2033,ind,33,1.6300000000000001
High,2033,ind,34,1.6300000000000001
High,2033,ind,35,1.6300000000000001
High,2034,res,1,1.665
High,2034,res,2,1.665
High,2034,res,3,1.665
High,2034,res,4,1.665
High,2034,res,5,1.665
High,2034,res,6,1.665
High,2034,res,7,1.665
High,2034,res,8,1.665
High,2034,res,9,1.665
High,2034,res,10,1.665
High,2034,res,11,1.665
High,2034,res,12,1.665
High,2034,res,13,1.665
High,2034,res,14,1.665
High,2034,res,15,1.665
High,2034,res,16,1.665
High,2034,res,17,1.665
High,2034,res,18,1.665
High,2034,res,19,1.665
High,2034,res,20,1.665
High,2034,res,21,1.665
High,2034,res,22,1.665
High,2034,res,23,1.665
High,2034,res,24,1.665
High,2034,res,25,1.665
High,2034,res,26,1.665
High,2034,res,27,1.665
High,2034,res,28,1.665
High,2034,res,29,1.665
High,2034,res,30,1.665
High,2034,res,31,1.665
High,2034,res,32,1.665
High,2034,res,33,1.665
High,2034,res,34,1.665
High,2034,res,35,1.665
High,2034,com,1,1.665
High,2034,com,2,1.665
High,2034,com,3,1.665
High,2034,com,4,1.665
High,2034,com,5,1.665
High,2034,com,6,1.665
High,2034,com,7,1.665
High,2034,com,8,1.665
High,2034,com,9,1.665
High,2034,com,10,1.665
High,2034,com,11,1.665
High,2034,com,12,1.665
High,2034,com,13,1.665
High,2034,com,14,1.665
High,2034,com,15,1.665
High,2034,com,16,1.665
High,2034,com,17,1.665
High,2034,com,18,1.665
High,2034,com,19,1.665
High,2034,com,20,1.665
High,2034,com,21,1.665
High,2034,com,22,1.665
High,2034,com,23,1.665
High,2034,com,24,1.665
High,2034,com,25,1.665
High,2034,com,26,1.665
High,2034,com,27,1.665
High,2034,com,28,1.665
High,2034,com,29,1.665
High,2034,com,30,1.665
High,2034,com,31,1.665
High,2034,com,32,1.665
High,2034,com,33,1.665
High,2034,com,34,1.665
High,2034,com,35,1.665
High,2034,ind,1,1.665
High,2034,ind,2,1.665
High,2034,ind,3,1.665
High,2034,ind,4,1.665
High,2034,ind,5,1.665
High,2034,ind,6,1.665
High,2034,ind,7,1.665
High,2034,ind,8,1.665
High,2034,ind,9,1.665
High,2034,ind,10,1.665
High,2034,ind,11,1.665
High,2034,ind,12,1.665
High,2034,ind,13,1.665
High,2034,ind,14,1.665
High,2034,ind,15,1.665
High,2034,ind,16,1.665
High,2034,ind,17,1.665
High,2034,ind,18,1.665
High,2034,ind,19,1.665
High,2034,ind,20,1.665
High,2034,ind,21,1.665
High,2034,ind,22,1.665
High,2034,ind,23,1.665
High,2034,ind,24,1.665
High,2034,ind,25,1.665
High,2034,ind,26,1.665
High,2034,ind,27,1.665
High,2034,ind,28,1.665
High,2034,ind,29,1.665
High,2034,ind,30,1.665
High,2034,ind,31,1.665
High,2034,ind,32,1.665
High,2034,ind,33,1.665
High,2034,ind,34,1.665
High,2034,ind,35,1.665
High,2035,res,1,1.7000000000000002
High,2035,res,2,1.7000000000000002
High,2035,res,3,1.7000000000000002
High,2035,res,4,1.7000000000000002
High,2035,res,5,1.7000000000000002
High,2035,res,6,1.7000000000000002
High,2035,res,7,1.7000000000000002
High,2035,res,8,1.7000000000000002
High,2035,res,9,1.7000000000000002
High,2035,res,10,1.7000000000000002
High,2035,res,11,1.7000000000000002
High,2035,res,12,1.7000000000000002
High,2035,res,13,1.7000000000000002
High,2035,res,14,1.7000000000000002
High,2035,res,15,1.7000000000000002
High,2035,res,16,1.7000000000000002
High,2035,res,17,1.7000000000000002
High,2035,res,18,1.7000000000000002
High,2035,res,19,1.7000000000000002
High,2035,res,20,1.7000000000000002
High,2035,res,21,1.7000000000000002
High,2035,res,22,1.7000000000000002
High,2035,res,23,1.7000000000000002
High,2035,res,24,1.7000000000000002
High,2035,res,25,1.7000000000000002
High,2035,res,26,1.7000000000000002
High,2035,res,27,1.7000000000000002
High,2035,res,28,1.7000000000000002
High,2035,res,29,1.7000000000000002
High,2035,res,30,1.7000000000000002
High,2035,res,31,1.7000000000000002
High,2035,res,32,1.7000000000000002
High,2035,res,33,1.7000000000000002
High,2035,res,34,1.7000000000000002
High,2035,res,35,1.7000000000000002
High,2035,com,1,1.7000000000000002
High,2035,com,2,1.7000000000000002
High,2035,com,3,1.7000000000000002
High,2035,com,4,1.7000000000000002
High,2035,com,5,1.7000000000000002
High,2035,com,6,1.7000000000000002
High,2035,com,7,1.7000000000000002
High,2035,com,8,1.7000000000000002
High,2035,com,9,1.7000000000000002
High,2035,com,10,1.7000000000000002
High,2035,com,11,1.7000000000000002
High,2035,com,12,1.7000000000000002
High,2035,com,13,1.7000000000000002
High,2035,com,14,1.7000000000000002
High,2035,com,15,1.7000000000000002
High,2035,com,16,1.7000000000000002
High,2035,com,17,1.7000000000000002
High,2035,com,18,1.7000000000000002
High,2035,com,19,1.7000000000000002
High,2035,com,20,1.7000000000000002
High,2035,com,21,1.7000000000000002
High,2035,com,22,1.7000000000000002
High,2035,com,23,1.7000000000000002
High,2035,com,24,1.7000000000000002
High,2035,com,25,1.7000000000000002
High,2035,com,26,1.7000000000000002
High,2035,com,27,1.7000000000000002
High,2035,com,28,1.7000000000000002
High,2035,com,29,1.7000000000000002
High,2035,com,30,1.7000000000000002
High,2035,com,31,1.7000000000000002
High,2035,com,32,1.7000000000000002
High,2035,com,33,1.7000000000000002
High,2035,com,34,1.7000000000000002
High,2035,com,35,1.7000000000000002
High,2035,ind,1,1.7000000000000002
High,2035,ind,2,1.7000000000000002
High,2035,ind,3,1.7000000000000002
High,2035,ind,4,1.7000000000000002
High,2035,ind,5,1.7000000000000002
High,2035,ind,6,1.7000000000000002
High,2035,ind,7,1.7000000000000002
High,2035,ind,8,1.7000000000000002
High,2035,ind,9,1.7000000000000002
High,2035,ind,10,1.7000000000000002
High,2035,ind,11,1.7000000000000002
High,2035,ind,12,1.7000000000000002
High,2035,ind,13,1.7000000000000002
High,2035,ind,14,1.7000000000000002
High,2035,ind,15,1.7000000000000002
High,2035,ind,16,1.7000000000000002
High,2035,ind,17,1.7000000000000002
High,2035,ind,18,1.7000000000000002
High,2035,ind,19,1.7000000000000002
High,2035,ind,20,1.7000000000000002
High,2035,ind,21,1.7000000000000002
High,2035,ind,22,1.7000000000000002
High,2035,ind,23,1.7000000000000002
High,2035,ind,24,1.7000000000000002
High,2035,ind,25,1.7000000000000002
High,2035,ind,26,1.7000000000000002
High,2035,ind,27,1.7000000000000002
High,2035,ind,28,1.7000000000000002
High,2035,ind,29,1.7000000000000002
High,2035,ind,30,1.7000000000000002
High,2035,ind,31,1.7000000000000002
High,2035,ind,32,1.7000000000000002
High,2035,ind,33,1.7000000000000002
High,2035,ind,34,1.7000000000000002
High,2035,ind,35,1.7000000000000002
High,2036,res,1,1.735
High,2036,res,2,1.735
High,2036,res,3,1.735
High,2036,res,4,1.735
High,2036,res,5,1.735
High,2036,res,6,1.735
High,2036,res,7,1.735
High,2036,res,8,1.735
High,2036,res,9,1.735
High,2036,res,10,1.735
High,2036,res,11,1.735
High,2036,res,12,1.735
High,2036,res,13,1.735
High,2036,res,14,1.735
High,2036,res,15,1.735
High,2036,res,16,1.735
High,2036,res,17,1.735
High,2036,res,18,1.735
High,2036,res,19,1.735
High,2036,res,20,1.735
High,2036,res,21,1.735
High,2036,res,22,1.735
High,2036,res,23,1.735
High,2036,res,24,1.735
High,2036,res,25,1.735
High,2036,res,26,1.735
High,2036,res,27,1.735
High,2036,res,28,1.735
High,2036,res,29,1.735
High,2036,res,30,1.735
High,2036,res,31,1.735
High,2036,res,32,1.735
High,2036,res,33,1.735
High,2036,res,34,1.735
High,2036,res,35,1.735
High,2036,com,1,1.735
High,2036,com,2,1.735
High,2036,com,3,1.735
High,2036,com,4,1.735
High,2036,com,5,1.735
High,2036,com,6,1.735
High,2036,com,7,1.735
High,2036,com,8,1.735
High,2036,com,9,1.735
High,2036,com,10,1.735
High,2036,com,11,1.735
High,2036,com,12,1.735
High,2036,com,13,1.735
High,2036,com,14,1.735
High,2036,com,15,1.735
High,2036,com,16,1.735
High,2036,com,17,1.735
High,2036,com,18,1.735
High,2036,com,19,1.735
High,2036,com,20,1.735
High,2036,com,21,1.735
High,2036,com,22,1.735
High,2036,com,23,1.735
High,2036,com,24,1.735
High,2036,com,25,1.735
High,2036,com,26,1.735
High,2036,com,27,1.735
