"","Region","Sector","Year","value","State"
"3850","South Atlantic","Residential","2036",1.088719813,"FL"
"3851","South Atlantic","Residential","2036",1.088719813,"DE"
"3852","South Atlantic","Commercial","2036",1.033390406,"WV"
"3853","South Atlantic","Commercial","2036",1.033390406,"MD"
"3854","South Atlantic","Commercial","2036",1.033390406,"VA"
"3855","South Atlantic","Commercial","2036",1.033390406,"NC"
"3856","South Atlantic","Commercial","2036",1.033390406,"SC"
"3857","South Atlantic","Commercial","2036",1.033390406,"GA"
"3858","South Atlantic","Commercial","2036",1.033390406,"FL"
"3859","South Atlantic","Commercial","2036",1.033390406,"DE"
"3860","South Atlantic","Industrial","2036",1.106857904,"WV"
"3861","South Atlantic","Industrial","2036",1.106857904,"MD"
"3862","South Atlantic","Industrial","2036",1.106857904,"VA"
"3863","South Atlantic","Industrial","2036",1.106857904,"NC"
"3864","South Atlantic","Industrial","2036",1.106857904,"SC"
"3865","South Atlantic","Industrial","2036",1.106857904,"GA"
"3866","South Atlantic","Industrial","2036",1.106857904,"FL"
"3867","South Atlantic","Industrial","2036",1.106857904,"DE"
"3868","West North Central","Residential","2036",1.098059642,"ND"
"3869","West North Central","Residential","2036",1.098059642,"MN"
"3870","West North Central","Residential","2036",1.098059642,"SD"
"3871","West North Central","Residential","2036",1.098059642,"NE"
"3872","West North Central","Residential","2036",1.098059642,"IA"
"3873","West North Central","Residential","2036",1.098059642,"KS"
"3874","West North Central","Residential","2036",1.098059642,"MO"
"3875","West North Central","Commercial","2036",1.058785265,"ND"
"3876","West North Central","Commercial","2036",1.058785265,"MN"
"3877","West North Central","Commercial","2036",1.058785265,"SD"
"3878","West North Central","Commercial","2036",1.058785265,"NE"
"3879","West North Central","Commercial","2036",1.058785265,"IA"
"3880","West North Central","Commercial","2036",1.058785265,"KS"
"3881","West North Central","Commercial","2036",1.058785265,"MO"
"3882","West North Central","Industrial","2036",1.13656815,"ND"
"3883","West North Central","Industrial","2036",1.13656815,"MN"
"3884","West North Central","Industrial","2036",1.13656815,"SD"
"3885","West North Central","Industrial","2036",1.13656815,"NE"
"3886","West North Central","Industrial","2036",1.13656815,"IA"
"3887","West North Central","Industrial","2036",1.13656815,"KS"
"3888","West North Central","Industrial","2036",1.13656815,"MO"
"3889","West South Central","Residential","2036",1.191642171,"OK"
"3890","West South Central","Residential","2036",1.191642171,"TX"
"3891","West South Central","Residential","2036",1.191642171,"AR"
"3892","West South Central","Residential","2036",1.191642171,"LA"
"3893","West South Central","Commercial","2036",1.342798137,"OK"
"3894","West South Central","Commercial","2036",1.342798137,"TX"
"3895","West South Central","Commercial","2036",1.342798137,"AR"
"3896","West South Central","Commercial","2036",1.342798137,"LA"
"3897","West South Central","Industrial","2036",1.322693812,"OK"
"3898","West South Central","Industrial","2036",1.322693812,"TX"
"3899","West South Central","Industrial","2036",1.322693812,"AR"
"3900","West South Central","Industrial","2036",1.322693812,"LA"
"3901","East North Central","Residential","2037",1.162353982,"WI"
"3902","East North Central","Residential","2037",1.162353982,"IL"
"3903","East North Central","Residential","2037",1.162353982,"IN"
"3904","East North Central","Residential","2037",1.162353982,"MI"
"3905","East North Central","Residential","2037",1.162353982,"OH"
"3906","East North Central","Commercial","2037",1.128337072,"WI"
"3907","East North Central","Commercial","2037",1.128337072,"IL"
"3908","East North Central","Commercial","2037",1.128337072,"IN"
"3909","East North Central","Commercial","2037",1.128337072,"MI"
"3910","East North Central","Commercial","2037",1.128337072,"OH"
"3911","East North Central","Industrial","2037",1.230425962,"WI"
"3912","East North Central","Industrial","2037",1.230425962,"IL"
"3913","East North Central","Industrial","2037",1.230425962,"IN"
"3914","East North Central","Industrial","2037",1.230425962,"MI"
"3915","East North Central","Industrial","2037",1.230425962,"OH"
"3916","East South Central","Residential","2037",0.9206834,"KY"
"3917","East South Central","Residential","2037",0.9206834,"TN"
"3918","East South Central","Residential","2037",0.9206834,"MS"
"3919","East South Central","Residential","2037",0.9206834,"AL"
"3920","East South Central","Commercial","2037",0.898042228,"KY"
"3921","East South Central","Commercial","2037",0.898042228,"TN"
"3922","East South Central","Commercial","2037",0.898042228,"MS"
"3923","East South Central","Commercial","2037",0.898042228,"AL"
"3924","East South Central","Industrial","2037",0.981218505,"KY"
"3925","East South Central","Industrial","2037",0.981218505,"TN"
"3926","East South Central","Industrial","2037",0.981218505,"MS"
"3927","East South Central","Industrial","2037",0.981218505,"AL"
"3928","Middle Atlantic","Residential","2037",1.168798388,"PA"
"3929","Middle Atlantic","Residential","2037",1.168798388,"NY"
"3930","Middle Atlantic","Residential","2037",1.168798388,"NJ"
"3931","Middle Atlantic","Commercial","2037",1.018179895,"PA"
"3932","Middle Atlantic","Commercial","2037",1.018179895,"NY"
"3933","Middle Atlantic","Commercial","2037",1.018179895,"NJ"
"3934","Middle Atlantic","Industrial","2037",1.230434597,"PA"
"3935","Middle Atlantic","Industrial","2037",1.230434597,"NY"
"3936","Middle Atlantic","Industrial","2037",1.230434597,"NJ"
"3937","Mountain","Residential","2037",1.186410048,"MT"
"3938","Mountain","Residential","2037",1.186410048,"ID"
"3939","Mountain","Residential","2037",1.186410048,"WY"
"3940","Mountain","Residential","2037",1.186410048,"NV"
"3941","Mountain","Residential","2037",1.186410048,"UT"
"3942","Mountain","Residential","2037",1.186410048,"CO"
"3943","Mountain","Residential","2037",1.186410048,"AZ"
"3944","Mountain","Residential","2037",1.186410048,"NM"
"3945","Mountain","Commercial","2037",1.074159271,"MT"
"3946","Mountain","Commercial","2037",1.074159271,"ID"
"3947","Mountain","Commercial","2037",1.074159271,"WY"
"3948","Mountain","Commercial","2037",1.074159271,"NV"
"3949","Mountain","Commercial","2037",1.074159271,"UT"
"3950","Mountain","Commercial","2037",1.074159271,"CO"
"3951","Mountain","Commercial","2037",1.074159271,"AZ"
"3952","Mountain","Commercial","2037",1.074159271,"NM"
"3953","Mountain","Industrial","2037",1.142609494,"MT"
"3954","Mountain","Industrial","2037",1.142609494,"ID"
"3955","Mountain","Industrial","2037",1.142609494,"WY"
"3956","Mountain","Industrial","2037",1.142609494,"NV"
"3957","Mountain","Industrial","2037",1.142609494,"UT"
"3958","Mountain","Industrial","2037",1.142609494,"CO"
"3959","Mountain","Industrial","2037",1.142609494,"AZ"
"3960","Mountain","Industrial","2037",1.142609494,"NM"
"3961","New England","Residential","2037",1.041662352,"ME"
"3962","New England","Residential","2037",1.041662352,"VT"
"3963","New England","Residential","2037",1.041662352,"NH"
"3964","New England","Residential","2037",1.041662352,"MA"
"3965","New England","Residential","2037",1.041662352,"RI"
"3966","New England","Residential","2037",1.041662352,"CT"
"3967","New England","Commercial","2037",1.083327405,"ME"
"3968","New England","Commercial","2037",1.083327405,"VT"
"3969","New England","Commercial","2037",1.083327405,"NH"
"3970","New England","Commercial","2037",1.083327405,"MA"
"3971","New England","Commercial","2037",1.083327405,"RI"
"3972","New England","Commercial","2037",1.083327405,"CT"
"3973","New England","Industrial","2037",1.016119211,"ME"
"3974","New England","Industrial","2037",1.016119211,"VT"
"3975","New England","Industrial","2037",1.016119211,"NH"
"3976","New England","Industrial","2037",1.016119211,"MA"
"3977","New England","Industrial","2037",1.016119211,"RI"
"3978","New England","Industrial","2037",1.016119211,"CT"
"3979","Pacific","Residential","2037",1.004420924,"AK"
"3980","Pacific","Residential","2037",1.004420924,"WA"
"3981","Pacific","Residential","2037",1.004420924,"OR"
"3982","Pacific","Residential","2037",1.004420924,"CA"
"3983","Pacific","Residential","2037",1.004420924,"HI"
"3984","Pacific","Commercial","2037",0.979366143,"AK"
"3985","Pacific","Commercial","2037",0.979366143,"WA"
"3986","Pacific","Commercial","2037",0.979366143,"OR"
"3987","Pacific","Commercial","2037",0.979366143,"CA"
"3988","Pacific","Commercial","2037",0.979366143,"HI"
"3989","Pacific","Industrial","2037",1.026600637,"AK"
"3990","Pacific","Industrial","2037",1.026600637,"WA"
"3991","Pacific","Industrial","2037",1.026600637,"OR"
"3992","Pacific","Industrial","2037",1.026600637,"CA"
"3993","Pacific","Industrial","2037",1.026600637,"HI"
"3994","South Atlantic","Residential","2037",1.092005697,"WV"
"3995","South Atlantic","Residential","2037",1.092005697,"MD"
"3996","South Atlantic","Residential","2037",1.092005697,"VA"
"3997","South Atlantic","Residential","2037",1.092005697,"NC"
"3998","South Atlantic","Residential","2037",1.092005697,"SC"
"3999","South Atlantic","Residential","2037",1.092005697,"GA"
"4000","South Atlantic","Residential","2037",1.092005697,"FL"
"4001","South Atlantic","Residential","2037",1.092005697,"DE"
"4002","South Atlantic","Commercial","2037",1.038035403,"WV"
"4003","South Atlantic","Commercial","2037",1.038035403,"MD"
"4004","South Atlantic","Commercial","2037",1.038035403,"VA"
"4005","South Atlantic","Commercial","2037",1.038035403,"NC"
"4006","South Atlantic","Commercial","2037",1.038035403,"SC"
"4007","South Atlantic","Commercial","2037",1.038035403,"GA"
"4008","South Atlantic","Commercial","2037",1.038035403,"FL"
"4009","South Atlantic","Commercial","2037",1.038035403,"DE"
"4010","South Atlantic","Industrial","2037",1.114157066,"WV"
"4011","South Atlantic","Industrial","2037",1.114157066,"MD"
"4012","South Atlantic","Industrial","2037",1.114157066,"VA"
"4013","South Atlantic","Industrial","2037",1.114157066,"NC"
"4014","South Atlantic","Industrial","2037",1.114157066,"SC"
"4015","South Atlantic","Industrial","2037",1.114157066,"GA"
"4016","South Atlantic","Industrial","2037",1.114157066,"FL"
"4017","South Atlantic","Industrial","2037",1.114157066,"DE"
"4018","West North Central","Residential","2037",1.100842534,"ND"
"4019","West North Central","Residential","2037",1.100842534,"MN"
"4020","West North Central","Residential","2037",1.100842534,"SD"
"4021","West North Central","Residential","2037",1.100842534,"NE"
"4022","West North Central","Residential","2037",1.100842534,"IA"
"4023","West North Central","Residential","2037",1.100842534,"KS"
"4024","West North Central","Residential","2037",1.100842534,"MO"
"4025","West North Central","Commercial","2037",1.062033709,"ND"
"4026","West North Central","Commercial","2037",1.062033709,"MN"
"4027","West North Central","Commercial","2037",1.062033709,"SD"
"4028","West North Central","Commercial","2037",1.062033709,"NE"
"4029","West North Central","Commercial","2037",1.062033709,"IA"
"4030","West North Central","Commercial","2037",1.062033709,"KS"
"4031","West North Central","Commercial","2037",1.062033709,"MO"
"4032","West North Central","Industrial","2037",1.143684239,"ND"
"4033","West North Central","Industrial","2037",1.143684239,"MN"
"4034","West North Central","Industrial","2037",1.143684239,"SD"
"4035","West North Central","Industrial","2037",1.143684239,"NE"
"4036","West North Central","Industrial","2037",1.143684239,"IA"
"4037","West North Central","Industrial","2037",1.143684239,"KS"
"4038","West North Central","Industrial","2037",1.143684239,"MO"
"4039","West South Central","Residential","2037",1.203979024,"OK"
"4040","West South Central","Residential","2037",1.203979024,"TX"
"4041","West South Central","Residential","2037",1.203979024,"AR"
"4042","West South Central","Residential","2037",1.203979024,"LA"
"4043","West South Central","Commercial","2037",1.3579218,"OK"
"4044","West South Central","Commercial","2037",1.3579218,"TX"
"4045","West South Central","Commercial","2037",1.3579218,"AR"
"4046","West South Central","Commercial","2037",1.3579218,"LA"
"4047","West South Central","Industrial","2037",1.341152227,"OK"
"4048","West South Central","Industrial","2037",1.341152227,"TX"
"4049","West South Central","Industrial","2037",1.341152227,"AR"
"4050","West South Central","Industrial","2037",1.341152227,"LA"
"4051","East North Central","Residential","2038",1.163892974,"WI"
"4052","East North Central","Residential","2038",1.163892974,"IL"
"4053","East North Central","Residential","2038",1.163892974,"IN"
"4054","East North Central","Residential","2038",1.163892974,"MI"
"4055","East North Central","Residential","2038",1.163892974,"OH"
"4056","East North Central","Commercial","2038",1.130218279,"WI"
"4057","East North Central","Commercial","2038",1.130218279,"IL"
"4058","East North Central","Commercial","2038",1.130218279,"IN"
"4059","East North Central","Commercial","2038",1.130218279,"MI"
"4060","East North Central","Commercial","2038",1.130218279,"OH"
"4061","East North Central","Industrial","2038",1.236309183,"WI"
"4062","East North Central","Industrial","2038",1.236309183,"IL"
"4063","East North Central","Industrial","2038",1.236309183,"IN"
"4064","East North Central","Industrial","2038",1.236309183,"MI"
"4065","East North Central","Industrial","2038",1.236309183,"OH"
"4066","East South Central","Residential","2038",0.918754211,"KY"
"4067","East South Central","Residential","2038",0.918754211,"TN"
"4068","East South Central","Residential","2038",0.918754211,"MS"
"4069","East South Central","Residential","2038",0.918754211,"AL"
"4070","East South Central","Commercial","2038",0.895819171,"KY"
"4071","East South Central","Commercial","2038",0.895819171,"TN"
"4072","East South Central","Commercial","2038",0.895819171,"MS"
"4073","East South Central","Commercial","2038",0.895819171,"AL"
"4074","East South Central","Industrial","2038",0.983516776,"KY"
"4075","East South Central","Industrial","2038",0.983516776,"TN"
"4076","East South Central","Industrial","2038",0.983516776,"MS"
"4077","East South Central","Industrial","2038",0.983516776,"AL"
"4078","Middle Atlantic","Residential","2038",1.177455028,"PA"
"4079","Middle Atlantic","Residential","2038",1.177455028,"NY"
"4080","Middle Atlantic","Residential","2038",1.177455028,"NJ"
"4081","Middle Atlantic","Commercial","2038",1.027263116,"PA"
"4082","Middle Atlantic","Commercial","2038",1.027263116,"NY"
"4083","Middle Atlantic","Commercial","2038",1.027263116,"NJ"
"4084","Middle Atlantic","Industrial","2038",1.244058707,"PA"
"4085","Middle Atlantic","Industrial","2038",1.244058707,"NY"
"4086","Middle Atlantic","Industrial","2038",1.244058707,"NJ"
"4087","Mountain","Residential","2038",1.191636306,"MT"
"4088","Mountain","Residential","2038",1.191636306,"ID"
