"State","Year","scenario","variable","marg.cost"
"Andhra_Pradesh",2017,"Base","load",2797.23356696114
"Andhra_Pradesh",2018,"Base","load",2798.7773841352
"Andhra_Pradesh",2019,"Base","load",2689.29210437414
"Andhra_Pradesh",2020,"Base","load",2536.69840153451
"Andhra_Pradesh",2021,"Base","load",2433.18157002273
"Andhra_Pradesh",2022,"Base","load",2425.4187171127
"Andhra_Pradesh",2023,"Base","load",2641.03718883317
"Andhra_Pradesh",2024,"Base","load",2635.0151363794
"Andhra_Pradesh",2025,"Base","load",2688.04200984532
"Andhra_Pradesh",2026,"Base","load",2712.92308442974
"Andhra_Pradesh",2027,"Base","load",2658.45683382936
"Andhra_Pradesh",2028,"Base","load",2888.49043685042
"Andhra_Pradesh",2029,"Base","load",2670.11802640779
"Andhra_Pradesh",2030,"Base","load",2669.51608559265
"Andhra_Pradesh",2031,"Base","load",2645.9243546362
"Andhra_Pradesh",2032,"Base","load",2519.54410405536
"Andhra_Pradesh",2033,"Base","load",2812.77788691429
"Andhra_Pradesh",2034,"Base","load",2736.37239620827
"Andhra_Pradesh",2035,"Base","load",2808.48361279443
"Andhra_Pradesh",2036,"Base","load",2815.11826566539
"Andhra_Pradesh",2037,"Base","load",2822.80337611954
"Andhra_Pradesh",2038,"Base","load",2857.50560969153
"Andhra_Pradesh",2039,"Base","load",2960.29390816697
"Andhra_Pradesh",2040,"Base","load",2966.51504962672
"Andhra_Pradesh",2041,"Base","load",2945.98654256447
"Andhra_Pradesh",2042,"Base","load",2943.80482397156
"Andhra_Pradesh",2043,"Base","load",2918.9511098222
"Andhra_Pradesh",2044,"Base","load",2939.12682897693
"Andhra_Pradesh",2045,"Base","load",2927.04867814836
"Andhra_Pradesh",2046,"Base","load",2949.58167531521
"Andhra_Pradesh",2047,"Base","load",3032.37955810701
"Arunachal_Pradesh",2017,"Base","load",2854.70679775784
"Arunachal_Pradesh",2018,"Base","load",2871.20457612262
"Arunachal_Pradesh",2019,"Base","load",2734.03304553448
"Arunachal_Pradesh",2020,"Base","load",2554.41772018406
"Arunachal_Pradesh",2021,"Base","load",2439.12828571833
"Arunachal_Pradesh",2022,"Base","load",2435.89135981288
"Arunachal_Pradesh",2023,"Base","load",2658.14651940925
"Arunachal_Pradesh",2024,"Base","load",2624.73496916895
"Arunachal_Pradesh",2025,"Base","load",2663.28020338777
"Arunachal_Pradesh",2026,"Base","load",2701.55438574437
"Arunachal_Pradesh",2027,"Base","load",2649.62600435871
"Arunachal_Pradesh",2028,"Base","load",2836.5136674741
"Arunachal_Pradesh",2029,"Base","load",2618.12500413696
"Arunachal_Pradesh",2030,"Base","load",2598.47535910621
"Arunachal_Pradesh",2031,"Base","load",2565.56792893655
"Arunachal_Pradesh",2032,"Base","load",2482.52617005774
"Arunachal_Pradesh",2033,"Base","load",2679.68328773565
"Arunachal_Pradesh",2034,"Base","load",2715.85480885394
"Arunachal_Pradesh",2035,"Base","load",2779.70183991272
"Arunachal_Pradesh",2036,"Base","load",2783.20671963735
"Arunachal_Pradesh",2037,"Base","load",2774.39754059568
"Arunachal_Pradesh",2038,"Base","load",2790.48551151412
"Arunachal_Pradesh",2039,"Base","load",2918.73346031143
"Arunachal_Pradesh",2040,"Base","load",2952.07352749883
"Arunachal_Pradesh",2041,"Base","load",2946.9364737758
"Arunachal_Pradesh",2042,"Base","load",2917.18487902972
"Arunachal_Pradesh",2043,"Base","load",2908.28052658993
"Arunachal_Pradesh",2044,"Base","load",2915.01132260568
"Arunachal_Pradesh",2045,"Base","load",2898.02393958767
"Arunachal_Pradesh",2046,"Base","load",2912.59575150453
"Arunachal_Pradesh",2047,"Base","load",2981.18845887252
"Assam",2017,"Base","load",2849.81231684905
"Assam",2018,"Base","load",2859.30196078428
"Assam",2019,"Base","load",2739.55314845006
"Assam",2020,"Base","load",2579.52517573681
"Assam",2021,"Base","load",2463.09128999893
"Assam",2022,"Base","load",2459.80973373836
"Assam",2023,"Base","load",2684.26097632086
"Assam",2024,"Base","load",2650.52837319661
"Assam",2025,"Base","load",2689.45393000238
"Assam",2026,"Base","load",2728.11013665554
"Assam",2027,"Base","load",2675.67076263961
"Assam",2028,"Base","load",2864.38675153087
"Assam",2029,"Base","load",2643.87873648107
"Assam",2030,"Base","load",2623.87628169916
"Assam",2031,"Base","load",2590.67751527857
"Assam",2032,"Base","load",2506.88118996912
"Assam",2033,"Base","load",2700.30773600641
"Assam",2034,"Base","load",2739.6807740715
"Assam",2035,"Base","load",2798.10154587673
"Assam",2036,"Base","load",2803.08560092898
"Assam",2037,"Base","load",2792.24462663189
"Assam",2038,"Base","load",2809.75532829922
"Assam",2039,"Base","load",2938.81669525085
"Assam",2040,"Base","load",2967.8728624466
"Assam",2041,"Base","load",2959.90304633096
"Assam",2042,"Base","load",2925.45557347283
"Assam",2043,"Base","load",2913.69627159315
"Assam",2044,"Base","load",2919.60327590089
"Assam",2045,"Base","load",2901.89269312507
"Assam",2046,"Base","load",2915.88066500207
"Assam",2047,"Base","load",2983.45669680017
"Bihar",2017,"Base","load",2834.78242767171
"Bihar",2018,"Base","load",2836.91800347159
"Bihar",2019,"Base","load",2716.74301091879
"Bihar",2020,"Base","load",2563.06497344498
"Bihar",2021,"Base","load",2458.24989897326
"Bihar",2022,"Base","load",2451.3214931036
"Bihar",2023,"Base","load",2673.3570749056
"Bihar",2024,"Base","load",2655.0353382663
"Bihar",2025,"Base","load",2707.43114348356
"Bihar",2026,"Base","load",2738.25598583706
"Bihar",2027,"Base","load",2685.33644658804
"Bihar",2028,"Base","load",2916.95266318859
"Bihar",2029,"Base","load",2678.39515942235
"Bihar",2030,"Base","load",2668.48090396395
"Bihar",2031,"Base","load",2723.14856718985
"Bihar",2032,"Base","load",2649.64926310685
"Bihar",2033,"Base","load",3003.98773371082
"Bihar",2034,"Base","load",2838.20717808176
"Bihar",2035,"Base","load",2898.42029354922
"Bihar",2036,"Base","load",2939.2191938515
"Bihar",2037,"Base","load",2948.21292999695
"Bihar",2038,"Base","load",2978.22160962655
"Bihar",2039,"Base","load",3094.44247023392
"Bihar",2040,"Base","load",3130.85951022691
"Bihar",2041,"Base","load",3125.55948134229
"Bihar",2042,"Base","load",3089.12758026517
"Bihar",2043,"Base","load",3079.12047256059
"Bihar",2044,"Base","load",3083.65917582307
"Bihar",2045,"Base","load",3066.8110380796
"Bihar",2046,"Base","load",3080.4491437405
"Bihar",2047,"Base","load",3157.78196766129
"Chandigarh",2017,"Base","load",2856.34603858636
"Chandigarh",2018,"Base","load",2865.60083843479
"Chandigarh",2019,"Base","load",2743.3068237414
"Chandigarh",2020,"Base","load",2592.78881863943
"Chandigarh",2021,"Base","load",2490.05056357446
"Chandigarh",2022,"Base","load",2486.14818558948
"Chandigarh",2023,"Base","load",2715.59500513195
"Chandigarh",2024,"Base","load",2713.33999751993
"Chandigarh",2025,"Base","load",2763.1316660453
"Chandigarh",2026,"Base","load",2802.78285677815
"Chandigarh",2027,"Base","load",2752.19902645854
"Chandigarh",2028,"Base","load",2992.02866513658
"Chandigarh",2029,"Base","load",2753.95172445376
"Chandigarh",2030,"Base","load",2749.68553898443
"Chandigarh",2031,"Base","load",2807.53357627039
"Chandigarh",2032,"Base","load",2726.78437926416
"Chandigarh",2033,"Base","load",3093.58228766011
"Chandigarh",2034,"Base","load",2961.64974467959
"Chandigarh",2035,"Base","load",3010.68529077648
"Chandigarh",2036,"Base","load",3093.47291325732
"Chandigarh",2037,"Base","load",3130.74747392612
"Chandigarh",2038,"Base","load",3197.36089213249
"Chandigarh",2039,"Base","load",3259.11559291965
"Chandigarh",2040,"Base","load",3287.75137863966
"Chandigarh",2041,"Base","load",3281.7127932428
"Chandigarh",2042,"Base","load",3270.06490216622
"Chandigarh",2043,"Base","load",3272.37237128451
"Chandigarh",2044,"Base","load",3281.15756664187
"Chandigarh",2045,"Base","load",3280.08756144839
"Chandigarh",2046,"Base","load",3284.02551887032
"Chandigarh",2047,"Base","load",3356.66971253163
"Chhattisgarh",2017,"Base","load",2781.06704547944
"Chhattisgarh",2018,"Base","load",2783.56427538857
"Chhattisgarh",2019,"Base","load",2665.01081948102
"Chhattisgarh",2020,"Base","load",2519.57884666331
"Chhattisgarh",2021,"Base","load",2417.63005921255
"Chhattisgarh",2022,"Base","load",2410.96115880741
"Chhattisgarh",2023,"Base","load",2629.69186619123
"Chhattisgarh",2024,"Base","load",2628.50238684076
"Chhattisgarh",2025,"Base","load",2682.26953075194
"Chhattisgarh",2026,"Base","load",2707.97547020512
"Chhattisgarh",2027,"Base","load",2654.7503904196
"Chhattisgarh",2028,"Base","load",2885.82564757452
"Chhattisgarh",2029,"Base","load",2650.46852143966
"Chhattisgarh",2030,"Base","load",2630.94905814307
"Chhattisgarh",2031,"Base","load",2591.05242772525
"Chhattisgarh",2032,"Base","load",2485.85736154501
"Chhattisgarh",2033,"Base","load",2749.88255459888
"Chhattisgarh",2034,"Base","load",2706.81272442208
"Chhattisgarh",2035,"Base","load",2773.37569968793
"Chhattisgarh",2036,"Base","load",2779.45465425603
"Chhattisgarh",2037,"Base","load",2771.81514857303
"Chhattisgarh",2038,"Base","load",2791.80793466824
"Chhattisgarh",2039,"Base","load",2915.53217454385
"Chhattisgarh",2040,"Base","load",2953.07617675802
"Chhattisgarh",2041,"Base","load",2937.58509438953
"Chhattisgarh",2042,"Base","load",2903.33192418237
"Chhattisgarh",2043,"Base","load",2892.01598815833
"Chhattisgarh",2044,"Base","load",2902.20260058476
"Chhattisgarh",2045,"Base","load",2883.11589027125
"Chhattisgarh",2046,"Base","load",2891.79951268724
"Chhattisgarh",2047,"Base","load",2966.07488876322
"Dadra_Nagar_Haveli",2017,"Base","load",2820.75320839953
"Dadra_Nagar_Haveli",2018,"Base","load",2822.46803680089
"Dadra_Nagar_Haveli",2019,"Base","load",2712.87313502132
"Dadra_Nagar_Haveli",2020,"Base","load",2563.43095979977
"Dadra_Nagar_Haveli",2021,"Base","load",2472.25358557461
"Dadra_Nagar_Haveli",2022,"Base","load",2468.47368393669
"Dadra_Nagar_Haveli",2023,"Base","load",2695.45050742663
"Dadra_Nagar_Haveli",2024,"Base","load",2693.95349139139
"Dadra_Nagar_Haveli",2025,"Base","load",2739.30832522398
"Dadra_Nagar_Haveli",2026,"Base","load",2768.54699453042
"Dadra_Nagar_Haveli",2027,"Base","load",2709.30885761723
"Dadra_Nagar_Haveli",2028,"Base","load",2947.94433312191
"Dadra_Nagar_Haveli",2029,"Base","load",2714.62985410839
"Dadra_Nagar_Haveli",2030,"Base","load",2704.33802196867
"Dadra_Nagar_Haveli",2031,"Base","load",2714.6050904102
"Dadra_Nagar_Haveli",2032,"Base","load",2636.29680743292
"Dadra_Nagar_Haveli",2033,"Base","load",2899.80414336252
"Dadra_Nagar_Haveli",2034,"Base","load",2805.59140321652
"Dadra_Nagar_Haveli",2035,"Base","load",2857.78943435678
"Dadra_Nagar_Haveli",2036,"Base","load",2876.40523681583
"Dadra_Nagar_Haveli",2037,"Base","load",2897.04027065641
"Dadra_Nagar_Haveli",2038,"Base","load",2945.41254051235
"Dadra_Nagar_Haveli",2039,"Base","load",3069.58355635219
"Dadra_Nagar_Haveli",2040,"Base","load",3110.600341602
"Dadra_Nagar_Haveli",2041,"Base","load",3147.48772201951
"Dadra_Nagar_Haveli",2042,"Base","load",3135.13317133801
"Dadra_Nagar_Haveli",2043,"Base","load",3125.66612549102
"Dadra_Nagar_Haveli",2044,"Base","load",3119.33606451383
"Dadra_Nagar_Haveli",2045,"Base","load",3118.99944390218
"Dadra_Nagar_Haveli",2046,"Base","load",3114.81587949868
"Dadra_Nagar_Haveli",2047,"Base","load",3209.56108118024
"Daman_Diu",2017,"Base","load",2820.75320839953
"Daman_Diu",2018,"Base","load",2822.46803680089
"Daman_Diu",2019,"Base","load",2712.16957601094
"Daman_Diu",2020,"Base","load",2562.81501549398
"Daman_Diu",2021,"Base","load",2462.73527166168
"Daman_Diu",2022,"Base","load",2456.07396703424
"Daman_Diu",2023,"Base","load",2678.87100304309
"Daman_Diu",2024,"Base","load",2657.69781636934
"Daman_Diu",2025,"Base","load",2699.27508620031
"Daman_Diu",2026,"Base","load",2732.44366391976
"Daman_Diu",2027,"Base","load",2676.65199286654
"Daman_Diu",2028,"Base","load",2911.45076556688
"Daman_Diu",2029,"Base","load",2678.11321333455
"Daman_Diu",2030,"Base","load",2662.15705523696
"Daman_Diu",2031,"Base","load",2671.26903258752
"Daman_Diu",2032,"Base","load",2596.88133225148
"Daman_Diu",2033,"Base","load",2856.33082379726
"Daman_Diu",2034,"Base","load",2773.33541546846
"Daman_Diu",2035,"Base","load",2819.05634987952
"Daman_Diu",2036,"Base","load",2815.94743680753
"Daman_Diu",2037,"Base","load",2813.08182274375
"Daman_Diu",2038,"Base","load",2873.86396783699
"Daman_Diu",2039,"Base","load",2971.76453335096
"Daman_Diu",2040,"Base","load",2967.01507973516
"Daman_Diu",2041,"Base","load",2947.85295122264
"Daman_Diu",2042,"Base","load",2947.74866234351
"Daman_Diu",2043,"Base","load",2930.8548411409
"Daman_Diu",2044,"Base","load",2926.53833454157
"Daman_Diu",2045,"Base","load",2938.95194232541
"Daman_Diu",2046,"Base","load",2999.58270752433
"Daman_Diu",2047,"Base","load",3069.83211099993
"Delhi",2017,"Base","load",2849.81231684905
"Delhi",2018,"Base","load",2859.30196078428
"Delhi",2019,"Base","load",2740.21058666515
"Delhi",2020,"Base","load",2585.85893162823
"Delhi",2021,"Base","load",2479.25742127224
"Delhi",2022,"Base","load",2475.29680531418
"Delhi",2023,"Base","load",2704.41388429921
"Delhi",2024,"Base","load",2699.44392790681
"Delhi",2025,"Base","load",2749.72440284637
"Delhi",2026,"Base","load",2785.96135392793
"Delhi",2027,"Base","load",2734.46247673014
"Delhi",2028,"Base","load",2973.28521519875
"Delhi",2029,"Base","load",2731.38649110413
"Delhi",2030,"Base","load",2721.29622031011
"Delhi",2031,"Base","load",2777.09896243666
"Delhi",2032,"Base","load",2702.15849916483
"Delhi",2033,"Base","load",3063.4826308771
"Delhi",2034,"Base","load",2936.49802465763
"Delhi",2035,"Base","load",2985.87007157843
"Delhi",2036,"Base","load",3051.42100862718
"Delhi",2037,"Base","load",3083.6157796951
"Delhi",2038,"Base","load",3150.25356848933
"Delhi",2039,"Base","load",3205.4912231854
"Delhi",2040,"Base","load",3211.562202079
"Delhi",2041,"Base","load",3199.76768655112
"Delhi",2042,"Base","load",3187.81467185354
"Delhi",2043,"Base","load",3186.59360495849
"Delhi",2044,"Base","load",3193.87808622718
"Delhi",2045,"Base","load",3190.45071978642
"Delhi",2046,"Base","load",3194.6958179076
"Delhi",2047,"Base","load",3262.73304882273
"Goa",2017,"Base","load",2825.02467983747
"Goa",2018,"Base","load",2826.29403981371
"Goa",2019,"Base","load",2715.61822737526
"Goa",2020,"Base","load",2569.04086282102
"Goa",2021,"Base","load",2465.36161724311
"Goa",2022,"Base","load",2458.53332233212
"Goa",2023,"Base","load",2681.60681768853
"Goa",2024,"Base","load",2680.42622816977
"Goa",2025,"Base","load",2735.26692532187
"Goa",2026,"Base","load",2761.48558595948
"Goa",2027,"Base","load",2707.20703114178
"Goa",2028,"Base","load",2942.85459493114
"Goa",2029,"Base","load",2702.89282925056
"Goa",2030,"Base","load",2683.0023259923
"Goa",2031,"Base","load",2642.32073627137
"Goa",2032,"Base","load",2535.41425030186
"Goa",2033,"Base","load",2827.27845584138
"Goa",2034,"Base","load",2763.34468745321
"Goa",2035,"Base","load",2829.93479012755
"Goa",2036,"Base","load",2836.85648987407
"Goa",2037,"Base","load",2829.76123213675
"Goa",2038,"Base","load",2843.27088302817
"Goa",2039,"Base","load",2962.8656242942
"Goa",2040,"Base","load",3014.0512312951
"Goa",2041,"Base","load",2988.68181274441
"Goa",2042,"Base","load",2961.17027688453
"Goa",2043,"Base","load",2928.03634183892
"Goa",2044,"Base","load",2944.17105755069
"Goa",2045,"Base","load",2932.30544899378
"Goa",2046,"Base","load",2952.041324932
"Goa",2047,"Base","load",3062.98993232012
"Gujarat",2017,"Base","load",2802.29097040929
"Gujarat",2018,"Base","load",2806.76623748682
"Gujarat",2019,"Base","load",2692.97656139083
"Gujarat",2020,"Base","load",2544.11250542221
"Gujarat",2021,"Base","load",2449.36216388986
"Gujarat",2022,"Base","load",2444.46867050923
"Gujarat",2023,"Base","load",2669.22415520397
"Gujarat",2024,"Base","load",2667.72583618178
"Gujarat",2025,"Base","load",2712.63605465715
"Gujarat",2026,"Base","load",2741.58687504051
"Gujarat",2027,"Base","load",2682.92771838655
"Gujarat",2028,"Base","load",2919.23567324924
"Gujarat",2029,"Base","load",2688.168610588
"Gujarat",2030,"Base","load",2677.96724397914
"Gujarat",2031,"Base","load",2688.11927775016
"Gujarat",2032,"Base","load",2609.01568158381
"Gujarat",2033,"Base","load",2870.4182865627
"Gujarat",2034,"Base","load",2771.10722929603
"Gujarat",2035,"Base","load",2809.20217314008
"Gujarat",2036,"Base","load",2802.9233967328
"Gujarat",2037,"Base","load",2797.76008653066
"Gujarat",2038,"Base","load",2861.36469380085
"Gujarat",2039,"Base","load",2958.46472767365
"Gujarat",2040,"Base","load",2950.34121196869
"Gujarat",2041,"Base","load",2929.06817854068
"Gujarat",2042,"Base","load",2916.82595797586
"Gujarat",2043,"Base","load",2907.43690234122
"Gujarat",2044,"Base","load",2901.16314094598
"Gujarat",2045,"Base","load",2900.85150483753
"Gujarat",2046,"Base","load",2896.665582802
"Gujarat",2047,"Base","load",2976.57947277281
"Haryana",2017,"Base","load",2822.04449539245
"Haryana",2018,"Base","load",2831.43792788462
"Haryana",2019,"Base","load",2714.16572141256
"Haryana",2020,"Base","load",2564.21936039393
"Haryana",2021,"Base","load",2468.6803777903
"Haryana",2022,"Base","load",2465.80893262433
"Haryana",2023,"Base","load",2689.50733881539
"Haryana",2024,"Base","load",2688.86302893894
"Haryana",2025,"Base","load",2740.32329791417
"Haryana",2026,"Base","load",2774.45822312704
"Haryana",2027,"Base","load",2721.89459148205
"Haryana",2028,"Base","load",2958.98849531813
"Haryana",2029,"Base","load",2724.6287186672
"Haryana",2030,"Base","load",2718.44112572963
"Haryana",2031,"Base","load",2773.38106178143
"Haryana",2032,"Base","load",2690.64687891254
"Haryana",2033,"Base","load",3051.39907572121
"Haryana",2034,"Base","load",2918.69500745326
"Haryana",2035,"Base","load",2969.1974459262
"Haryana",2036,"Base","load",3034.36830888275
"Haryana",2037,"Base","load",3066.26855050064
"Haryana",2038,"Base","load",3135.45037300631
"Haryana",2039,"Base","load",3188.8627414001
"Haryana",2040,"Base","load",3202.9679081472
"Haryana",2041,"Base","load",3193.43039809155
"Haryana",2042,"Base","load",3183.57020708898
"Haryana",2043,"Base","load",3184.00769697965
"Haryana",2044,"Base","load",3194.16006109514
"Haryana",2045,"Base","load",3190.99209141697
"Haryana",2046,"Base","load",3193.60106695631
"Haryana",2047,"Base","load",3261.59727644012
"Himachal_Pradesh",2017,"Base","load",2832.02782646929
"Himachal_Pradesh",2018,"Base","load",2839.34940714035
"Himachal_Pradesh",2019,"Base","load",2717.60470176085
"Himachal_Pradesh",2020,"Base","load",2567.40221113358
"Himachal_Pradesh",2021,"Base","load",2466.82171872788
"Himachal_Pradesh",2022,"Base","load",2462.68079002325
"Himachal_Pradesh",2023,"Base","load",2690.26762792996
"Himachal_Pradesh",2024,"Base","load",2687.18622969788
"Himachal_Pradesh",2025,"Base","load",2735.25565285834
"Himachal_Pradesh",2026,"Base","load",2760.38885982314
"Himachal_Pradesh",2027,"Base","load",2706.73982530656
"Himachal_Pradesh",2028,"Base","load",2931.42694079053
"Himachal_Pradesh",2029,"Base","load",2696.33486448057
"Himachal_Pradesh",2030,"Base","load",2682.02380221758
"Himachal_Pradesh",2031,"Base","load",2732.80294986394
"Himachal_Pradesh",2032,"Base","load",2658.47753418521
"Himachal_Pradesh",2033,"Base","load",3025.97909814
"Himachal_Pradesh",2034,"Base","load",2923.31364746439
"Himachal_Pradesh",2035,"Base","load",2960.59773323293
"Himachal_Pradesh",2036,"Base","load",3012.61524044272
"Himachal_Pradesh",2037,"Base","load",3049.52136480043
"Himachal_Pradesh",2038,"Base","load",3108.03226862176
"Himachal_Pradesh",2039,"Base","load",3184.8023517137
"Himachal_Pradesh",2040,"Base","load",3205.05531492213
"Himachal_Pradesh",2041,"Base","load",3199.09488040935
"Himachal_Pradesh",2042,"Base","load",3187.54883762116
"Himachal_Pradesh",2043,"Base","load",3189.82542401899
"Himachal_Pradesh",2044,"Base","load",3198.52237206061
"Himachal_Pradesh",2045,"Base","load",3197.45790305355
"Himachal_Pradesh",2046,"Base","load",3201.33976823433
"Himachal_Pradesh",2047,"Base","load",3269.54986315462
"Jammu_Kashmir",2017,"Base","load",2851.24303956134
"Jammu_Kashmir",2018,"Base","load",2854.16467302231
"Jammu_Kashmir",2019,"Base","load",2735.8837150996
"Jammu_Kashmir",2020,"Base","load",2584.5215685135
"Jammu_Kashmir",2021,"Base","load",2481.30374738544
"Jammu_Kashmir",2022,"Base","load",2478.34083727321
"Jammu_Kashmir",2023,"Base","load",2709.29920618532
"Jammu_Kashmir",2024,"Base","load",2708.55724741833
"Jammu_Kashmir",2025,"Base","load",2763.30169646033
"Jammu_Kashmir",2026,"Base","load",2803.58694201001
"Jammu_Kashmir",2027,"Base","load",2753.80108892396
"Jammu_Kashmir",2028,"Base","load",2993.68295111237
"Jammu_Kashmir",2029,"Base","load",2758.00155597557
"Jammu_Kashmir",2030,"Base","load",2756.72796363215
"Jammu_Kashmir",2031,"Base","load",2812.77065664677
"Jammu_Kashmir",2032,"Base","load",2725.26327151196
"Jammu_Kashmir",2033,"Base","load",3091.93230805816
"Jammu_Kashmir",2034,"Base","load",2945.15898791413
"Jammu_Kashmir",2035,"Base","load",2982.80878298601
"Jammu_Kashmir",2036,"Base","load",3047.93076693102
"Jammu_Kashmir",2037,"Base","load",3078.59614042006
"Jammu_Kashmir",2038,"Base","load",3137.53660931187
"Jammu_Kashmir",2039,"Base","load",3187.10873942291
"Jammu_Kashmir",2040,"Base","load",3211.43360446528
"Jammu_Kashmir",2041,"Base","load",3168.05956494319
"Jammu_Kashmir",2042,"Base","load",3080.70068890217
"Jammu_Kashmir",2043,"Base","load",3019.21880244682
"Jammu_Kashmir",2044,"Base","load",3030.90153201752
"Jammu_Kashmir",2045,"Base","load",3026.31347850692
"Jammu_Kashmir",2046,"Base","load",3026.70985800669
"Jammu_Kashmir",2047,"Base","load",3204.11105737435
"Jharkhand",2017,"Base","load",2808.42095330055
"Jharkhand",2018,"Base","load",2810.94473604079
"Jharkhand",2019,"Base","load",2690.51475242808
"Jharkhand",2020,"Base","load",2538.12211991515
"Jharkhand",2021,"Base","load",2434.42578657018
"Jharkhand",2022,"Base","load",2427.48800158447
"Jharkhand",2023,"Base","load",2647.35165700815
"Jharkhand",2024,"Base","load",2629.19686458795
"Jharkhand",2025,"Base","load",2681.07764473414
"Jharkhand",2026,"Base","load",2711.59877643408
"Jharkhand",2027,"Base","load",2659.19503146765
"Jharkhand",2028,"Base","load",2889.05185599108
"Jharkhand",2029,"Base","load",2650.75848614346
"Jharkhand",2030,"Base","load",2631.43124828581
"Jharkhand",2031,"Base","load",2593.67700873415
"Jharkhand",2032,"Base","load",2494.83090801789
"Jharkhand",2033,"Base","load",2751.27883555579
"Jharkhand",2034,"Base","load",2714.62643472183
"Jharkhand",2035,"Base","load",2791.0110250696
"Jharkhand",2036,"Base","load",2800.18010736673
"Jharkhand",2037,"Base","load",2788.35727564615
"Jharkhand",2038,"Base","load",2808.70144223647
"Jharkhand",2039,"Base","load",2939.68532023927
"Jharkhand",2040,"Base","load",2973.35490150962
"Jharkhand",2041,"Base","load",2964.04996139449
"Jharkhand",2042,"Base","load",2927.96975219405
"Jharkhand",2043,"Base","load",2918.04970280117
"Jharkhand",2044,"Base","load",2922.53874856674
"Jharkhand",2045,"Base","load",2905.86963963825
"Jharkhand",2046,"Base","load",2919.33853054069
"Jharkhand",2047,"Base","load",2986.22067197304
"Karnataka",2017,"Base","load",2821.55866297552
"Karnataka",2018,"Base","load",2824.73046334751
"Karnataka",2019,"Base","load",2703.15102882404
"Karnataka",2020,"Base","load",2556.89440837987
"Karnataka",2021,"Base","load",2454.01813190461
"Karnataka",2022,"Base","load",2442.44120236469
"Karnataka",2023,"Base","load",2658.71124532116
"Karnataka",2024,"Base","load",2654.49626679711
"Karnataka",2025,"Base","load",2709.88500700748
"Karnataka",2026,"Base","load",2738.98999407492
"Karnataka",2027,"Base","load",2684.59079240795
"Karnataka",2028,"Base","load",2916.88853877967
"Karnataka",2029,"Base","load",2696.39694079505
"Karnataka",2030,"Base","load",2695.80149834595
"Karnataka",2031,"Base","load",2671.89118515527
"Karnataka",2032,"Base","load",2543.75083909809
"Karnataka",2033,"Base","load",2839.80472675178
"Karnataka",2034,"Base","load",2762.53521985076
"Karnataka",2035,"Base","load",2831.96971375171
"Karnataka",2036,"Base","load",2837.75558767801
"Karnataka",2037,"Base","load",2842.34079598776
"Karnataka",2038,"Base","load",2879.16300703258
"Karnataka",2039,"Base","load",2979.99265150061
"Karnataka",2040,"Base","load",2984.03420696802
"Karnataka",2041,"Base","load",2957.32490666388
"Karnataka",2042,"Base","load",2960.31585886623
"Karnataka",2043,"Base","load",2934.15131696474
"Karnataka",2044,"Base","load",2954.50913101071
"Karnataka",2045,"Base","load",2941.15876327952
"Karnataka",2046,"Base","load",2967.08406476555
"Karnataka",2047,"Base","load",3051.69653297875
"Kerala",2017,"Base","load",2849.09560469884
"Kerala",2018,"Base","load",2850.25371110295
"Kerala",2019,"Base","load",2731.59099028491
"Kerala",2020,"Base","load",2585.94351528305
"Kerala",2021,"Base","load",2481.2288867158
"Kerala",2022,"Base","load",2473.2844276329
"Kerala",2023,"Base","load",2692.3471941181
"Kerala",2024,"Base","load",2687.07121290463
"Kerala",2025,"Base","load",2741.15660912288
"Kerala",2026,"Base","load",2766.5336567937
"Kerala",2027,"Base","load",2710.98873036611
"Kerala",2028,"Base","load",2942.17584792262
"Kerala",2029,"Base","load",2723.32649919581
"Kerala",2030,"Base","load",2722.17138605908
"Kerala",2031,"Base","load",2704.66175301479
"Kerala",2032,"Base","load",2571.16642962856
"Kerala",2033,"Base","load",2881.32542399824
"Kerala",2034,"Base","load",2787.4986781055
"Kerala",2035,"Base","load",2858.86624567251
"Kerala",2036,"Base","load",2866.92959219473
"Kerala",2037,"Base","load",2876.19432278364
"Kerala",2038,"Base","load",2921.06639406647
"Kerala",2039,"Base","load",3046.46944066879
"Kerala",2040,"Base","load",3050.14597920531
"Kerala",2041,"Base","load",3037.24324713532
"Kerala",2042,"Base","load",3070.10373038025
"Kerala",2043,"Base","load",3067.31262535088
"Kerala",2044,"Base","load",3089.76097432007
"Kerala",2045,"Base","load",3065.28414575184
"Kerala",2046,"Base","load",3076.96108182786
"Kerala",2047,"Base","load",3210.75279762779
"Madhya_Pradesh",2017,"Base","load",2794.55435215043
"Madhya_Pradesh",2018,"Base","load",2803.85253531397
"Madhya_Pradesh",2019,"Base","load",2687.07397580335
"Madhya_Pradesh",2020,"Base","load",2535.76905333601
"Madhya_Pradesh",2021,"Base","load",2431.2493367415
"Madhya_Pradesh",2022,"Base","load",2427.39104847812
"Madhya_Pradesh",2023,"Base","load",2652.04507217635
"Madhya_Pradesh",2024,"Base","load",2647.14163435304
"Madhya_Pradesh",2025,"Base","load",2688.70992699803
"Madhya_Pradesh",2026,"Base","load",2715.54944995146
"Madhya_Pradesh",2027,"Base","load",2657.90258290462
"Madhya_Pradesh",2028,"Base","load",2888.64770085372
"Madhya_Pradesh",2029,"Base","load",2650.42053342596
"Madhya_Pradesh",2030,"Base","load",2630.94905814307
"Madhya_Pradesh",2031,"Base","load",2590.60818496775
