agent_id,control_reg,control_reg_id,state_id,state,sector_abbr,tariff_class,country_abbr,customers_in_bin,load_in_bin_kwh,load_per_customer_in_bin_kwh,max_demand_kw,avg_monthly_kwh,owner_occupancy_status,cap_cost_multiplier,developable_buildings_pct,bldg_size_class,rate_id_alias
224,Noreste,6,7,CoahuiladeZaragoza,ind,GDMTO,MEX,0,0.0,0.0,8710,0,1,1,0.6,small,24
225,Occidental,3,8,Colima,res,DB2,MEX,248,135257437.0,545392.8911,9351,40861,1,1,0.6,small,113
226,Occidental,3,8,Colima,com,GDBT,MEX,31856,328320928.0,10306.40784,9351,772,1,1,0.6,small,109
227,Occidental,3,8,Colima,com,GDBT,MEX,29,3965598.7,136744.7828,9351,10245,1,1,0.6,small,109
228,Occidental,3,8,Colima,com,APBT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,117
229,Occidental,3,8,Colima,com,GDBT,MEX,312,41252426.0,132219.3141,9351,9906,1,1,0.6,small,109
230,Occidental,3,8,Colima,com,RAMT,MEX,272,6273.3719999999985,23.06386765,9351,2,1,1,0.6,small,111
231,Occidental,3,8,Colima,com,RABT,MEX,21,53897.609000000004,2566.55281,9351,192,1,1,0.6,small,112
232,Occidental,3,8,Colima,res,DB2,MEX,19869,210711687.0,10605.04741,9351,795,1,1,0.6,small,113
233,Occidental,3,8,Colima,res,DB2,MEX,236885,635722336.0,2683.674931,9351,201,1,1,0.6,small,113
234,Occidental,3,8,Colima,res,DB2,MEX,857,933438538.0,1089193.16,9351,81602,1,1,0.6,small,113
235,Occidental,3,8,Colima,res,DB2,MEX,2,30581514.0,15290757.0,9351,1145581,1,1,0.6,small,113
236,Occidental,3,8,Colima,res,DB2,MEX,67,1323134.2,19748.27164,9351,1480,1,1,0.6,small,113
237,Occidental,3,8,Colima,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
238,Occidental,3,8,Colima,com,APBT,MEX,1801,157131498.0,87246.80622,9351,6537,1,1,0.6,small,117
239,Occidental,3,8,Colima,com,RABT,MEX,464,34347299.0,74024.35128999999,9351,5546,1,1,0.6,small,112
240,Occidental,3,8,Colima,com,RAMT,MEX,90,3216451.3,35738.347780000004,9351,2678,1,1,0.6,small,111
241,Occidental,3,8,Colima,com,RABT,MEX,865,719242861.0,831494.637,9351,62295,1,1,0.6,small,112
242,Occidental,3,8,Colima,res,DB2,MEX,2723,46146751.0,16947.025709999998,9351,1270,1,1,0.6,small,113
243,Occidental,3,8,Colima,ind,GDMTH,MEX,636,3822000000.0,6009433.962,9351,450255,1,1,0.6,small,115
244,Occidental,3,8,Colima,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
245,Occidental,3,8,Colima,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
246,Occidental,3,8,Colima,ind,GDMTH,MEX,0,71538718.0,0.0,9351,0,1,1,0.6,small,115
247,Occidental,3,8,Colima,ind,DIST,MEX,4,1519000000.0,379750000.0,9351,28456479,1,1,0.6,small,110
248,Occidental,3,8,Colima,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
249,Occidental,3,8,Colima,ind,DIST,MEX,4,629877929.0,157469482.3,9351,11797588,1,1,0.6,small,110
250,Occidental,3,8,Colima,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
251,Occidental,3,8,Colima,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
252,Occidental,3,8,Colima,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
253,Occidental,3,8,Colima,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
254,Occidental,3,8,Colima,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
255,Occidental,3,8,Colima,ind,GDMTO,MEX,2139,707435187.0,330731.7377,9351,24778,1,1,0.6,small,108
256,Occidental,3,8,Colima,ind,GDMTO,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,108
257,Central,1,9,DistritoFederal,res,DB2,MEX,2618042,3404000000.0,1300.208324,8567,97,1,1,0.6,small,173
258,Central,1,9,DistritoFederal,com,GDBT,MEX,389395,1741000000.0,4471.0384060000015,8567,335,1,1,0.6,small,169
259,Central,1,9,DistritoFederal,com,GDBT,MEX,10455,970832587.0,92858.21014,8567,6957,1,1,0.6,small,169
260,Central,1,9,DistritoFederal,com,APBT,MEX,362,668996114.0,1848055.564,8567,138456,1,1,0.6,small,177
261,Central,1,9,DistritoFederal,com,GDBT,MEX,874,406447821.0,465043.2735,8567,34841,1,1,0.6,small,169
262,Central,1,9,DistritoFederal,com,RAMT,MEX,10,67792.46,6779.246,8567,508,1,1,0.6,small,171
263,Central,1,9,DistritoFederal,com,RABT,MEX,1,509344.42,509344.42,8567,38160,1,1,0.6,small,172
264,Central,1,9,DistritoFederal,res,DB1,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,174
265,Central,1,9,DistritoFederal,res,DB1,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,174
266,Central,1,9,DistritoFederal,res,DB1,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,174
267,Central,1,9,DistritoFederal,res,DB1,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,174
268,Central,1,9,DistritoFederal,res,DB1,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,174
269,Central,1,9,DistritoFederal,res,DB1,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,174
270,Central,1,9,DistritoFederal,com,APBT,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,177
271,Central,1,9,DistritoFederal,com,RABT,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,172
272,Central,1,9,DistritoFederal,com,RAMT,MEX,1,80085.6,80085.6,8567,6000,1,1,0.6,small,171
273,Central,1,9,DistritoFederal,com,RABT,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,172
274,Central,1,9,DistritoFederal,res,DB2,MEX,88443,448245443.0,5068.184514000001,8567,380,1,1,0.6,small,173
275,Central,1,9,DistritoFederal,ind,GDMTH,MEX,6207,6379000000.0,1027710.6490000001,8567,76994,1,1,0.6,small,175
276,Central,1,9,DistritoFederal,ind,GDMTH,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,175
277,Central,1,9,DistritoFederal,ind,GDMTH,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,175
278,Central,1,9,DistritoFederal,ind,GDMTH,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,175
279,Central,1,9,DistritoFederal,ind,DIST,MEX,9,434716476.0,48301830.67,8567,3618765,1,1,0.6,small,170
280,Central,1,9,DistritoFederal,ind,DIST,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,170
281,Central,1,9,DistritoFederal,ind,DIST,MEX,2,47537971.0,23768985.5,8567,1780769,1,1,0.6,small,170
282,Central,1,9,DistritoFederal,ind,DIST,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,170
283,Central,1,9,DistritoFederal,ind,DIT,MEX,3,372710894.0,124236964.7,8567,9307813,1,1,0.6,small,178
284,Central,1,9,DistritoFederal,ind,DIT,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,178
285,Central,1,9,DistritoFederal,ind,DIT,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,178
286,Central,1,9,DistritoFederal,ind,DIT,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,178
287,Central,1,9,DistritoFederal,ind,GDMTO,MEX,6734,768814446.0,114169.0594,8567,8554,1,1,0.6,small,168
288,Central,1,9,DistritoFederal,ind,GDMTO,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,168
289,Norte,5,10,Durango,res,DB2,MEX,295422,371028216.0,1255.9261529999999,4258,94,1,1,0.6,small,41
290,Norte,5,10,Durango,com,GDBT,MEX,46601,155723219.0,3341.6282699999997,4258,250,1,1,0.6,small,37
291,Norte,5,10,Durango,com,GDBT,MEX,10,534464.6,53446.46,4258,4004,1,1,0.6,small,37
292,Norte,5,10,Durango,com,APBT,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,45
293,Norte,5,10,Durango,com,GDBT,MEX,916,42664095.0,46576.52293,4258,3490,1,1,0.6,small,37
294,Norte,5,10,Durango,com,RAMT,MEX,9,19100.416,2122.2684440000007,4258,159,1,1,0.6,small,39
295,Norte,5,10,Durango,com,RABT,MEX,119,47557.499,399.64284869999994,4258,30,1,1,0.6,small,40
296,Norte,5,10,Durango,res,DB2,MEX,20014,20227287.0,1010.6568900000001,4258,76,1,1,0.6,small,41
297,Norte,5,10,Durango,res,DB2,MEX,29961,30065549.0,1003.4895029999999,4258,75,1,1,0.6,small,41
298,Norte,5,10,Durango,res,DB2,MEX,129834,178141608.0,1372.0720919999999,4258,103,1,1,0.6,small,41
299,Norte,5,10,Durango,res,DB2,MEX,2809,9115569.9,3245.129904,4258,243,1,1,0.6,small,41
300,Norte,5,10,Durango,res,DB1,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,42
301,Norte,5,10,Durango,res,DB2,MEX,14,3163.3812,225.9558,4258,17,1,1,0.6,small,41
302,Norte,5,10,Durango,com,APBT,MEX,5101,107822687.0,21137.55871,4258,1584,1,1,0.6,small,45
303,Norte,5,10,Durango,com,RABT,MEX,738,10146005.0,13747.97425,4258,1030,1,1,0.6,small,40
304,Norte,5,10,Durango,com,RAMT,MEX,137,167232.08,1220.672117,4258,91,1,1,0.6,small,39
305,Norte,5,10,Durango,com,RABT,MEX,3132,450331833.0,143784.1102,4258,10772,1,1,0.6,small,40
306,Norte,5,10,Durango,res,DB2,MEX,3315,19307170.0,5824.184012,4258,436,1,1,0.6,small,41
307,Norte,5,10,Durango,ind,GDMTH,MEX,1171,1140000000.0,973526.9001,4258,72930,1,1,0.6,small,43
308,Norte,5,10,Durango,ind,GDMTH,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,43
309,Norte,5,10,Durango,ind,GDMTH,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,43
310,Norte,5,10,Durango,ind,GDMTH,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,43
311,Norte,5,10,Durango,ind,DIST,MEX,12,347458850.0,28954904.17,4258,2169297,1,1,0.6,small,38
312,Norte,5,10,Durango,ind,DIST,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,38
313,Norte,5,10,Durango,ind,DIST,MEX,6,136085309.0,22680884.83,4258,1699248,1,1,0.6,small,38
314,Norte,5,10,Durango,ind,DIST,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,38
315,Norte,5,10,Durango,ind,DIT,MEX,1,0.0,0.0,4258,0,1,1,0.6,small,46
316,Norte,5,10,Durango,ind,DIT,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,46
317,Norte,5,10,Durango,ind,DIT,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,46
318,Norte,5,10,Durango,ind,DIT,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,46
319,Norte,5,10,Durango,ind,GDMTO,MEX,4369,216432976.0,49538.3328,4258,3711,1,1,0.6,small,36
320,Norte,5,10,Durango,ind,GDMTO,MEX,0,0.0,0.0,4258,0,1,1,0.6,small,36
321,Occidental,3,11,Guanajuato,res,DB2,MEX,1661513,1994000000.0,1200.110983,9351,90,1,1,0.6,small,113
322,Occidental,3,11,Guanajuato,com,GDBT,MEX,201407,626993846.0,3113.068791,9351,233,1,1,0.6,small,109
323,Occidental,3,11,Guanajuato,com,GDBT,MEX,49,3330386.4,67967.06939,9351,5092,1,1,0.6,small,109
324,Occidental,3,11,Guanajuato,com,APBT,MEX,6,0.0,0.0,9351,0,1,1,0.6,small,117
325,Occidental,3,11,Guanajuato,com,GDBT,MEX,2549,193364105.0,75858.80933999999,9351,5683,1,1,0.6,small,109
326,Occidental,3,11,Guanajuato,com,RAMT,MEX,206,435986.01,2116.4369420000007,9351,159,1,1,0.6,small,111
327,Occidental,3,11,Guanajuato,com,RABT,MEX,293,617139.63,2106.278601,9351,158,1,1,0.6,small,112
328,Occidental,3,11,Guanajuato,res,DB2,MEX,40586,53124129.0,1308.9274380000004,9351,98,1,1,0.6,small,113
329,Occidental,3,11,Guanajuato,res,DB2,MEX,5,8822.7636,1764.55272,9351,132,1,1,0.6,small,113
330,Occidental,3,11,Guanajuato,res,DB1,MEX,1,0.0,0.0,9351,0,1,1,0.6,small,114
331,Occidental,3,11,Guanajuato,res,DB1,MEX,1,0.0,0.0,9351,0,1,1,0.6,small,114
332,Occidental,3,11,Guanajuato,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
333,Occidental,3,11,Guanajuato,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
334,Occidental,3,11,Guanajuato,com,APBT,MEX,22882,326823621.0,14283.00066,9351,1070,1,1,0.6,small,117
335,Occidental,3,11,Guanajuato,com,RABT,MEX,325,4446646.2,13681.988309999999,9351,1025,1,1,0.6,small,112
336,Occidental,3,11,Guanajuato,com,RAMT,MEX,1628,32255530.0,19812.97912,9351,1484,1,1,0.6,small,111
337,Occidental,3,11,Guanajuato,com,RABT,MEX,12819,2130000000.0,166159.6068,9351,12446,1,1,0.6,small,112
338,Occidental,3,11,Guanajuato,res,DB2,MEX,21445,117850779.0,5495.489811,9351,412,1,1,0.6,small,113
339,Occidental,3,11,Guanajuato,ind,GDMTH,MEX,3576,3895000000.0,1089205.817,9351,81611,1,1,0.6,small,115
340,Occidental,3,11,Guanajuato,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
341,Occidental,3,11,Guanajuato,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
342,Occidental,3,11,Guanajuato,ind,GDMTH,MEX,2,26616609.0,13308304.5,9351,997056,1,1,0.6,small,115
343,Occidental,3,11,Guanajuato,ind,DIST,MEX,27,834746824.0,30916549.04,9351,2316263,1,1,0.6,small,110
344,Occidental,3,11,Guanajuato,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
345,Occidental,3,11,Guanajuato,ind,DIST,MEX,19,808144457.0,42533918.79,9351,3186634,1,1,0.6,small,110
346,Occidental,3,11,Guanajuato,ind,DIST,MEX,1,58680014.0,58680014.0,9351,4396297,1,1,0.6,small,110
347,Occidental,3,11,Guanajuato,ind,DIT,MEX,3,1485000000.0,495000000.0,9351,37094415,1,1,0.6,small,118
348,Occidental,3,11,Guanajuato,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
349,Occidental,3,11,Guanajuato,ind,DIT,MEX,1,0.0,0.0,9351,0,1,1,0.6,small,118
350,Occidental,3,11,Guanajuato,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
351,Occidental,3,11,Guanajuato,ind,GDMTO,MEX,12969,782043853.0,60301.014189999994,9351,4518,1,1,0.6,small,108
352,Occidental,3,11,Guanajuato,ind,GDMTO,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,108
353,Oriental,2,12,Guerrero,res,DB2,MEX,140318,145137478.0,1034.346826,7128,77,1,1,0.6,small,53
354,Oriental,2,12,Guerrero,com,GDBT,MEX,96261,331078008.0,3439.37844,7128,258,1,1,0.6,small,49
355,Oriental,2,12,Guerrero,com,GDBT,MEX,203,14432573.0,71096.41872,7128,5327,1,1,0.6,small,49
356,Oriental,2,12,Guerrero,com,APBT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,57
357,Oriental,2,12,Guerrero,com,GDBT,MEX,926,47048208.0,50808.0,7128,3807,1,1,0.6,small,49
358,Oriental,2,12,Guerrero,com,RAMT,MEX,48,939324.0,19569.25,7128,1466,1,1,0.6,small,51
359,Oriental,2,12,Guerrero,com,RABT,MEX,208,245155.37,1178.6315869999999,7128,88,1,1,0.6,small,52
360,Oriental,2,12,Guerrero,res,DB2,MEX,122930,124948045.0,1016.416212,7128,76,1,1,0.6,small,53
361,Oriental,2,12,Guerrero,res,DB2,MEX,582882,846583556.0,1452.409846,7128,109,1,1,0.6,small,53
362,Oriental,2,12,Guerrero,res,DB2,MEX,109390,138154120.0,1262.9501779999996,7128,95,1,1,0.6,small,53
363,Oriental,2,12,Guerrero,res,DB2,MEX,18983,26154128.0,1377.76579,7128,103,1,1,0.6,small,53
364,Oriental,2,12,Guerrero,res,DB2,MEX,31237,41653308.0,1333.460576,7128,100,1,1,0.6,small,53
365,Oriental,2,12,Guerrero,res,DB2,MEX,27993,53066307.0,1895.699175,7128,142,1,1,0.6,small,53
366,Oriental,2,12,Guerrero,com,APBT,MEX,4458,135859788.0,30475.50202,7128,2283,1,1,0.6,small,57
367,Oriental,2,12,Guerrero,com,RABT,MEX,723,8642664.4,11953.892670000001,7128,896,1,1,0.6,small,52
368,Oriental,2,12,Guerrero,com,RAMT,MEX,81,753885.8,9307.232098999999,7128,697,1,1,0.6,small,51
369,Oriental,2,12,Guerrero,com,RABT,MEX,17,363548.58,21385.210590000002,7128,1602,1,1,0.6,small,52
370,Oriental,2,12,Guerrero,res,DB2,MEX,10844,103924093.0,9583.557082,7128,718,1,1,0.6,small,53
371,Oriental,2,12,Guerrero,ind,GDMTH,MEX,1146,787168784.0,686883.7557,7128,51461,1,1,0.6,small,55
372,Oriental,2,12,Guerrero,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
373,Oriental,2,12,Guerrero,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
374,Oriental,2,12,Guerrero,ind,GDMTH,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,55
375,Oriental,2,12,Guerrero,ind,DIST,MEX,6,184409080.0,30734846.67,7128,2302650,1,1,0.6,small,50
376,Oriental,2,12,Guerrero,ind,DIST,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,50
377,Oriental,2,12,Guerrero,ind,DIST,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,50
378,Oriental,2,12,Guerrero,ind,DIST,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,50
379,Oriental,2,12,Guerrero,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
380,Oriental,2,12,Guerrero,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
381,Oriental,2,12,Guerrero,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
382,Oriental,2,12,Guerrero,ind,DIT,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,58
383,Oriental,2,12,Guerrero,ind,GDMTO,MEX,3391,258139367.0,76124.85019,7128,5703,1,1,0.6,small,48
384,Oriental,2,12,Guerrero,ind,GDMTO,MEX,0,0.0,0.0,7128,0,1,1,0.6,small,48
385,Central,1,13,Hidalgo,res,DB2,MEX,756623,714936458.0,944.9044742000001,8567,71,1,1,0.6,small,173
386,Central,1,13,Hidalgo,com,GDBT,MEX,104469,259062541.0,2479.8030129999997,8567,186,1,1,0.6,small,169
387,Central,1,13,Hidalgo,com,GDBT,MEX,374,20723911.0,55411.52674,8567,4151,1,1,0.6,small,169
388,Central,1,13,Hidalgo,com,APBT,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,177
389,Central,1,13,Hidalgo,com,GDBT,MEX,1207,166788379.0,138184.2411,8567,10353,1,1,0.6,small,169
390,Central,1,13,Hidalgo,com,RAMT,MEX,43,790431.52,18382.12837,8567,1377,1,1,0.6,small,171
391,Central,1,13,Hidalgo,com,RABT,MEX,44,761747.53,17312.44386,8567,1297,1,1,0.6,small,172
392,Central,1,13,Hidalgo,res,DB2,MEX,13077,5397569.2,412.7528638,8567,31,1,1,0.6,small,173
393,Central,1,13,Hidalgo,res,DB2,MEX,77140,70107161.0,908.8301918999999,8567,68,1,1,0.6,small,173
394,Central,1,13,Hidalgo,res,DB1,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,174
395,Central,1,13,Hidalgo,res,DB1,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,174
396,Central,1,13,Hidalgo,res,DB1,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,174
397,Central,1,13,Hidalgo,res,DB1,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,174
398,Central,1,13,Hidalgo,com,APBT,MEX,2502,154728890.0,61842.08233,8567,4633,1,1,0.6,small,177
399,Central,1,13,Hidalgo,com,RABT,MEX,278,19526244.0,70238.28777000001,8567,5262,1,1,0.6,small,172
400,Central,1,13,Hidalgo,com,RAMT,MEX,77,388735.5,5048.512987,8567,378,1,1,0.6,small,171
401,Central,1,13,Hidalgo,com,RABT,MEX,222,46952078.0,211495.8468,8567,15845,1,1,0.6,small,172
402,Central,1,13,Hidalgo,res,DB2,MEX,6499,36058194.0,5548.2680409999975,8567,416,1,1,0.6,small,173
403,Central,1,13,Hidalgo,ind,GDMTH,MEX,869,1376000000.0,1583429.229,8567,118620,1,1,0.6,small,175
404,Central,1,13,Hidalgo,ind,GDMTH,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,175
405,Central,1,13,Hidalgo,ind,GDMTH,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,175
406,Central,1,13,Hidalgo,ind,GDMTH,MEX,1,162520.38,162520.38,8567,12176,1,1,0.6,small,175
407,Central,1,13,Hidalgo,ind,DIST,MEX,3,223625.69,74541.89667,8567,5585,1,1,0.6,small,170
408,Central,1,13,Hidalgo,ind,DIST,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,170
409,Central,1,13,Hidalgo,ind,DIST,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,170
410,Central,1,13,Hidalgo,ind,DIST,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,170
411,Central,1,13,Hidalgo,ind,DIT,MEX,7,677490033.0,96784290.43,8567,7251063,1,1,0.6,small,178
412,Central,1,13,Hidalgo,ind,DIT,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,178
413,Central,1,13,Hidalgo,ind,DIT,MEX,3,454034391.0,151344797.0,8567,11338727,1,1,0.6,small,178
414,Central,1,13,Hidalgo,ind,DIT,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,178
415,Central,1,13,Hidalgo,ind,GDMTO,MEX,2482,173112352.0,69747.12006,8567,5225,1,1,0.6,small,168
416,Central,1,13,Hidalgo,ind,GDMTO,MEX,0,0.0,0.0,8567,0,1,1,0.6,small,168
417,Occidental,3,14,Jalisco,res,DB2,MEX,2151340,2585000000.0,1201.576692,9351,90,1,1,0.6,small,113
418,Occidental,3,14,Jalisco,com,GDBT,MEX,350016,1177000000.0,3362.703419,9351,252,1,1,0.6,small,109
419,Occidental,3,14,Jalisco,com,GDBT,MEX,459,24977164.0,54416.4793,9351,4077,1,1,0.6,small,109
420,Occidental,3,14,Jalisco,com,APBT,MEX,6173,154947643.0,25100.86554,9351,1881,1,1,0.6,small,117
421,Occidental,3,14,Jalisco,com,GDBT,MEX,2681,267609583.0,99817.07684,9351,7478,1,1,0.6,small,109
422,Occidental,3,14,Jalisco,com,RAMT,MEX,827,756488.58,914.7383071,9351,69,1,1,0.6,small,111
423,Occidental,3,14,Jalisco,com,RABT,MEX,529,576269.28,1089.355917,9351,82,1,1,0.6,small,112
424,Occidental,3,14,Jalisco,res,DB2,MEX,115550,136671215.0,1182.788533,9351,89,1,1,0.6,small,113
425,Occidental,3,14,Jalisco,res,DB2,MEX,144207,217633018.0,1509.17097,9351,113,1,1,0.6,small,113
426,Occidental,3,14,Jalisco,res,DB2,MEX,4916,11849772.0,2410.449959,9351,181,1,1,0.6,small,113
427,Occidental,3,14,Jalisco,res,DB1,MEX,3,0.0,0.0,9351,0,1,1,0.6,small,114
428,Occidental,3,14,Jalisco,res,DB1,MEX,1,0.0,0.0,9351,0,1,1,0.6,small,114
429,Occidental,3,14,Jalisco,res,DB1,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,114
430,Occidental,3,14,Jalisco,com,APBT,MEX,6997,151588960.0,21664.85065,9351,1623,1,1,0.6,small,117
431,Occidental,3,14,Jalisco,com,RABT,MEX,5016,227798831.0,45414.43999,9351,3402,1,1,0.6,small,112
432,Occidental,3,14,Jalisco,com,RAMT,MEX,1245,37063722.0,29770.05783,9351,2230,1,1,0.6,small,111
433,Occidental,3,14,Jalisco,com,RABT,MEX,4611,650930805.0,141169.1184,9351,10576,1,1,0.6,small,112
434,Occidental,3,14,Jalisco,res,DB2,MEX,40854,194153108.0,4752.364713,9351,356,1,1,0.6,small,113
435,Occidental,3,14,Jalisco,ind,GDMTH,MEX,5778,4863000000.0,841640.7061,9351,63058,1,1,0.6,small,115
436,Occidental,3,14,Jalisco,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
437,Occidental,3,14,Jalisco,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
438,Occidental,3,14,Jalisco,ind,GDMTH,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,115
439,Occidental,3,14,Jalisco,ind,DIST,MEX,50,1025000000.0,20500000.0,9351,1535124,1,1,0.6,small,110
440,Occidental,3,14,Jalisco,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
441,Occidental,3,14,Jalisco,ind,DIST,MEX,22,1023000000.0,46500000.0,9351,3485447,1,1,0.6,small,110
442,Occidental,3,14,Jalisco,ind,DIST,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,110
443,Occidental,3,14,Jalisco,ind,DIT,MEX,1,225962415.0,225962415.0,9351,16929067,1,1,0.6,small,118
444,Occidental,3,14,Jalisco,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
445,Occidental,3,14,Jalisco,ind,DIT,MEX,1,141217.61,141217.61,9351,10580,1,1,0.6,small,118
446,Occidental,3,14,Jalisco,ind,DIT,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,118
447,Occidental,3,14,Jalisco,ind,GDMTO,MEX,18609,1156000000.0,62120.47934,9351,4655,1,1,0.6,small,108
448,Occidental,3,14,Jalisco,ind,GDMTO,MEX,0,0.0,0.0,9351,0,1,1,0.6,small,108
449,Central,1,15,Mexico,res,DB2,MEX,4179746,4288000000.0,1025.89966,8567,77,1,1,0.6,small,173
450,Central,1,15,Mexico,com,GDBT,MEX,422454,1274000000.0,3015.712953,8567,226,1,1,0.6,small,169
451,Central,1,15,Mexico,com,GDBT,MEX,3870,279045019.0,72104.65607000001,8567,5402,1,1,0.6,small,169
452,Central,1,15,Mexico,com,APBT,MEX,555,273573451.0,492925.1369,8567,36930,1,1,0.6,small,177
453,Central,1,15,Mexico,com,GDBT,MEX,3214,891943666.0,277518.2533,8567,20792,1,1,0.6,small,169
454,Central,1,15,Mexico,com,RAMT,MEX,100,1317715.1,13177.151000000002,8567,987,1,1,0.6,small,171
455,Central,1,15,Mexico,com,RABT,MEX,343,6804206.1,19837.33557,8567,1486,1,1,0.6,small,172
456,Central,1,15,Mexico,res,DB1,MEX,64,5552.6016,86.7594,8567,7,1,1,0.6,small,174
457,Central,1,15,Mexico,res,DB1,MEX,3,266.952,88.984,8567,7,1,1,0.6,small,174
458,Central,1,15,Mexico,res,DB2,MEX,2133,5384702.1,2524.4735579999997,8567,189,1,1,0.6,small,173
459,Central,1,15,Mexico,res,DB1,MEX,2,0.0,0.0,8567,0,1,1,0.6,small,174
460,Central,1,15,Mexico,res,DB2,MEX,5,6700.4952,1340.09904,8567,100,1,1,0.6,small,173
461,Central,1,15,Mexico,res,DB1,MEX,1,0.0,0.0,8567,0,1,1,0.6,small,174
462,Central,1,15,Mexico,com,APBT,MEX,3420,277971819.0,81278.30965,8567,6089,1,1,0.6,small,177
463,Central,1,15,Mexico,com,RABT,MEX,991,37091085.0,37427.93643,8567,2804,1,1,0.6,small,172
