Year 1 hourly electric load (kWh),Year 1 hourly sales/purchases without sytem ($),Hourly energy charge TOU period,Hourly demand charge TOU period,Hourly Energy (kWh)
1239.38,-113.428,2,1,0.470248
1365.03,-124.928,2,1,0.579499
1442.02,-131.973,2,1,0.659437
1412.8,-129.3,2,1,0.716011
1482.29,-135.659,2,1,0.621595
1498.62,-137.154,2,1,0.45509
1501.36,-137.404,2,1,0.312344
1541.52,-141.08,2,1,0.113232
1415.93,-129.586,2,1,0
1235.58,-113.08,2,1,0
1194.76,-109.344,2,1,0
1018.82,-93.2424,2,1,0
943.257,-68.405,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
430.45,-31.2162,1,1,0
519.56,-37.6785,1,1,0.035342
1050.59,-76.189,1,1,0.20651
1132.55,-82.1325,1,1,0.336248
1199.23,-86.9682,1,1,0.322253
1367.72,-99.1871,1,1,0.608724
1379.37,-100.032,1,1,0.385686
1444.81,-104.778,1,1,0.324888
1437.58,-104.253,1,1,0.43111
1431.8,-103.834,1,1,0.212592
1470.3,-106.626,1,1,0.0408153
1350.43,-97.9329,1,1,0
1182.45,-85.7509,1,1,0
1147.68,-83.2295,1,1,0
949.587,-68.8641,1,1,0
879.599,-63.7885,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.141,1,1,0
274.597,-19.9138,1,1,0
430.405,-31.213,1,1,0
419.88,-30.4497,1,1,0.000205293
651.916,-47.277,1,1,0.0825932
615.201,-44.6144,1,1,0.120152
703.812,-51.0404,1,1,0.166214
768.733,-55.7485,1,1,0.191942
784.245,-56.8734,1,1,0.244844
786.733,-57.0539,1,1,0.207262
626.283,-45.4181,1,1,0.179077
626.445,-45.4298,1,1,0.111891
732.842,-53.1457,1,1,0.00524477
627.545,-45.5095,1,1,0
347.93,-25.2319,1,1,0
323.485,-23.4592,1,1,0
323.485,-23.4592,1,1,0
299.042,-21.6865,1,1,0
274.596,-19.9137,1,1,0
250.151,-18.141,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.1409,1,1,0
274.596,-19.9137,1,1,0
323.484,-23.4591,1,1,0
313.754,-22.7534,1,1,0.00422127
296.666,-27.1509,2,1,0.0901547
260,-23.7952,2,1,0.222954
211.111,-19.3209,2,1,0.272208
300.943,-27.5423,2,1,0.285263
424.118,-38.8153,2,1,0.210776
518.631,-47.4651,2,1,0.124354
509.607,-46.6392,2,1,0.178937
570.093,-52.1749,2,1,0.156156
426.125,-38.999,2,1,0.00434664
305.21,-27.9328,2,1,0
347.928,-31.8424,2,1,0
323.484,-29.6052,2,1,0
323.484,-29.6052,2,1,0
299.041,-21.6864,1,1,0
274.595,-19.9136,1,1,0
250.151,-18.1409,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
432.383,-31.3564,1,1,0
519.683,-37.6874,1,1,0.0150883
1050.68,-96.1584,2,1,0.185434
1045.67,-95.6997,2,1,0.240935
1183.05,-108.273,2,1,0.348347
1272.68,-116.475,2,1,0.547895
1275.9,-116.77,2,1,0.61815
1316.27,-120.465,2,1,0.605751
1220.49,-111.699,2,1,0.531307
1133.65,-103.752,2,1,0.386307
1098.31,-100.518,2,1,0.166642
909.636,-83.2499,2,1,8.97E-05
753.035,-68.9177,2,1,0
728.608,-66.6822,2,1,0
579.136,-53.0025,2,1,0
567.733,-41.172,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
430.001,-31.1836,1,1,0
519.829,-37.698,1,1,0.000630184
1050.73,-96.1627,2,1,0.020468
1013.99,-92.8001,2,1,0.109188
965.085,-88.3246,2,1,0.425296
965.663,-88.3775,2,1,0.593024
916.935,-83.9179,2,1,0.680551
1068.73,-97.8098,2,1,0.625139
1150.36,-105.281,2,1,0.511227
1127.11,-103.153,2,1,0.335577
1164.95,-106.616,2,1,0.124093
1037.3,-94.9336,2,1,0
837.263,-76.6263,2,1,0
806.707,-73.8298,2,1,0
618.149,-56.573,2,1,0
554.658,-40.2238,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
429.775,-31.1673,1,1,0
519.674,-37.6867,1,1,0.00458832
1050.7,-96.16,2,1,0.106939
1013.99,-92.8001,2,1,0.203818
965.091,-88.3251,2,1,0.197914
965.098,-88.3258,2,1,0.209074
915.298,-83.7681,2,1,0.198029
965.122,-88.328,2,1,0.20725
965.112,-88.3271,2,1,0.172102
965.107,-88.3266,2,1,0.101811
1014.02,-92.8033,2,1,0.0119429
901.194,-82.4772,2,1,0
753.14,-68.9273,2,1,0
728.698,-66.6904,2,1,0
579.221,-53.0103,2,1,0
554.788,-40.2332,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
429.962,-31.1809,1,1,0
519.804,-37.6962,1,1,0.0138761
1053.07,-96.3772,2,1,0.177495
1014.11,-92.8115,2,1,0.145266
965.172,-88.3326,2,1,0.282544
965.17,-88.3323,2,1,0.54059
915.329,-83.7709,2,1,0.304107
965.11,-88.3269,2,1,0.402834
965.072,-88.3234,2,1,0.244929
965.063,-88.3226,2,1,0.224688
1013.96,-92.7972,2,1,0.135657
901.155,-82.4737,2,1,1.85E-05
753.116,-68.9252,2,1,0
728.695,-66.6902,2,1,0
579.226,-53.0108,2,1,0
561.543,-40.7231,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
350.658,-25.4298,1,1,0
430.137,-31.1935,1,1,0
519.909,-37.7038,1,1,0.0982052
1050.79,-76.2034,1,1,0.291296
1014.02,-73.5368,1,1,0.465462
965.099,-69.9889,1,1,0.59797
965.3,-70.0036,1,1,0.606845
916.611,-66.4726,1,1,0.494344
967.781,-70.1835,1,1,0.564742
1023.22,-74.2041,1,1,0.394593
1067.94,-77.4469,1,1,0.303834
1115.44,-80.892,1,1,0.0960671
915.303,-66.3778,1,1,1.79E-05
753.05,-54.6112,1,1,0
728.617,-52.8393,1,1,0
579.132,-41.9987,1,1,0
554.712,-40.2277,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.141,1,1,0
275.463,-19.9766,1,1,0
430.04,-31.1865,1,1,0
420.179,-30.4714,1,1,0.0788177
652.077,-47.2886,1,1,0.305308
615.325,-44.6233,1,1,0.46721
566.413,-41.0763,1,1,0.52818
566.669,-41.0949,1,1,0.606764
689.773,-50.0224,1,1,0.55545
753.064,-54.6122,1,1,0.599396
570.333,-41.3605,1,1,0.438228
612.196,-44.3965,1,1,0.329417
655.291,-47.5217,1,1,0.137349
549.639,-39.8598,1,1,0
347.93,-25.2319,1,1,0
323.485,-23.4592,1,1,0
323.485,-23.4592,1,1,0
299.042,-21.6865,1,1,0
274.596,-19.9137,1,1,0
250.151,-18.141,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.1409,1,1,0
274.596,-19.9137,1,1,0
323.484,-23.4591,1,1,0
305.21,-22.1338,1,1,0.136642
296.666,-27.1509,2,1,0.363601
260,-23.7952,2,1,0.540035
211.111,-19.3209,2,1,0.646396
341.275,-31.2335,2,1,0.70459
479.897,-43.9202,2,1,0.713933
572.621,-52.4063,2,1,0.672396
525.202,-48.0665,2,1,0.571352
570.494,-52.2116,2,1,0.40237
435.704,-39.8756,2,1,0.180987
296.666,-27.1509,2,1,0.000308918
347.928,-31.8424,2,1,0
323.484,-29.6052,2,1,0
323.484,-29.6052,2,1,0
299.041,-21.6864,1,1,0
274.595,-19.9136,1,1,0
250.151,-18.1409,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
429.776,-31.1674,1,1,0
511.129,-37.0671,1,1,0.111306
1063.69,-97.3492,2,1,0.334635
1073.65,-98.2606,2,1,0.5199
1133.35,-103.724,2,1,0.638119
1200.27,-109.849,2,1,0.69759
1273.67,-116.566,2,1,0.699705
1376.73,-125.998,2,1,0.651978
1386.65,-126.906,2,1,0.547091
1396.66,-127.822,2,1,0.372424
1443.53,-132.112,2,1,0.152682
1319.91,-120.798,2,1,4.86E-05
1165.77,-106.691,2,1,0
1102.67,-100.917,2,1,0
842.762,-77.1296,2,1,0
753.159,-54.6191,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
429.719,-31.1632,1,1,0
511.074,-37.0631,1,1,0.0615796
1110.61,-101.643,2,1,0.276883
1200.23,-109.845,2,1,0.34809
1313.02,-120.168,2,1,0.527791
1388.32,-127.059,2,1,0.60523
1366.68,-125.078,2,1,0.532641
1439.8,-131.771,2,1,0.515825
1453.42,-133.017,2,1,0.347435
1453.61,-133.034,2,1,0.222851
1498.94,-137.183,2,1,0.0973212
1373.87,-125.737,2,1,2.50E-05
1214,-111.105,2,1,0
1183.16,-108.283,2,1,0
1029.29,-94.2003,2,1,0
1001.3,-72.6142,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
772.266,-56.0047,1,1,0
794.508,-57.6177,1,1,0.0925865
1426.58,-130.56,2,1,0.31341
1401.36,-128.253,2,1,0.497599
1393.44,-127.527,2,1,0.605939
1401.65,-128.279,2,1,0.695333
1365.24,-124.947,2,1,0.706229
1425.51,-130.462,2,1,0.664463
1431.39,-131.001,2,1,0.514813
1426.78,-130.579,2,1,0.346146
1408.14,-128.873,2,1,0.117166
1177.43,-107.758,2,1,2.55E-05
970.596,-88.829,2,1,0
871.597,-79.7686,2,1,0
706.869,-64.6927,2,1,0
641.644,-46.532,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
455.965,-33.0666,1,1,0
589.158,-42.7257,1,1,0.072735
1050.6,-96.1513,2,1,0.245461
1139.34,-104.273,2,1,0.458117
1320.69,-120.87,2,1,0.534261
1441.47,-131.923,2,1,0.676758
1397.88,-127.934,2,1,0.67148
1446.48,-132.381,2,1,0.619086
1442.87,-132.051,2,1,0.542348
1442.51,-132.019,2,1,0.39805
1494.03,-136.734,2,1,0.156275
1381.84,-126.466,2,1,1.70E-07
1224.58,-112.074,2,1,0
1174.67,-107.506,2,1,0
925.768,-84.7263,2,1,0
861.749,-62.494,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
430.089,-31.1901,1,1,0
511.041,-37.0607,1,1,0.00281743
1070.73,-77.6491,1,1,0.170146
1231,-89.272,1,1,0.473896
1342.45,-97.3545,1,1,0.511893
1434.77,-104.05,1,1,0.669611
1415.35,-102.642,1,1,0.643855
1485.85,-107.754,1,1,0.589641
1487.16,-107.848,1,1,0.459863
1495.53,-108.456,1,1,0.292315
1552.91,-112.617,1,1,0.107355
1425.92,-103.408,1,1,2.62E-05
1258.13,-91.2398,1,1,0
1223.71,-88.7434,1,1,0
1067.26,-77.3977,1,1,0
1032.12,-74.8495,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.141,1,1,0
274.597,-19.9138,1,1,0
549.563,-39.8543,1,1,0
498.546,-36.1546,1,1,0.00358897
765.592,-55.5208,1,1,0.127638
892.425,-64.7186,1,1,0.217821
1021.87,-74.1063,1,1,0.265716
1062.82,-77.0756,1,1,0.651803
1092.01,-79.1923,1,1,0.59031
1109.77,-80.4805,1,1,0.471532
859.675,-62.3436,1,1,0.388971
857.627,-62.1951,1,1,0.228656
906.209,-65.7183,1,1,0.0690692
863.976,-62.6556,1,1,0
339.386,-24.6123,1,1,0
323.485,-23.4592,1,1,0
323.485,-23.4592,1,1,0
299.042,-21.6865,1,1,0
274.596,-19.9137,1,1,0
250.151,-18.141,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.1409,1,1,0
274.596,-19.9137,1,1,0
323.484,-23.4591,1,1,0
305.21,-22.1338,1,1,0.108137
296.666,-27.1509,2,1,0.263114
260,-23.7952,2,1,0.515082
387.844,-35.4955,2,1,0.631728
563.845,-51.6031,2,1,0.689081
664.737,-60.8367,2,1,0.689608
581.922,-53.2575,2,1,0.625362
676.876,-61.9477,2,1,0.510138
615.872,-56.3646,2,1,0.344584
470.112,-43.0246,2,1,0.139825
296.666,-27.1509,2,1,7.40E-05
339.385,-31.0605,2,1,0
323.484,-29.6052,2,1,0
323.484,-29.6052,2,1,0
299.041,-21.6864,1,1,0
274.595,-19.9136,1,1,0
250.151,-18.1409,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.1409,1,1,0
274.596,-19.9137,1,1,0
323.484,-23.4591,1,1,0
305.21,-22.1338,1,1,0.0993779
462.856,-42.3606,2,1,0.292969
580.84,-53.1585,2,1,0.524122
583.241,-53.3782,2,1,0.617056
598.771,-54.7995,2,1,0.659907
645.147,-59.0439,2,1,0.709397
606.384,-55.4963,2,1,0.669695
650.296,-59.5151,2,1,0.42118
607.067,-55.5588,2,1,0.364278
685.19,-62.7086,2,1,0.170067
561.268,-51.3673,2,1,0.000449083
339.385,-31.0605,2,1,0
323.484,-29.6052,2,1,0
323.484,-29.6052,2,1,0
299.041,-21.6864,1,1,0
274.595,-19.9136,1,1,0
250.151,-18.1409,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
430.208,-31.1987,1,1,0
510.988,-37.0569,1,1,0.00497732
1050.58,-96.1491,2,1,0.0782132
1152.8,-105.504,2,1,0.138206
1263.31,-115.618,2,1,0.217124
1366.97,-125.105,2,1,0.209853
1345.03,-123.097,2,1,0.274755
1420.67,-130.02,2,1,0.400084
1431.96,-131.053,2,1,0.236397
1441.84,-131.957,2,1,0.254424
1498.99,-137.188,2,1,0.108043
1368.91,-125.283,2,1,0.000544822
1183.57,-108.32,2,1,0
1151.12,-105.351,2,1,0
995.269,-91.087,2,1,0
964.708,-69.9606,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
431.166,-31.2681,1,1,0
515.442,-37.3799,1,1,0.0991596
1106,-101.221,2,1,0.194854
1265.5,-115.819,2,1,0.400003
1364.76,-124.903,2,1,0.433822
1390.17,-127.229,2,1,0.57951
1366.21,-125.035,2,1,0.688127
1436.81,-131.497,2,1,0.606922
1450.46,-132.746,2,1,0.511876
1460.93,-133.704,2,1,0.371206
1513.66,-138.53,2,1,0.106684
1376.24,-125.953,2,1,7.12E-05
1187.88,-108.715,2,1,0
1150.71,-105.313,2,1,0
988.844,-90.499,2,1,0
955.561,-69.2973,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
431.786,-31.3131,1,1,0
502.402,-36.4342,1,1,0.024617
1122.12,-102.696,2,1,0.213973
1240.09,-113.493,2,1,0.37022
1353.55,-123.877,2,1,0.389671
1403.63,-128.46,2,1,0.684808
1389.04,-127.125,2,1,0.706332
1471.1,-134.635,2,1,0.661508
1491.19,-136.474,2,1,0.547028
1497.07,-137.012,2,1,0.404901
1553,-142.131,2,1,0.187959
1430.85,-130.951,2,1,0.00151131
1250,-114.4,2,1,0
1211.34,-110.862,2,1,0
1042.37,-95.3977,2,1,0
1001.28,-72.6127,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
495.87,-35.9605,1,1,0
612.299,-44.404,1,1,0.0223494
1305.53,-94.6774,1,1,0.243429
1425.61,-103.385,1,1,0.498921
1419.61,-102.95,1,1,0.623473
1471.58,-106.719,1,1,0.677496
1455.02,-105.518,1,1,0.698486
1515.54,-109.907,1,1,0.649064
1513.79,-109.78,1,1,0.524013
1511.44,-109.609,1,1,0.367614
1559.07,-113.064,1,1,0.157701
1453,-105.372,1,1,0.000144006
1303.38,-94.5209,1,1,0
1272.86,-92.3075,1,1,0
1109.25,-80.4431,1,1,0
1060.98,-76.9422,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.141,1,1,0
274.597,-19.9138,1,1,0
692.489,-50.2193,1,1,3.58E-06
708.037,-51.3468,1,1,0.12912
1071.29,-77.69,1,1,0.344081
1061.24,-76.9609,1,1,0.456944
1044.57,-75.752,1,1,0.591848
1083.07,-78.5446,1,1,0.689108
1110.56,-80.5378,1,1,0.731744
1126.89,-81.7217,1,1,0.657135
877.663,-63.6482,1,1,0.413262
879.229,-63.7617,1,1,0.213293
928.767,-67.3542,1,1,0.0923229
897.646,-65.0973,1,1,0
573.676,-41.603,1,1,0
658.765,-47.7736,1,1,0
617.612,-44.7892,1,1,0
352.948,-25.5958,1,1,0
274.596,-19.9137,1,1,0
250.151,-18.141,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
250.151,-18.1409,1,1,0
274.596,-19.9137,1,1,0
323.484,-23.4591,1,1,0
296.666,-21.5142,1,1,0.00759433
596.599,-54.6007,2,1,0.160833
708.369,-64.8299,2,1,0.369658
648.557,-59.3559,2,1,0.568072
717.946,-65.7064,2,1,0.677642
676.788,-61.9396,2,1,0.708506
726.706,-66.5081,2,1,0.66244
692.733,-63.3989,2,1,0.5594
743.822,-68.0745,2,1,0.420688
743.314,-68.0281,2,1,0.199399
818.818,-74.9383,2,1,0.00130646
805.68,-73.7358,2,1,0
826.108,-75.6054,2,1,0
669.472,-61.2701,2,1,0
621.853,-45.0968,1,1,0
274.595,-19.9136,1,1,0
250.151,-18.1409,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
888.712,-64.4494,1,1,0
952.201,-69.0536,1,1,0.0873967
1514.02,-138.563,2,1,0.322961
1505.88,-137.818,2,1,0.507959
1496.68,-136.976,2,1,0.645511
1525.7,-139.632,2,1,0.665596
1481.17,-135.557,2,1,0.7275
1524.55,-139.527,2,1,0.680629
1517.93,-138.921,2,1,0.570818
1511.02,-138.288,2,1,0.405066
1558.08,-142.595,2,1,0.18644
1451.6,-132.85,2,1,0.000694402
1311.15,-119.996,2,1,0
1290.46,-118.103,2,1,0
1132.95,-103.688,2,1,0
1088.28,-78.922,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
866.923,-62.8693,1,1,0
910.72,-66.0454,1,1,0.00223461
1480.85,-135.528,2,1,0.101661
1485.4,-135.944,2,1,0.147008
1478.84,-135.344,2,1,0.352621
1494.22,-136.751,2,1,0.501014
1453.05,-132.983,2,1,0.673954
1500.51,-137.327,2,1,0.583677
1498.64,-137.156,2,1,0.383601
1497.91,-137.089,2,1,0.325193
1549.57,-141.816,2,1,0.152275
1445.3,-132.274,2,1,0.00064421
1300.18,-118.992,2,1,0
1263.73,-115.657,2,1,0
1092.84,-100.016,2,1,0
1049.57,-76.1149,1,1,0
349.357,-25.3353,1,1,0
299.992,-17787.9,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
497.709,-36.0939,1,1,0
591.424,-42.8901,1,1,0.00877614
1176.41,-107.665,2,1,0.115066
1195.14,-109.379,2,1,0.0862339
1282.03,-117.332,2,1,0.195416
1354.43,-123.957,2,1,0.243884
1312.43,-120.113,2,1,0.25761
1385.64,-126.814,2,1,0.338387
1405.64,-128.644,2,1,0.43561
1408.41,-128.897,2,1,0.32114
1454.17,-133.086,2,1,0.161189
1326.07,-121.362,2,1,0.000444384
1149.87,-105.236,2,1,0
1130.66,-103.478,2,1,0
979.715,-89.6636,2,1,0
879.153,-63.7562,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
432.698,-31.3793,1,1,0.000263806
502.409,-36.4347,1,1,0.170634
1131.97,-103.598,2,1,0.410788
1260.56,-115.366,2,1,0.580309
1339.38,-122.58,2,1,0.684041
1377.28,-126.049,2,1,0.736794
1340.2,-122.655,2,1,0.736913
1400.43,-128.168,2,1,0.701573
1410.98,-129.132,2,1,0.608498
1422.89,-130.223,2,1,0.44642
1476.59,-135.138,2,1,0.216364
1354.7,-123.983,2,1,0.0023907
1168.79,-106.967,2,1,0
1148.35,-105.097,2,1,0
988.579,-90.4747,2,1,0
929.9,-67.4364,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
423.955,-30.7452,1,1,0.00023278
502.383,-36.4328,1,1,0.165009
1200.92,-87.0909,1,1,0.382076
1351.72,-98.0267,1,1,0.531734
1369.07,-99.285,1,1,0.637177
1402.99,-101.745,1,1,0.717938
1381.01,-100.151,1,1,0.702465
1461.48,-105.986,1,1,0.665872
1482,-107.475,1,1,0.563973
1491.58,-108.169,1,1,0.406796
1547.07,-112.194,1,1,0.198208
1423.8,-103.254,1,1,0.00118441
1233.73,-89.47,1,1,0
1199.27,-86.9711,1,1,0
1026.14,-74.4159,1,1,0
987.642,-71.6238,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.141,1,1,0
274.597,-19.9138,1,1,0
449.456,-32.5945,1,1,0
512.837,-37.191,1,1,0.114258
870.686,-63.1421,1,1,0.331282
978.142,-70.9349,1,1,0.437999
977.02,-70.8535,1,1,0.585207
1005.89,-72.9475,1,1,0.619292
1029.66,-74.6707,1,1,0.700184
1037.53,-75.242,1,1,0.64714
783.692,-56.8333,1,1,0.53904
776.2,-56.29,1,1,0.361645
820.045,-59.4697,1,1,0.156421
772.742,-56.0392,1,1,0.00045402
330.842,-23.9927,1,1,0
323.485,-23.4591,1,1,0
323.485,-23.4591,1,1,0
299.042,-21.6865,1,1,0
274.596,-19.9137,1,1,0
250.151,-18.141,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
250.151,-18.1409,1,1,0
274.596,-19.9137,1,1,0
314.94,-22.8395,1,1,0.000478196
296.666,-21.5142,1,1,0.152065
296.666,-27.1509,2,1,0.375661
260,-23.7952,2,1,0.483494
211.111,-19.3209,2,1,0.588561
211.112,-19.3209,2,1,0.710326
211.112,-19.3209,2,1,0.72854
211.113,-19.3211,2,1,0.67136
211.112,-19.3209,2,1,0.579633
211.111,-19.3209,2,1,0.379827
260,-23.7952,2,1,0.186737
296.666,-27.1509,2,1,0.00164618
330.841,-30.2786,2,1,0
323.484,-29.6052,2,1,0
323.484,-29.6052,2,1,0
299.041,-21.6864,1,1,0
274.595,-19.9136,1,1,0
250.151,-18.1409,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
350.658,-25.4297,1,1,0
421.794,-30.5885,1,1,0.000181852
502.847,-36.4665,1,1,0.157347
1050.96,-96.1838,2,1,0.371899
1014.27,-92.8261,2,1,0.528878
965.37,-88.3507,2,1,0.642561
965.371,-88.3508,2,1,0.69281
915.56,-83.792,2,1,0.699338
965.358,-88.3496,2,1,0.656185
965.356,-88.3493,2,1,0.557856
965.236,-88.3384,2,1,0.393882
1014.13,-92.8135,2,1,0.181057
901.384,-82.4947,2,1,0.00105244
736.25,-67.3816,2,1,0
728.817,-66.7013,2,1,0
579.311,-53.0186,2,1,0
554.905,-40.2417,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
288.204,-20.9005,1,1,0
288.637,-20.9319,1,1,0
301.727,-21.8813,1,1,0
351.53,-25.493,1,1,0
421.698,-30.5816,1,1,0.000577515
502.781,-36.4617,1,1,0.181975
1050.83,-96.1724,2,1,0.390131
1014.16,-92.8156,2,1,0.529316
965.224,-88.3373,2,1,0.647223
965.192,-88.3344,2,1,0.716475
915.326,-83.7707,2,1,0.731459
