parameter 
	 eLoad(T) 
			 / 
		5081	1479.39
		5082	1277.8
		5083	1255.66
		5084	1140.27
		5085	1134.58
		5086	754.74
		5087	790.207
		5088	803.561
		5089	771.255
		5090	750.392
		5091	768.342
		5092	702.503
		5093	781.088
		5094	1075.53
		5095	1094.32
		5096	1627.7
		5097	1588.16
		5098	1543.38
		5099	1548.01
		5100	1494.78
		5101	1553.93
		5102	1564.21
		5103	1580.72
		5104	1654.13
		5105	1535.22
		5106	1312.32
		5107	1277.06
		5108	1151.14
		5109	1137.22
		5110	856.641
		5111	771.809
		5112	873.617
		5113	755.633
		5114	868.449
		5115	753.469
		5116	880.237
		5117	795.034
		5118	1068.18
		5119	1092.65
		5120	1624.46
		5121	1584.69
		5122	1537.76
		5123	1543.1
		5124	1493.3
		5125	1549.8
		5126	1554.84
		5127	1563.02
		5128	1611.53
		5129	1489.73
		5130	1278.58
		5131	1252.71
		5132	1137.98
		5133	1132.59
		5134	878.773
		5135	841.811
		5136	907.743
		5137	815.252
		5138	874.111
		5139	817.681
		5140	897.6
		5141	884.475
		5142	1088.56
		5143	1089.82
		5144	1629.26
		5145	1587.93
		5146	1539.62
		5147	1543.15
		5148	1492.22
		5149	1552.8
		5150	1563.78
		5151	1576.15
		5152	1636.3
		5153	1505.23
		5154	1286.27
		5155	1256.05
		5156	1138.14
		5157	1133.03
		5158	868.967
		5159	842.041
		5160	906.151
		5161	813.818
		5162	872.801
		5163	799.275
		5164	783.72
		5165	903.133
		5166	1081.18
		5167	1094.07
		5168	1625.55
		5169	1586.7
		5170	1541.13
		5171	1542.88
		5172	1489.33
		5173	1545.33
		5174	1553.48
		5175	1565.43
		5176	1621.16
		5177	1498.58
		5178	1283.21
		5179	1252.86
		5180	1137.44
		5181	1132.43
		5182	877.866
		5183	838.824
		5184	904.962
		5185	761.174
		5186	804.185
		5187	744.147
		5188	769.307
		5189	747.892
		5190	1069.12
		5191	994.561
		5192	1232.64
		5193	1190.58
		5194	1140.72
		5195	1139.56
		5196	1139.81
		5197	1141.05
		5198	892.545
		5199	894.342
		5200	944.605
		5201	905.692
		5202	822.46
		5203	737.363
		5204	882.825
		5205	762.177
		5206	849.947
		5207	708.514
		5208	809.241
		5209	681.244
		5210	762.822
		5211	662.116
		5212	692.788
		5213	752.205
		5214	749.098
		5215	858.527
		5216	917.503
		5217	845.822
		5218	848.097
		5219	810.359
		5220	865.644
		5221	822.091
		5222	866.171
		5223	827.287
		5224	916.04
		5225	912.105
		5226	941.458
		5227	880.519
		5228	957.288
		5229	895.31
		5230	905.118
		5231	826.704
		5232	862.338
		5233	874.16
		5234	923.175
		5235	851.799
		5236	874.034
		5237	824.049
		5238	1059.74
		5239	1101.63
		5240	1628.22
		5241	1584.23
		5242	1534.12
		5243	1536.53
		5244	1488.91
		5245	1547.74
		5246	1556.05
		5247	1562.98
		5248	1610.88
		5249	1480.53
		5250	1273.5
		5251	1245.19
		5252	1138.13
		5253	1130.65
		5254	845.984
		5255	759.1
		5256	860.563
		5257	750.215
		5258	865.45
		5259	751.962
		5260	861.022
		5261	792.944
		5262	1067.28
		5263	1093.2
		5264	1623.54
		5265	1587.21
		5266	1546.63
		5267	1556.23
		5268	1503.87
		5269	1563.46
		5270	1566.57
		5271	1576.82
		5272	1639.39
		5273	1504.9
		5274	1278.01
		5275	1247.38
		5276	1143.09
		5277	1129.54
		5278	848.245
		5279	760.747
		5280	859.528
		5281	747.48
		5282	862.285
		5283	749.538
		5284	876.319
		5285	811.148
		5286	1063.22
		5287	1094.87
		5288	1627.21
		5289	1583.82
		5290	1537.03
		5291	1545.32
		5292	1498.32
		5293	1565.41
		5294	1577.95
		5295	1589.9
		5296	1645.76
		5297	1515.53
		5298	1288.76
		5299	1255.91
		5300	1145.68
		5301	1130.14
		5302	850.801
		5303	762.854
		5304	865.924
		5305	753.231
		5306	833.432
		5307	717.855
		5308	778.296
		5309	818.662
		5310	1085.31
		5311	1089.13
		5312	1627.31
		5313	1587.29
		5314	1541.38
		5315	1548.29
		5316	1497.41
		5317	1563.07
		5318	1578.35
		5319	1604.69
		5320	1687.62
		5321	1561.4
		5322	1313.04
		5323	1262.37
		5324	1143.71
		5325	1131.62
		5326	868.179
		5327	840.926
		5328	897.554
		5329	816.945
		5330	877.321
		5331	792.672
		5332	831.757
		5333	790.518
		5334	1082.7
		5335	1092
		5336	1625.21
		5337	1586
		5338	1543.65
		5339	1551.84
		5340	1497.83
		5341	1558.55
		5342	1571.38
		5343	1579.74
		5344	1641.3
		5345	1518.96
		5346	1292.89
		5347	1260.75
		5348	1147.05
		5349	1133.49
		5350	834.624
		5351	760.988
		5352	864.407
		5353	703.002
		5354	802.911
		5355	687.153
		5356	767.7
		5357	688.05
		5358	1080.78
		5359	994.937
		5360	1231.19
		5361	1189.63
		5362	1139.48
		5363	1140.24
		5364	1142.28
		5365	1142.96
		5366	893.62
		5367	896.316
		5368	945.702
		5369	906.93
		5370	825.336
		5371	739.775
		5372	895.892
		5373	766.427
		5374	855.346
		5375	716.201
		5376	818.675
		5377	705.009
		5378	770.748
		5379	708.444
		5380	781.436
		5381	711.354
		5382	760.291
		5383	890.859
		5384	849.563
		5385	888.157
		5386	769.94
		5387	840.87
		5388	772.278
		5389	841.461
		5390	773.889
		5391	840.386
		5392	823.091
		5393	921.839
		5394	858.207
		5395	900.39
		5396	876.483
		5397	929.263
		5398	832.958
		5399	873.789
		5400	791.941
		5401	857.594
		5402	871.473
		5403	662.279
		5404	708.098
		5405	850.703
		5406	1087.39
		5407	1094.34
		5408	1633.69
		5409	1592.13
		5410	1540.33
		5411	1539.29
		5412	1488.39
		5413	1540.94
		5414	1543.44
		5415	1544
		5416	1595.14
		5417	1480.39
		5418	1277.66
		5419	1254.17
		5420	1148.74
		5421	1134.07
		5422	752.531
		5423	829.523
		5424	625.329
		5425	798.952
		5426	780.264
		5427	785.153
		5428	647.996
		5429	539.015
		5430	1062.36
		5431	1101.45
		5432	1631.71
		5433	1584.44
		5434	1538.7
		5435	1542.03
		5436	1491.64
		5437	1549.8
		5438	1560.16
		5439	1569.98
		5440	1620.39
		5441	1496.31
		5442	1279.98
		5443	1253.17
		5444	1150.57
		5445	1137.38
		5446	835.636
		5447	877.165
		5448	703.188
		5449	782.407
		5450	677.146
		5451	715.192
		5452	711.563
		5453	745.76
		5454	1016.91
		5455	1113.16
		5456	1645.63
		5457	1592.03
		5458	1535.49
		5459	1530.69
		5460	1484.13
		5461	1531.86
		5462	1529.86
		5463	1527.5
		5464	1577.13
		5465	1459.71
		5466	1258.75
		5467	1236.14
		5468	1138.36
		5469	1130.34
		5470	808.198
		5471	821.091
		5472	653.744
		5473	787.406
		5474	739.879
		5475	695.407
		5476	655.276
		5477	541.226
		5478	962.938
		5479	1043.92
		5480	1607.89
		5481	1571.89
		5482	1515.61
		5483	1514.99
		5484	1467.27
		5485	1512.25
		5486	1506.12
		5487	1506.16
		5488	1553.52
		5489	1434.76
		5490	1235.03
		5491	1216.1
		5492	1131.06
		5493	1116.83
		5494	787.943
		5495	812.103
		5496	652.086
		5497	737.331
		5498	688.937
		5499	514.893
		5500	587.064
		5501	526.782
		5502	958.953
		5503	1048.17
		5504	1614.81
		5505	1572.87
		5506	1512.48
		5507	1510.81
		5508	1459.97
		5509	1504.95
		5510	1500.89
		5511	1504.18
		5512	1551.85
		5513	1433.11
		5514	1240.51
		5515	1222.9
		5516	1139.94
		5517	1123.93
		5518	698.532
		5519	751.068
		5520	581.558
		5521	650.499
		5522	560.057
		5523	402.807
		5524	519.871
		5525	274.596
		5526	961.373
		5527	940.813
		5528	1236.44
		5529	1210.32
		5530	1150.4
		5531	1150.09
		5532	1147.27
		5533	1147.83
		5534	898.546
		5535	896.938
		5536	945.478
		5537	908.398
		5538	818.342
		5539	726.381
		5540	878.608
		5541	732.727
		5542	749.302
		5543	637.422
		5544	636.498
		5545	636.691
		5546	578.981
		5547	523.593
		5548	250.15
		5549	274.595
		5550	314.94
		5551	748.354
		5552	745.881
		5553	788.692
		5554	676.353
		5555	746.218
		5556	681.229
		5557	754.219
		5558	692.51
		5559	769.208
		5560	757.181
		5561	862.762
		5562	794.82
		5563	826.867
		5564	802.838
		5565	836.702
		5566	728.821
		5567	710.225
		5568	704.67
		5569	664.666
		5570	602.372
		5571	462.476
		5572	395.692
		5573	349.357
		5574	968.351
		5575	1043.24
		5576	1608.53
		5577	1590.74
		5578	1534.36
		5579	1525.7
		5580	1471.52
		5581	1515.2
		5582	1513.76
		5583	1516.71
		5584	1568.84
		5585	1452.08
		5586	1245.66
		5587	1222.42
		5588	1135.23
		5589	1123.17
		5590	796.686
		5591	823.505
		5592	679.167
		5593	776.648
		5594	724.574
		5595	710.184
		5596	599.742
		5597	512.741
		5598	984.07
		5599	1066.49
		5600	1628.88
		5601	1586.85
		5602	1528.98
		5603	1522.83
		5604	1473.98
		5605	1526.5
		5606	1533.91
		5607	1539.4
		5608	1589.47
		5609	1471.66
		5610	1268.34
		5611	1247.74
		5612	1160.34
		5613	1139.2
		5614	791.079
		5615	857.804
		5616	712.827
		5617	826.953
		5618	625.715
		5619	801.913
		5620	701.513
		5621	820.104
		5622	1062.86
		5623	1109.91
		5624	1632.19
		5625	1584.61
		5626	1533.59
		5627	1534.12
		5628	1486
		5629	1537.7
		5630	1540.44
		5631	1540.6
		5632	1588.19
		5633	1471.62
		5634	1275.42
		5635	1254.34
		5636	1160.58
		5637	1140.79
		5638	707.07
		5639	866.147
		5640	724.776
		5641	793.01
		5642	748.931
		5643	745.927
		5644	759.839
		5645	681.237
		5646	1080.13
		5647	1095.26
		5648	1630.09
		5649	1587.03
		5650	1541.91
		5651	1547.41
		5652	1495.86
		5653	1554.65
		5654	1552.39
		5655	1542.58
		5656	1597.1
		5657	1488.13
		5658	1278.87
		5659	1265.38
		5660	1175.73
		5661	1158.05
		5662	699.143
		5663	694.391
		5664	618.695
		5665	470.498
		5666	550.947
		5667	287.769
		5668	299.991
		5669	349.357
		5670	1007.05
		5671	1094.84
		5672	1637.52
		5673	1583.12
		5674	1532.14
		5675	1534.55
		5676	1485.48
		5677	1539.77
		5678	1544.11
		5679	1551.93
		5680	1609.57
		5681	1487.17
		5682	1276.81
		5683	1261.11
		5684	1160.07
		5685	1139.38
		5686	774.083
		5687	838.947
		5688	654.682
		5689	747.522
		5690	748.995
		5691	748.212
		5692	575.712
		5693	420.297
		5694	1061.46
		5695	1009.76
		5696	1244.66
		5697	1195.96
		5698	1142.77
		5699	1140.37
		5700	1140.45
		5701	1142.32
		5702	893.349
		5703	894.726
		5704	942.982
		5705	906.865
		5706	798.77
		5707	745.066
		5708	905.225
		5709	766.749
		5710	857.263
		5711	697.971
		5712	732.796
		5713	768.417
		5714	645.143
		5715	606.928
		5716	677.438
		5717	362.553
		5718	646.156
		5719	754.024
		5720	869.115
		5721	764.33
		5722	804.542
		5723	737.305
		5724	822.087
		5725	745.267
		5726	821.139
		5727	738.498
		5728	852.388
		5729	814.325
		5730	890.782
		5731	802.635
		5732	921.554
		5733	815.206
		5734	859.831
		5735	753.45
		5736	811.055
		5737	769.886
		5738	833.563
		5739	683.682
		5740	757.732
		5741	812.01
		5742	1042.8
		5743	1114.8
		5744	1639.56
		5745	1586.43
		5746	1533.73
		5747	1535.37
		5748	1487.24
		5749	1537.14
		5750	1540.11
		5751	1549.26
		5752	1605.75
		5753	1482.45
		5754	1275.62
		5755	1259.06
		5756	1156.75
		5757	1137.35
		5758	855.016
		5759	816.351
		5760	871.112
		5761	799.692
		5762	862.476
		5763	787.718
		5764	802.965
		5765	861.85
		5766	1059.54
		5767	1109.3
		5768	1636.54
		5769	1583.97
		5770	1533.96
		5771	1538.23
		5772	1488.08
		5773	1537.16
		5774	1539.43
		5775	1546.73
		5776	1600.05
		5777	1478.15
		5778	1272.51
		5779	1256.69
		5780	1155.65
		5781	1134.54
		5782	841.1
		5783	794.694
		5784	823.731
		5785	733.178
		5786	727.27
		5787	760.882
		5788	679.024
		5789	767.48
		5790	1002.59
		5791	1076.38
		5792	1637.83
		5793	1588.75
		5794	1531.72
		5795	1528.31
		5796	1476.75
		5797	1524.03
		5798	1523.77
		5799	1529.19
		5800	1583.25
		5801	1464.11
		5802	1259.13
		5803	1244.49
		5804	1151.17
		5805	1135.89
		5806	805.953
		5807	832.222
		5808	700.351
		5809	746.447
		5810	662.681
		5811	716.491
		5812	583.513
		5813	534.556
		5814	978.663
		5815	1050.78
		5816	1613.52
		5817	1576.38
		5818	1521.78
		5819	1517.16
		5820	1467.46
		5821	1516.35
		5822	1515.12
		5823	1508.18
		5824	1550.77
		5825	1434.97
		5826	1235.9
		5827	1227.74
		5828	1136.5
		5829	1122.2
		5830	659.888
		5831	750.567
		5832	602.216
		5833	759.598
		5834	623.885
		5835	774.056
		5836	623.461
		5837	821.965
		5838	1032.48
		5839	1101.65
		5840	1635.08
		5841	1583.8
		5842	1530.58
		5843	1531.35
		5844	1482.22
		5845	1537.61
		5846	1543.24
		5847	1548.97
		5848	1598.08
		5849	1472.1
		5850	1258.45
		5851	1238.55
		5852	1137.69
		5853	1120.03
		5854	841.423
		5855	790.731
		5856	839.809
		5857	722.177
		5858	742.841
		5859	681.175
		5860	685.623
		5861	753.029
		5862	1014.15
		5863	999.005
		5864	1240.23
		5865	1189.33
		5866	1130.88
		5867	1126.35
		5868	1123.01
		5869	1120.99
		5870	870.704
		5871	868.29
		5872	917.066
		5873	881.751
		5874	796.673
		5875	721.955
		5876	858.918
		5877	725.525
		5878	808.225
		5879	674.864
		5880	760.647
		5881	650.601
		5882	721.718
		5883	649.957
		5884	653.533
		5885	690.332
		5886	696.179
		5887	727.736
		5888	704.254
		5889	782.037
		5890	716.404
		5891	789.323
		5892	719.4
		5893	799.365
		5894	736.883
		5895	805.026
		5896	785.527
		5897	888.485
		5898	813.678
		5899	876.503
		5900	836.62
		5901	889.739
		5902	790.833
		5903	807.277
		5904	670.786
		5905	618.939
		5906	710.668
		5907	680.13
		5908	434.498
		5909	598.356
		5910	438.866
		5911	403.995
		5912	703.09
		5913	729.374
		5914	789.988
		5915	723.535
		5916	801.394
		5917	729.516
		5918	814.037
		5919	741.181
		5920	863.742
		5921	815.799
		5922	882.595
		5923	800.825
		5924	911.098
		5925	793.351
		5926	794.319
		5927	738.312
		5928	617.379
		5929	597.272
		5930	377.731
		5931	396.161
		5932	569.912
		5933	438.793
		5934	1030.23
		5935	1119.16
		5936	1658.71
		5937	1596.56
		5938	1539.08
		5939	1535.69
		5940	1488.27
		5941	1535.37
		5942	1533.88
		5943	1533.54
		5944	1581.19
		5945	1468
		5946	1274.26
		5947	1275.64
		5948	1170.54
		5949	1149.53
		5950	718.698
		5951	821.55
		5952	604.377
		5953	751.305
		5954	663.835
		5955	603.437
		5956	603.876
		5957	455.72
		5958	1031.07
		5959	1118.27
		5960	1653.15
		5961	1589.26
		5962	1532.55
		5963	1533.24
		5964	1485.09
		5965	1528.59
		5966	1528.51
		5967	1532.99
		5968	1582.18
		5969	1461.23
		5970	1259.62
		5971	1259.24
		5972	1156.01
		5973	1139.3
		5974	716.423
		5975	792.294
		5976	581.488
		5977	707.057
		5978	690.905
		5979	520.632
		5980	517.453
		5981	349.357
		5982	966.754
		5983	1044.18
		5984	1608.82
		5985	1580.17
		5986	1522.52
		5987	1515.26
		5988	1458.43
		5989	1503.98
		5990	1504.06
		5991	1508.5
		5992	1560.84
		5993	1443.49
		5994	1243.06
		5995	1242.38
		5996	1134.35
		5997	1118.15
		5998	676.071
		5999	721.828
		6000	567.725
		6001	675.31
		6002	485.74
		6003	538.349
		6004	386.868
		6005	349.357
		6006	939.176
		6007	1010.37
		6008	1569.83
		6009	1558.53
		6010	1509.36
		6011	1509.27
		6012	1456.9
		6013	1505.07
		6014	1505.02
		6015	1511.16
		6016	1564.36
		6017	1445.35
		6018	1246.9
		6019	1248.47
		6020	1141.06
		6021	1117.27
		6022	715.344
		6023	741.518
		6024	560.657
		6025	641.158
		6026	549.19
		6027	525.159
		6028	250.151
		6029	274.596
		6030	913.762
		6031	894.898
		6032	1152.55
		6033	1143.76
		6034	1113.7
		6035	1106.76
		6036	1107.59
		6037	1110.4
		6038	871.674
		6039	880.101
		6040	929.416
		6041	885.81
		6042	779.138
		6043	697.585
		6044	822.818
		6045	696.079
		6046	753.201
		6047	618.152
		6048	638.957
		6049	667.675
		6050	548.492
		6051	389.118
		6052	308.4
		6053	274.596
		6054	323.483
		6055	543.304
		6056	750.939
		6057	669.917
		6058	694.271
		6059	646.255
		6060	731.528
		6061	678.857
		6062	751.822
		6063	691.994
		6064	812.937
		6065	778.759
		6066	837.176
		6067	759.217
		6068	840.168
		6069	745.404
		6070	787.816
		6071	701.014
		6072	762.483
		6073	742.939
		6074	755.26
		6075	624.123
		6076	643.383
		6077	656.819
		6078	924.492
		6079	1011.96
		6080	1561.89
		6081	1556.29
		6082	1508.65
		6083	1504.25
		6084	1453.75
		6085	1502.58
		6086	1498.91
		6087	1501.41
		6088	1556.14
		6089	1437.52
		6090	1235.59
		6091	1247.94
		6092	1136.17
		6093	1114.74
		6094	771.735
		6095	783.906
		6096	651.753
		6097	734.879
		6098	673.411
		6099	586.214
		6100	355.355
		6101	349.357
		6102	939.805
		6103	1030.54
		6104	1589.13
		6105	1569.51
		6106	1513.01
		6107	1511.98
		6108	1467.21
		6109	1517.26
		6110	1516.93
		6111	1518.93
		6112	1569.85
		6113	1452.5
		6114	1253.17
		6115	1259.53
		6116	1137.91
		6117	1114.33
		6118	774.365
		6119	809.45
		6120	716.784
		6121	773.197
		6122	635.393
		6123	733.748
		6124	702.29
		6125	703.456
		6126	984.281
		6127	1111.59
		6128	1665.95
		6129	1596.06
		6130	1534.77
		6131	1532.9
		6132	1482.72
		6133	1519.23
		6134	1515.37
		6135	1509.76
		6136	1558.72
		6137	1448.3
		6138	1262.13
		6139	1271.59
		6140	1134.33
		6141	1092.89
		6142	616.127
		6143	612.061
		6144	399.149
		6145	368.393
		6146	452.58
		6147	287.769
		6148	299.991
		6149	349.357
		6150	897.807
		6151	963.174
		6152	1515.55
		6153	1522.11
		6154	1509.73
		6155	1509.21
		6156	1465.71
		6157	1513.07
		6158	1508.95
		6159	1504.09
		6160	1551.34
		6161	1440.12
		6162	1251.95
		6163	1263.72
		6164	1147.37
		6165	1116.74
		6166	634.443
		6167	652.954
		6168	622.288
		6169	316.92
		6170	287.769
		6171	287.769
		6172	299.991
		6173	349.357
		6174	917.886
		6175	984.675
		6176	1546.36
		6177	1549.07
		6178	1508.88
		6179	1506.81
		6180	1462.31
		6181	1510.77
		6182	1513.73
		6183	1518.68
		6184	1570.71
		6185	1455.45
		6186	1258.01
		6187	1269
		6188	1159.08
		6189	1141.9
		6190	679.757
		6191	773.635
		6192	681.775
		6193	614.236
		6194	300.02
		6195	513.182
		6196	250.151
		6197	274.596
		6198	953.378
		6199	928.626
		6200	1164.08
		6201	1153.86
		6202	1134.8
		6203	1138.37
		6204	1136.88
		6205	1135.31
		6206	885.562
		6207	881.692
		6208	928.05
		6209	899.332
		6210	752.427
		6211	825.217
		6212	730.324
		6213	761.257
		6214	687.269
		6215	576.102
		6216	536.967
		6217	346.442
		6218	271.99
		6219	303.982
		6220	250.15
		6221	274.596
		6222	323.483
		6223	522.951
		6224	693.087
		6225	747.591
		6226	659.663
		6227	724.815
		6228	685.738
		6229	738.232
		6230	702.144
		6231	761.888
		6232	766.778
		6233	852.647
		6234	806.914
		6235	862.477
		6236	818.703
		6237	847.006
		6238	698.236
		6239	647.463
		6240	429.584
		6241	653.807
		6242	287.769
		6243	373.758
		6244	299.991
		6245	349.357
		6246	954.392
		6247	1041.08
		6248	1593.19
		6249	1592.87
		6250	1549.28
		6251	1538.65
		6252	1490.71
		6253	1533.58
		6254	1531.48
		6255	1527.86
		6256	1572.48
		6257	1458.81
		6258	1264.97
		6259	1283.7
		6260	1158.09
		6261	1138.54
		6262	645.669
		6263	741.219
		6264	660.256
		6265	583.79
		6266	648.104
		6267	349.595
		6268	632.601
		6269	349.357
		6270	962.609
		6271	1040.11
		6272	1599.27
		6273	1579.4
		6274	1525.22
		6275	1524.25
		6276	1476.29
		6277	1523.27
		6278	1518.95
		6279	1519.52
		6280	1569.92
		6281	1452.02
		6282	1252.57
		6283	1270.69
		6284	1150.96
		6285	1132.28
		6286	702.456
		6287	768.282
		6288	596.792
		6289	733.776
		6290	681.89
		6291	435.39
		6292	299.991
		6293	349.357
		6294	936.012
		6295	1015.66
		6296	1582.93
		6297	1573.29
		6298	1519.11
		6299	1520.12
		6300	1473.28
		6301	1521.64
		6302	1517.24
		6303	1519.04
		6304	1570.46
		6305	1447.56
		6306	1244.6
		6307	1262.73
		6308	1140.52
		6309	1123
		6310	740.055
		6311	775.729
		6312	631.628
		6313	733.751
		6314	555.268
		6315	733.437
		6316	713.253
		6317	699.131
		6318	1032.61
		6319	1120.5
		6320	1652.52
		6321	1594.71
		6322	1533.65
		6323	1531.07
		6324	1484.4
		6325	1533.1
		6326	1533.28
		6327	1534.6
		6328	1582.51
		6329	1468.31
		6330	1276.21
		6331	1295.46
		6332	1170.29
		6333	1148.65
		6334	715.55
		6335	805.378
		6336	605.297
		6337	772.175
		6338	676.604
		6339	704.63
		6340	600.74
		6341	518.55
		6342	1016.74
		6343	1100.96
		6344	1648.43
		6345	1588.38
		6346	1531.84
		6347	1531.22
		6348	1484.62
		6349	1534.39
		6350	1534.67
		6351	1537.3
		6352	1585.2
		6353	1470.17
		6354	1281.44
		6355	1271.62
		6356	1142.23
		6357	1120.99
		6358	349.356
		6359	453.955
		6360	287.769
		6361	237.928
		6362	237.928
		6363	237.928
		6364	250.151
		6365	274.596
		6366	994.767
		6367	998.192
		6368	1229.07
		6369	1188.84
		6370	1148.28
		6371	1143.01
		6372	1137.46
		6373	1157.36
		6374	908.063
		6375	907.426
		6376	958.582
		6377	924.37
		6378	787.808
		6379	755.081
		6380	729.084
		6381	777.756
		6382	357.805
		6383	385.497
		6384	237.928
		6385	237.928
		6386	237.928
		6387	237.928
		6388	250.15
		6389	274.596
		6390	323.483
		6391	313.753
		6392	809.792
		6393	832.391
		6394	814.074
		6395	780.813
		6396	840.641
		6397	797.346
		6398	837.739
		6399	793.533
		6400	886.141
		6401	869.773
		6402	912.649
		6403	882.478
		6404	932.919
		6405	861.584
		6406	806.911
		6407	702.659
		6408	561.492
		6409	615.654
		6410	604.831
		6411	287.769
		6412	299.991
		6413	349.357
		6414	1019.05
		6415	1108.29
		6416	1636.4
		6417	1599.39
		6418	1539.54
		6419	1534.22
		6420	1486.51
		6421	1534.57
		6422	1533.71
		6423	1535.15
		6424	1584.51
		6425	1469.21
		6426	1277.75
		6427	1312.14
		6428	1178.36
		6429	1156.38
		6430	676.987
		6431	765.607
		6432	634.509
		6433	705.178
		6434	666.587
		6435	592.554
		6436	404.952
		6437	349.357
		6438	1020.15
		6439	1117.76
		6440	1648.41
		6441	1594.82
		6442	1533.61
		6443	1530.92
		6444	1483.38
		6445	1533.63
		6446	1534.39
		6447	1537.13
		6448	1587.34
		6449	1470.01
		6450	1275.94
		6451	1304.51
		6452	1169.17
		6453	1150.26
		6454	730.38
		6455	824.175
		6456	609.296
		6457	769.531
		6458	737.128
		6459	601.753
		6460	336.635
		6461	722.264
		6462	1031.57
		6463	1114.59
		6464	1640.75
		6465	1593.22
		6466	1533.17
		6467	1531.16
		6468	1482.97
		6469	1532.84
		6470	1534.96
		6471	1539.38
		6472	1590.23
		6473	1470.95
		6474	1274.77
		6475	1303.14
		6476	1168.92
		6477	1153.25
		6478	725.274
		6479	809.657
		6480	593.905
		6481	749.979
		6482	739.712
		6483	688.332
		6484	383.865
		6485	349.357
		6486	1019.36
		6487	1132.22
		6488	1651.24
		6489	1592.04
		6490	1534.04
		6491	1530.26
		6492	1482.47
		6493	1533.65
		6494	1535.39
		6495	1539.8
		6496	1590.37
		6497	1469.13
		6498	1271.65
		6499	1296.25
		6500	1167.22
		6501	1149.67
		6502	764.944
		6503	820.335
		6504	596.219
		6505	771.038
		6506	702.448
		6507	705.038
		6508	713.495
		6509	654.561
		6510	1000.49
		6511	1087.99
		6512	1632.37
		6513	1584.64
		6514	1525.88
		6515	1526.61
		6516	1478.6
		6517	1530.55
		6518	1531.9
		6519	1534.47
		6520	1588.89
		6521	1468.08
		6522	1261.4
		6523	1284.02
		6524	1153.52
		6525	1138.42
		6526	764.08
		6527	825.477
		6528	692.195
		6529	714.984
		6530	527.62
		6531	654.735
		6532	603.9
		6533	305.378
		6534	998.078
		6535	990.048
		6536	1233.83
		6537	1210.04
		6538	1151.48
		6539	1148.77
		6540	1145.04
		6541	1142.07
		6542	894.223
		6543	895.708
		6544	942.101
		6545	905.467
		6546	809.88
		6547	754.145
		6548	863.147
		6549	723.732
		6550	779.625
		6551	628.049
		6552	640.545
		6553	635.422
		6554	485.109
		6555	327.737
		6556	250.15
		6557	274.596
		6558	323.484
		6559	452.318
		6560	636.827
		6561	705.716
		6562	587.338
		6563	701.873
		6564	619.99
		6565	738.714
		6566	637.689
		6567	744.935
		6568	689.196
		6569	830.554
		6570	717.83
		6571	830.994
		6572	729.839
		6573	795.064
		6574	660.189
		6575	719.55
		6576	610.545
		6577	653.768
		6578	541.49
		6579	508.62
		6580	326.257
		6581	349.357
		6582	886.526
		6583	969.626
		6584	1517.38
		6585	1529.35
		6586	1512.38
		6587	1514.97
		6588	1471.18
		6589	1516.44
		6590	1512.98
		6591	1511.84
		6592	1564.31
		6593	1452.64
		6594	1258.55
		6595	1294.63
		6596	1152.12
		6597	1131.82
		6598	695.52
		6599	754.886
		6600	576.091
		6601	728.551
		6602	680.757
		6603	590.657
		6604	646.425
		6605	349.357
		6606	979.386
		6607	1070.67
		6608	1617
		6609	1595.1
		6610	1550.26
		6611	1545.31
		6612	1495.03
		6613	1536.91
		6614	1533.67
		6615	1535.84
		6616	1585.65
		6617	1480.21
		6618	1295.73
		6619	1319.11
		6620	1155.94
		6621	1148.09
		6622	349.356
		6623	299.991
		6624	287.769
		6625	287.769
		6626	287.769
		6627	287.769
		6628	299.991
		6629	510.405
		6630	1004.34
		6631	1092.98
		6632	1600.34
		6633	1557.62
		6634	1509.96
		6635	1506.03
		6636	1472.29
		6637	1542.51
		6638	1542.63
		6639	1521.53
		6640	1552.26
		6641	1441.27
		6642	1257.13
		6643	1289.99
		6644	1146.24
		6645	1124.67
		6646	349.356
		6647	299.991
		6648	287.769
		6649	287.769
		6650	287.769
		6651	287.769
		6652	299.991
		6653	349.357
		6654	1017.03
		6655	1116.88
		6656	1632.44
		6657	1576.76
		6658	1526.8
		6659	1538.11
		6660	1494.16
		6661	1534.86
		6662	1532.87
		6663	1533.49
		6664	1582.37
		6665	1476.52
		6666	1299.93
		6667	1326.78
		6668	1167.74
		6669	1156.31
		6670	349.356
		6671	299.991
		6672	287.769
		6673	287.769
		6674	287.769
		6675	287.769
		6676	299.991
		6677	349.357
		6678	982.595
		6679	1039.52
		6680	1588.53
		6681	1597.75
		6682	1542.29
		6683	1538.95
		6684	1492.19
		6685	1534.59
		6686	1531.34
		6687	1532.3
		6688	1579.67
		6689	1468.72
		6690	1286.6
		6691	1323.36
		6692	1178.74
		6693	1152.06
		6694	671.285
		6695	577.776
		6696	450.183
		6697	237.929
		6698	237.929
		6699	237.929
		6700	250.151
		6701	274.596
		6702	947.19
		6703	926.026
		6704	1168.77
		6705	1170.83
		6706	1160.13
		6707	1160.03
		6708	1154.08
		6709	1144.42
		6710	888.601
		6711	886.051
		6712	933.45
		6713	900.5
		6714	759.151
		6715	733.008
		6716	783.875
		6717	668.738
		6718	656.496
		6719	565.65
		6720	547.021
		6721	268.638
		6722	237.928
		6723	237.928
		6724	250.15
		6725	274.596
		6726	323.484
		6727	351.603
