,micro_id,county_id,bin_id,year,state_abbr,census_division_abbr,utility_type,pca_reg,reeds_reg,incentive_array_id,elec_rate_cents_per_kwh,carbon_price_cents_per_kwh,fixed_om_dollars_per_kw_per_yr,variable_om_dollars_per_kwh,installed_costs_dollars_per_kw,inverter_cost_dollars_per_kw,ann_cons_kwh,customers_in_bin,initial_customers_in_bin,load_kwh_in_bin,initial_load_kwh_in_bin,load_kwh_per_customer_in_bin,nem_system_limit_kw,excess_generation_factor,naep,aep,system_size_kw,npanels,tilt,azimuth,derate,pct_shaded,solar_re_9809_gid,density_w_per_sqft,inverter_lifetime_yrs,available_rooftop_space_sqm,business_model,metric,sector,loan_term_yrs,loan_rate,down_payment,discount_rate,tax_rate,length_of_irr_analysis_yrs,market_share_last_year,number_of_adopters_last_year,installed_capacity_last_year,market_value_last_year,value_of_increment,value_of_pbi_fit,value_of_ptc,pbi_fit_length,ptc_length,value_of_rebate,value_of_tax_credit_or_deduction,ic,metric_value_precise,lcoe,metric_value_bounded,metric_value_as_factor,metric_value,max_market_share,source,diffusion_market_share,market_share,new_market_share,new_adopters,new_capacity,new_market_value,number_of_adopters,installed_capacity,market_value
289,22027,412,6,2016,CA,PAC,Muni,p10,33,286,12.09674120900811,0.0,0.0,0.0,3445.8469181177747,271.24109551058,4081.0,1035.63035994847,1015.32388230242,8264796.93774216,8102742.09582565,7980.450609958382,1000.0,0.5650000000000001,1772.453863594519,2301.601858156842,1.29853978455,4.98936086363,25,SE,0.825,0.35,74571,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.06813830301499729,69.1824463506856,285.1842267593275,1117473.4335938634,0.0,207.14416723411577,0.0,10,10,0.0,0.0,4474.569314644937,7.5620282121050995,15.573854410737331,7.5620282121050995,76,7.6,0.082617317,NREL,0.0754391175065738,0.0754391175065738,0.007300814491576504,7.560945139828381,9.818188072867116,33831.973112389845,76.74339149051397,295.00241483219463,1151305.4067062533
290,22000,412,3,2016,CA,PAC,Muni,p10,33,286,12.09674120900811,0.0,0.0,0.0,3445.8469181177747,271.24109551058,12368.0,1236.87378493946,1212.62135778379,29914770.8780392,29328206.7431757,24185.791017879263,1000.0,0.543,1774.2044916815496,7328.077006301459,4.13034520015,15.8699663576,25,S,0.825,0.35,77411,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0962686230092521,116.73738834545497,535.5226626486617,2098406.1965753697,0.0,659.5269305671312,0.0,10,10,0.0,0.0,14232.537278699421,24.147497476859566,15.558487508510103,24.147497476859566,241,24.1,0.251156803,NREL,0.14615875455570101,0.14615875455570101,0.04989013154644892,61.70779583698383,254.87449834712228,878258.5046362452,178.4451841824388,790.397160995784,2976664.701211615
291,21424,401,10,2016,CA,PAC,IOU,p10,33,23,14.719040173188679,0.0,0.0,0.0,3532.1255296407076,278.0325478486296,14356.0,17118.145330461,16782.4954220206,196125585.664177,192279985.945272,11457.174937940283,1000.0,0.582,1696.269571870026,3175.172719250853,1.87185620252,7.19220634614,25,SW,0.825,0.35,71554,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0434412562159058,729.052683570264,3688.76980340158,14816083.246782275,0.0,142.88277236628838,0.0,10,10,0.0,0.0,6611.631080737199,8.684647549991148,16.680778979962398,8.684647549991148,87,8.7,0.088876305,NREL,0.06056161349201122,0.06056161349201122,0.01712035727610542,293.06876396178797,548.5825835867427,1937662.548602991,1022.1214475320519,4237.352386988323,16753745.795385266
292,21374,401,8,2016,CA,PAC,IOU,p10,33,23,14.719040173188679,0.0,0.0,0.0,3532.1255296407076,278.0325478486296,2796.0,47512.4477658694,46580.8311430093,106020211.652978,103941383.973508,2231.419693959392,1000.0,0.578,1812.9070740094355,624.3199904937442,0.344375064472,1.32318739058,25,SW,0.825,0.35,70667,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.04942830740445147,2302.4116408915093,10332.560515496896,41501119.5897473,0.0,28.094399572218485,0.0,10,10,0.0,0.0,1216.3759569932158,2.1284798951802886,15.60758310475438,2.1284798951802886,21,2.1,0.053108446,NREL,0.0513944893180618,0.0513944893180618,0.0019661819136103306,93.41811546860798,32.17086953735461,113631.54960363076,2395.8297563601172,10364.73138503425,41614751.139350936
293,21336,401,6,2016,CA,PAC,IOU,p10,33,23,14.719040173188679,0.0,0.0,0.0,3532.1255296407076,278.0325478486296,7318.0,18393.4614027451,18032.8052968089,107423664.978425,105317318.606299,5840.31806881074,1000.0,0.577,1740.5424371869246,1637.9113620799812,0.941035005574,3.61572535856,25,SW,0.825,0.35,68413,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0434412562159058,783.367715190221,3963.58622342947,15919893.778131021,0.0,73.70601129359915,0.0,10,10,0.0,0.0,3323.8537674735107,4.916494834672649,16.25648258512448,4.916494834672649,49,4.9,0.067315934,NREL,0.05402883144617611,0.05402883144617611,0.010587575230270312,194.74215634663702,183.25918618315035,647294.4500586849,978.109871536858,4146.845409612621,16567188.228189707
294,21295,401,2,2016,CA,PAC,IOU,p10,33,23,14.719040173188679,0.0,0.0,0.0,3532.1255296407076,278.0325478486296,21205.0,14787.7933404227,14497.8366082576,250256717.673423,245349723.209239,16923.195497285018,1000.0,0.5660000000000001,1653.1924201809338,4869.514118772676,2.94552168237,11.3175358813,0,S,0.825,0.35,70216,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0434412562159058,629.804234675657,3186.60488505301,12799118.884569928,0.0,219.1281353447704,0.0,10,10,0.0,0.0,10403.952332409324,11.98951065383156,17.115429198315933,11.98951065383156,120,12.0,0.10523233,NREL,0.06434852145777253,0.06434852145777253,0.020907265241866736,309.1723177101279,910.6737654037681,3216614.055956682,938.9765523857849,4097.278650456778,16015732.94052661
295,21033,399,7,2016,CA,PAC,Muni,p10,28,192,13.090942794047507,0.0,0.0,0.0,3556.295364436193,279.9350851998298,11713.0,105.120261760833,103.059080157679,632981.423534331,620570.023072873,6021.497786739486,1000.0,0.606,1723.7719297476772,1572.9476948475717,0.912503369908,3.50609866244,25,SE,0.825,0.35,61893,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.14658661808326018,15.107082023085814,38.65856261596539,156336.09204785727,0.0,534.8022162481744,0.0,10,10,0.0,0.0,3245.131504436225,21.815776280330105,16.526964312684967,21.815776280330105,218,21.8,0.224072113,NREL,0.18120816307676915,0.18120816307676915,0.034621544993508974,3.6394258722821204,3.3209883729877974,11810.415556202997,18.746507895367934,41.979550988953186,168146.50760406026
296,21009,399,4,2016,CA,PAC,Muni,p10,28,192,13.090942794047507,0.0,0.0,0.0,3556.295364436193,279.9350851998298,9804.0,490.508397425446,480.890585711222,2472214.43095429,2423739.63819048,5040.106232493292,1000.0,0.591,1898.1980394744721,1366.710486745836,0.720004160959,2.76646170188,25,S,0.825,0.35,56709,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.14692440264516216,70.65456204330346,172.5143725336757,697651.9818371307,0.0,464.6815654935843,0.0,10,10,0.0,0.0,2560.5474599932622,20.259127742655586,15.008295538033147,20.259127742655586,203,20.3,0.206408185,NREL,0.17474167494677417,0.17474167494677417,0.027817272301612017,13.644605657410958,9.824172847980602,34937.66035869333,84.29916770071442,182.3385453816563,732589.6421958241
297,20987,399,1,2016,CA,PAC,Muni,p10,28,192,13.090942794047507,0.0,0.0,0.0,3556.295364436193,279.9350851998298,5836.0,150.586677849523,147.633997891689,451791.67415088,442933.013873412,3000.2101155478226,1000.0,0.594,1535.4964138550029,807.5905584825454,0.525947538005,2.02084071174,0,S,0.825,0.35,57659,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.1462404217886986,21.59005812203246,50.42855941868915,203934.22242411925,0.0,274.58078988406544,0.0,10,10,0.0,0.0,1870.42479134381,10.172801029091444,18.553424748563543,10.172801029091444,102,10.2,0.097169196,NREL,0.1462404217886986,0.1462404217886986,0.0,0.0,0.0,0.0,21.59005812203246,50.42855941868915,203934.22242411925
298,19291,360,9,2016,CA,PAC,IOU,p9,24,243,15.64870118157309,0.0,0.0,0.0,3603.9192393157236,283.6838158607492,9051.0,35.6967095906623,34.9967741084925,327467.636736459,321046.702682803,9173.608449954145,1000.0,0.611,1545.5393980042736,2365.937834501011,1.53081690286,5.88183591705,25,SW,0.825,0.35,46377,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.052612319930276624,1.841261475923623,7.300867228568564,29920.25058880773,0.0,106.4672025525455,0.0,10,10,0.0,0.0,5516.940488086863,5.1948763188206915,18.679706140566086,5.1948763188206915,52,5.2,0.068961342,NREL,0.060539170300489054,0.060539170300489054,0.00792685037021243,0.28296247563410704,0.433163740575802,1561.0871384350978,2.12422395155773,7.734030969144366,31481.337727242826
299,19284,360,6,2016,CA,PAC,IOU,p9,24,243,15.64870118157309,0.0,0.0,0.0,3603.9192393157236,283.6838158607492,4589.0,19.0063242022982,18.6336511787237,88401.5389086943,86668.1754006807,4651.164421261692,1000.0,0.61,1586.6864839714958,1202.6515844059456,0.757964220755,2.91231509735,25,SW,0.825,0.35,45871,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.047742607240697094,0.8896190896859575,3.5913844725502027,14718.131424028537,0.0,54.11932129826755,0.0,10,10,0.0,0.0,2731.6418378918947,3.006591737461997,18.195290673381624,3.006591737461997,30,3.0,0.057675138,NREL,0.05276001974696792,0.05276001974696792,0.00501741250627083,0.09536256875084893,0.07228141511243233,260.49638256866115,0.9849816584368064,3.663665887662635,14978.627806597198
300,19274,360,1,2016,CA,PAC,Coop,p9,24,134,17.87216393172728,0.0,0.0,0.0,3603.9192393157236,283.6838158607492,5008.0,34.0255320273857,33.358364732731,172708.168806543,169321.734124061,5075.84036210036,1000.0,0.606,1580.830850987553,1325.9211710682332,0.838749553907,3.22271542884,25,S,0.825,0.35,45374,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.0364314121356763,1.21529233375033,6.14898451657865,25199.63065248121,0.0,0.0,0.0,10,10,0.0,0.0,3022.785654292918,3.0434274455188186,18.262688740766833,3.0434274455188186,30,3.0,0.057675138,NREL,0.04574080702118982,0.04574080702118982,0.009309394885513522,0.316757113832621,0.2656798879239797,957.4888595884755,1.5320494475829511,6.414664404502629,26157.119512069687
301,19267,359,9,2016,CA,PAC,IOU,p9,24,243,15.64870118157309,0.0,0.0,0.0,3586.0718647406397,282.2789532691232,13872.0,433.184050198614,424.690245292759,5908196.74581835,5792349.7508023,13638.998811496996,1000.0,0.612,1560.6222451708386,3508.5506102643176,2.2481741633,8.63812747087,25,SW,0.825,0.35,43332,14.872099940511603,20,1000.0,tpo,monthly_bill_savings,residential,20,0.06,0.0,0.1,0.33,0,0.06376086456410042,27.07861721180614,111.98492757110395,456661.38312549755,0.0,157.8847774618943,0.0,10,10,0.0,0.0,8062.114114046958,8.303461311539893,18.407561723361567,8.303461311539893,83,8.3,0.08660031,NREL,0.0746328447889225,0.0746328447889225,0.010871980224822081,4.709568427467667,10.587930058926217,37969.07809015701,31.788185639273806,122.57285763003017,494630.46121565456
